Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.113,0.0482404,-0.0535608,0.0228436,0.0493454,0.0334293,0.0487259,0.0512473,0.0596396,0.0601633,0.102874,0.0343463,0.0514926,0.0825812,0.0462595,0.0386316,0.0529675
0.114,0.0332867,-0.0093103,0.0487836,0.046904,0.0480777,0.0581863,0.0552145,0.0489584,0.0595529,0.0714407,0.0566241,0.0585117,0.0639655,0.0602975,0.0545007,0.0538831
0.115,0.0451886,0.0315833,0.0786908,0.0444626,0.0697452,0.0526932,0.0475851,0.0312582,0.0467355,0.0656424,0.0654742,0.0865878,0.0587775,0.0462595,0.0398523,0.0425916
0.116,0.0525128,-0.0172449,0.0316937,0.0533127,0.0532657,0.0606277,0.0503317,0.0495688,0.0650461,0.0622855,0.040755,0.0411166,0.0532843,0.0487009,0.0447351,0.0428967
0.117,0.0393903,0.00442261,0.0670941,0.0523972,0.0514346,0.0603226,0.0381247,0.0434653,0.0412424,0.0384817,0.0767657,0.0673618,0.0444342,0.0813547,0.0541956,0.046864
0.118,0.0418317,0.0166296,0.0487836,0.0240158,0.0581485,0.0612381,0.0573508,0.0593344,0.0464304,0.0934134,0.0746295,0.0658359,0.0541998,0.0529733,0.0529749,0.0557141
0.119,0.0305402,0.00808472,0.0399335,-0.0184036,0.0550967,0.0484207,0.0677267,0.0388876,0.0555856,0.146514,0.120711,0.0563754,0.0520636,0.0480905,0.0499231,0.0380139
0.12,0.0619733,0.0193762,0.0466473,-0.0394608,0.0508243,0.0581863,0.0671164,0.0489584,0.0531442,0.143462,0.0895831,0.0582065,0.0535895,0.031611,0.0526697,0.0493054
0.121,0.0326764,0.0407385,0.0509198,-0.0477005,0.0612003,0.0655106,0.0365988,0.0434653,0.0497873,0.145598,0.0526569,0.0511874,0.0636603,0.0487009,0.0346643,0.05724
0.122,0.0448834,0.0621008,0.0579388,0.0255417,0.0587589,0.0649002,0.04728,0.0480429,0.0552805,0.00704865,0.0575397,0.0661411,0.0639655,0.0532785,0.0441248,0.0438123
