Time,RTibialisAnterior,RSoleus,RBicepsFemoris,RGastrocnemiusMedialis,RSemitendinosus,RRectusFemoris,RVastusLateralis,RGluteusMaximus,LTibialisAnterior,LSoleus,LBicepsFemoris,LGastrocnemiusMedialis,LSemitendinosus,LRectusFemoris,LVastusLateralis,LGluteusMaximus
0.132,0.0732648,0.0169348,0.0506146,0.136626,0.0554019,0.0423172,0.0622336,0.016915,0.0619943,0.0577078,0.0526569,0.0511874,0.0767828,0.0664011,0.0334436,0.041676
0.133,0.0558698,0.0764441,0.058244,0.125029,0.0300723,0.0490311,0.0411765,0.0700156,0.0861032,0.0506888,0.0642535,0.0215854,0.0575568,0.0706735,0.0685388,0.0523572
0.134,0.0601422,0.0801062,0.0783856,0.103056,0.046857,0.0703934,0.0423972,0.0538412,0.0619943,0.0680838,0.0721881,0.0731601,0.0502325,0.052363,0.0496179,0.039845
0.135,0.0689923,0.129239,0.0677045,0.074675,0.029462,0.0472,0.0460593,0.0755087,0.0622995,0.0924979,0.0691364,0.0579013,0.0484015,0.0422922,0.056637,0.0480847
0.136,0.0653302,0.112455,0.0496991,0.0612473,0.0471622,0.0557449,0.0704733,0.0681845,0.0574167,0.0757132,0.0697467,0.0536288,0.0603033,0.0459543,0.0313074,0.0517468
0.137,0.0174176,0.083158,0.0445111,0.0267624,0.039838,0.0215652,0.0549094,0.041329,0.066572,0.0442801,0.0441119,0.0542392,0.059693,0.0602975,0.0709802,0.0560193
0.138,0.0445782,0.0648474,0.0612958,0.0310349,0.053876,0.052388,0.0475851,0.0166098,0.0626047,0.0583182,0.0654742,0.0575961,0.0349738,0.0389352,0.0538904,0.0566296
0.139,0.0671613,0.0395178,0.0451215,0.0508713,0.0459415,0.0548294,0.0411765,0.0736777,0.0473459,0.0461111,0.0523517,0.0716342,0.0618292,0.0532785,0.0429041,0.0557141
0.14,0.0500714,0.0447058,0.0481732,0.0530075,0.0523502,0.0789383,0.043923,0.0404135,0.0519235,0.0671683,0.0654742,0.0441684,0.0502325,0.0578561,0.0645715,0.0499158
0.141,0.080589,0.0267004,0.0585492,0.0356125,0.0621158,0.0639847,0.0884787,0.0495688,0.0488718,0.0686942,0.0612018,0.0585117,0.0609137,0.0514474,0.0523645,0.0538831
