Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s
3.278,7.4792,2.58897,2.15554,0.262064,0.0875651,-1.05974,2.78503,-5.03263,0.451605,-0.425294,0.229527,-3.77979,-1.79688,9.88203,-1.8413,0.037009,-0.520958,-0.539227,5.07702,-2.50076,8.11031,0.0289399,-0.211692,-0.265064,-0.697357,9.5583,-1.33553,0.617815,-2.09286,-1.62233,3.33107,1.95166,6.32535,1.6759,6.18587,-1.43435,-4.68811,-8.4044,-2.41154,-0.372752,1.62642,-1.95443
3.279,7.49633,2.61176,2.16046,0.255335,0.0895715,-1.05497,2.78747,-5.10328,0.458722,-0.422285,0.245114,-3.80861,-1.80119,9.8857,-1.83122,0.0392162,-0.524687,-0.538032,5.07909,-2.49271,8.11108,0.0231077,-0.215962,-0.262144,-0.691986,9.56348,-1.34779,0.611809,-2.1085,-1.63463,3.39338,1.98641,6.35613,1.66268,6.18228,-1.46542,-4.71944,-8.35725,-2.41442,-0.371572,1.64413,-1.94708
3.28,7.51339,2.63456,2.16537,0.24851,0.091284,-1.05,2.78989,-5.17422,0.464718,-0.419367,0.26121,-3.83732,-1.80474,9.88894,-1.82177,0.0414475,-0.528475,-0.536875,5.08088,-2.48523,8.11171,0.0171656,-0.220292,-0.259131,-0.685422,9.56874,-1.36281,0.605575,-2.12288,-1.64702,3.45596,2.01983,6.38738,1.64871,6.17876,-1.49682,-4.75067,-8.3104,-2.41647,-0.370157,1.66127,-1.93957
3.281,7.53028,2.65734,2.17022,0.241592,0.0926948,-1.04482,2.79225,-5.24546,0.469689,-0.41655,0.277805,-3.86593,-1.80751,9.8917,-1.81299,0.0436983,-0.53231,-0.535766,5.08241,-2.47835,8.11217,0.01112,-0.224682,-0.256029,-0.677654,9.57409,-1.38058,0.599122,-2.13594,-1.6595,3.51867,2.05184,6.41918,1.63402,6.17531,-1.52851,-4.78171,-8.26379,-2.41764,-0.36849,1.67782,-1.93191
3.282,7.54697,2.68006,2.17498,0.234575,0.0938132,-1.03942,2.79451,-5.31707,0.47372,-0.413837,0.294876,-3.89444,-1.80949,9.89396,-1.80492,0.0459668,-0.536177,-0.534712,5.08373,-2.47212,8.11241,0.00497187,-0.229131,-0.25284,-0.66868,9.57953,-1.40103,0.592464,-2.14762,-1.67206,3.58134,2.08239,6.45154,1.61866,6.17193,-1.56047,-4.81248,-8.21739,-2.41788,-0.366565,1.69378,-1.92413
3.283,7.5635,2.70268,2.1796,0.22745,0.0946572,-1.03378,2.79659,-5.38914,0.476882,-0.411231,0.312397,-3.92283,-1.81067,9.89571,-1.79761,0.0482524,-0.540061,-0.533725,5.08488,-2.46661,8.11239,-0.00128001,-0.233643,-0.249568,-0.6585,9.58506,-1.42403,0.585616,-2.15787,-1.68467,3.64381,2.1114,6.48443,1.60271,6.16857,-1.59266,-4.84289,-8.17114,-2.41714,-0.364377,1.7091,-1.91623
3.284,7.57989,2.72513,2.18405,0.220208,0.095244,-1.0279,2.79844,-5.46178,0.479248,-0.408733,0.330344,-3.9511,-1.811,9.89691,-1.79109,0.0505549,-0.543948,-0.532815,5.08587,-2.46188,8.11207,-0.00763735,-0.238219,-0.246215,-0.64711,9.5907,-1.44945,0.578593,-2.16663,-1.69733,3.70592,2.13885,6.51783,1.5862,6.16524,-1.62504,-4.87287,-8.12499,-2.41536,-0.361924,1.72378,-1.90821
3.285,7.59615,2.74734,2.18829,0.212843,0.0955889,-1.02175,2.80001,-5.53509,0.480877,-0.406346,0.348691,-3.97926,-1.81047,9.89757,-1.78541,0.0528728,-0.547824,-0.531991,5.08675,-2.45799,8.11138,-0.0140968,-0.242856,-0.242784,-0.634507,9.59646,-1.47717,0.571411,-2.17385,-1.71002,3.76752,2.16466,6.55173,1.56921,6.16189,-1.65758,-4.90232,-8.0789,-2.41249,-0.359201,1.73777,-1.9001
3.286,7.61232,2.7692,2.1923,0.205353,0.0957032,-1.01534,2.80126,-5.60915,0.481789,-0.404068,0.367407,-4.00728,-1.80905,9.8977,-1.78057,0.0552015,-0.551677,-0.531262,5.08751,-2.45497,8.11029,-0.0206406,-0.247545,-0.239283,-0.6207,9.60234,-1.50707,0.564082,-2.1795,-1.72272,3.82852,2.1888,6.58608,1.55178,6.15851,-1.69025,-4.93118,-8.03284,-2.40852,-0.356211,1.75106,-1.89189
3.287,7.62848,2.79056,2.19603,0.197744,0.095594,-1.00865,2.80219,-5.68407,0.481974,-0.401899,0.38646,-4.03517,-1.8067,9.8973,-1.77655,0.0575335,-0.555499,-0.530637,5.08815,-2.4528,8.10871,-0.0272375,-0.252268,-0.235721,-0.605703,9.60837,-1.53901,0.556618,-2.18354,-1.73541,3.88891,2.21123,6.62085,1.53398,6.15505,-1.723,-4.95934,-7.98677,-2.40343,-0.352963,1.76361,-1.88359
3.288,7.64468,2.81125,2.19944,0.19002,0.0952668,-1.00169,2.80281,-5.75993,0.481408,-0.399836,0.405815,-4.06292,-1.8034,9.89642,-1.77332,0.0598604,-0.55928,-0.530125,5.08866,-2.45147,8.1066,-0.0338522,-0.257005,-0.23211,-0.589531,9.61454,-1.57284,0.54903,-2.18594,-1.74809,3.94867,2.23192,6.65602,1.51585,6.15149,-1.7558,-4.98672,-7.94069,-2.39722,-0.349463,1.77539,-1.8752
3.289,7.66097,2.8311,2.20251,0.182189,0.0947269,-0.994456,2.80309,-5.83684,0.480068,-0.397875,0.425439,-4.09052,-1.79911,9.89508,-1.77084,0.0621736,-0.563013,-0.529734,5.08902,-2.45096,8.10389,-0.0404504,-0.261735,-0.228461,-0.572195,9.62088,-1.60842,0.541329,-2.18669,-1.76072,4.00779,2.25085,6.69153,1.49745,6.14778,-1.78863,-5.01325,-7.89458,-2.3899,-0.34572,1.78637,-1.86674
3.29,7.67741,2.85001,2.2052,0.17426,0.0939783,-0.986961,2.80302,-5.91487,0.47795,-0.396015,0.445298,-4.11797,-1.79385,9.89331,-1.76904,0.0644609,-0.566687,-0.529473,5.08927,-2.45126,8.10054,-0.0470054,-0.266444,-0.22479,-0.553691,9.62741,-1.64558,0.533521,-2.18575,-1.77331,4.06626,2.26801,6.72738,1.47883,6.1439,-1.82144,-5.03885,-7.84844,-2.38148,-0.341744,1.7965,-1.85819
3.291,7.69405,2.86793,2.20753,0.16625,0.0930239,-0.979214,2.80252,-5.99409,0.475084,-0.394252,0.465362,-4.14526,-1.78768,9.89116,-1.76775,0.0667048,-0.570294,-0.529349,5.0895,-2.45242,8.09655,-0.0535039,-0.271123,-0.221116,-0.533989,9.63417,-1.68411,0.525602,-2.18313,-1.78581,4.1241,2.28347,6.76362,1.46004,6.13982,-1.8542,-5.06352,-7.80231,-2.372,-0.337553,1.80575,-1.84957
3.292,7.7109,2.88484,2.20949,0.158177,0.0918657,-0.971228,2.80149,-6.07453,0.471514,-0.392582,0.485598,-4.17239,-1.78068,9.88867,-1.76678,0.0688847,-0.573826,-0.529372,5.08985,-2.45448,8.09196,-0.0599391,-0.275771,-0.217462,-0.513045,9.64122,-1.72374,0.517568,-2.17884,-1.79822,4.18131,2.29731,6.80029,1.44114,6.13551,-1.88687,-5.08725,-7.75627,-2.36153,-0.333162,1.81407,-1.84089
3.293,7.72799,2.90076,2.21109,0.15006,0.0905054,-0.963018,2.79982,-6.15624,0.467283,-0.391003,0.505977,-4.19937,-1.77295,9.88592,-1.7659,0.0709803,-0.577272,-0.529549,5.09045,-2.4575,8.08677,-0.0663037,-0.280383,-0.213852,-0.490813,9.6486,-1.76425,0.509411,-2.1729,-1.81052,4.23791,2.30963,6.83747,1.42217,6.13094,-1.9194,-5.11006,-7.71037,-2.35011,-0.328592,1.82143,-1.83213
3.294,7.74534,2.91567,2.21235,0.141918,0.0889437,-0.954598,2.79741,-6.23926,0.462427,-0.389511,0.526469,-4.22618,-1.76458,9.88293,-1.76494,0.0729721,-0.580624,-0.529889,5.09143,-2.46146,8.08103,-0.0725923,-0.284958,-0.210305,-0.467245,9.65638,-1.80535,0.501129,-2.16531,-1.82267,4.29393,2.32049,6.87519,1.40318,6.1261,-1.95176,-5.13194,-7.66468,-2.3378,-0.323859,1.82778,-1.82331
3.295,7.76288,2.92959,2.21328,0.133766,0.0871805,-0.945979,2.79411,-6.32362,0.456969,-0.388107,0.547046,-4.25284,-1.7557,9.87977,-1.76369,0.0748446,-0.583864,-0.5304,5.09292,-2.46616,8.07477,-0.0788044,-0.289496,-0.206839,-0.442286,9.66461,-1.84674,0.492721,-2.15612,-1.83467,4.34949,2.32996,6.91352,1.38422,6.12096,-1.98393,-5.15295,-7.61925,-2.32464,-0.318987,1.83309,-1.81442
3.296,7.7805,2.94258,2.21392,0.125616,0.0852143,-0.937173,2.78979,-6.40933,0.450917,-0.386789,0.567685,-4.27933,-1.74644,9.87647,-1.76196,0.0765849,-0.586975,-0.531091,5.09504,-2.47122,8.06806,-0.0849434,-0.294001,-0.203468,-0.41588,9.67337,-1.88809,0.484193,-2.14536,-1.84647,4.40471,2.33805,6.95248,1.36533,6.11552,-2.01587,-5.17316,-7.57413,-2.31065,-0.314002,1.83733,-1.80546
3.297,7.79806,2.95468,2.21431,0.117482,0.0830433,-0.928191,2.78428,-6.49638,0.444277,-0.385559,0.588361,-4.30565,-1.73694,9.87311,-1.75957,0.0781803,-0.589937,-0.531971,5.09792,-2.47627,8.06096,-0.0910133,-0.298477,-0.200202,-0.387967,9.68271,-1.92902,0.475548,-2.13311,-1.85806,4.45977,2.3448,6.99211,1.34655,6.10975,-2.04756,-5.19264,-7.52937,-2.29586,-0.308931,1.84048,-1.7964
3.298,7.81544,2.96593,2.21446,0.109373,0.0806656,-0.919043,2.77743,-6.58478,0.437052,-0.384417,0.609049,-4.33179,-1.72734,9.86972,-1.75633,0.079619,-0.592731,-0.533048,5.10168,-2.4809,8.05352,-0.0970177,-0.302928,-0.197053,-0.358486,9.6927,-1.96919,0.466795,-2.1194,-1.86941,4.51484,2.35021,7.03244,1.32793,6.10365,-2.07898,-5.21146,-7.48501,-2.28029,-0.303799,1.84253,-1.78726
3.299,7.83253,2.97634,2.21436,0.101298,0.0780819,-0.909738,2.7691,-6.67451,0.429232,-0.383365,0.629723,-4.35777,-1.71777,9.86637,-1.75211,0.0808932,-0.595334,-0.534329,5.10643,-2.48473,8.04578,-0.102958,-0.307353,-0.194022,-0.327386,9.70342,-2.00825,0.457943,-2.10431,-1.88049,4.57009,2.3543,7.07351,1.30949,6.09721,-2.11012,-5.22969,-7.44108,-2.26401,-0.298631,1.84344,-1.77801
3.3,7.84927,2.98589,2.21396,0.0932535,0.0752966,-0.900283,2.75917,-6.76552,0.420788,-0.382406,0.650358,-4.38357,-1.70834,9.86313,-1.74688,0.0820015,-0.597726,-0.535815,5.11223,-2.48743,8.03778,-0.108833,-0.311748,-0.191091,-0.294629,9.71492,-2.04584,0.449015,-2.08793,-1.89127,4.62571,2.35708,7.11537,1.29129,6.09042,-2.14095,-5.24737,-7.3976,-2.24713,-0.29345,1.84322,-1.76866
3.301,7.86557,2.99453,2.21314,0.0852367,0.0723155,-0.890682,2.74755,-6.85772,0.411687,-0.381543,0.670924,-4.40919,-1.69913,9.86009,-1.7406,0.0829449,-0.599883,-0.537507,5.11916,-2.48862,8.02953,-0.114639,-0.316107,-0.18824,-0.260182,9.72727,-2.08164,0.440034,-2.07035,-1.9017,4.68193,2.35855,7.15806,1.27337,6.08328,-2.17146,-5.26454,-7.35455,-2.22979,-0.28828,1.84186,-1.75918
3.302,7.88137,3.00221,2.21184,0.0772427,0.0691439,-0.880942,2.73413,-6.95105,0.401888,-0.380779,0.691392,-4.43463,-1.69024,9.85733,-1.73327,0.0837243,-0.601783,-0.539404,5.12727,-2.48797,8.02103,-0.120373,-0.320422,-0.185445,-0.224009,9.74052,-2.11529,0.431024,-2.05166,-1.91176,4.73894,2.35869,7.20162,1.25577,6.07578,-2.20163,-5.28126,-7.31195,-2.21213,-0.283143,1.83935,-1.74957
3.303,7.89663,3.00888,2.20996,0.0692656,0.0657879,-0.871066,2.71879,-7.04543,0.391367,-0.380115,0.711735,-4.45989,-1.68176,9.85491,-1.72489,0.0843422,-0.603404,-0.541506,5.13659,-2.48524,8.01234,-0.126026,-0.324686,-0.182686,-0.18609,9.75472,-2.14647,0.422009,-2.03197,-1.9214,4.79695,2.35752,7.24611,1.23853,6.06794,-2.23146,-5.29759,-7.26978,-2.19425,-0.278062,1.83571,-1.73982
3.304,7.91131,3.01452,2.20745,0.0612958,0.062255,-0.861063,2.70145,-7.14079,0.38012,-0.379549,0.731924,-4.48497,-1.67376,9.85285,-1.71552,0.0848064,-0.604728,-0.543811,5.14708,-2.48046,8.00355,-0.131579,-0.328891,-0.179947,-0.146444,9.76991,-2.17486,0.41301,-2.01138,-1.9306,4.85613,2.35506,7.29154,1.2217,6.05975,-2.26092,-5.31361,-7.22801,-2.17623,-0.273055,1.83094,-1.72991
3.305,7.92542,3.01911,2.20427,0.0533211,0.0585544,-0.85094,2.682,-7.23706,0.368163,-0.379076,0.751932,-4.50986,-1.66627,9.85112,-1.70526,0.0851275,-0.605744,-0.546313,5.1586,-2.47389,7.9948,-0.137005,-0.333027,-0.177212,-0.105118,9.78607,-2.2002,0.404049,-1.99002,-1.93932,4.91665,2.35133,7.33797,1.2053,6.05122,-2.29002,-5.32949,-7.18661,-2.15809,-0.268144,1.82505,-1.71984
3.306,7.93897,3.02262,2.20041,0.0453287,0.0546948,-0.840703,2.66035,-7.33415,0.355514,-0.37869,0.77173,-4.53456,-1.65934,9.8497,-1.69423,0.0853168,-0.606438,-0.549007,5.17105,-2.46578,7.98625,-0.142273,-0.337086,-0.174468,-0.0621616,9.8032,-2.22221,0.395145,-1.96801,-1.94753,4.97866,2.34637,7.38541,1.18938,6.04238,-2.31874,-5.34535,-7.14552,-2.13988,-0.263346,1.81806,-1.7096
3.307,7.95196,3.02504,2.19582,0.0373069,0.0506846,-0.83036,2.6364,-7.432,0.342186,-0.378385,0.79129,-4.55907,-1.653,9.84857,-1.68253,0.0853854,-0.606797,-0.551889,5.18428,-2.4564,7.97802,-0.147356,-0.341058,-0.171702,-0.0176301,9.8213,-2.24061,0.386319,-1.94547,-1.95519,5.04232,2.34021,7.4339,1.17398,6.03322,-2.34707,-5.36133,-7.10471,-2.1216,-0.258682,1.80999,-1.69915
3.308,7.96436,3.02637,2.1905,0.0292478,0.0465316,-0.819918,2.61013,-7.53056,0.328191,-0.378159,0.810586,-4.58338,-1.64725,9.84767,-1.67028,0.0853456,-0.606815,-0.554954,5.19816,-2.44612,7.97018,-0.152236,-0.344938,-0.168909,0.0283816,9.84031,-2.25519,0.37759,-1.92251,-1.96227,5.1078,2.33291,7.48344,1.15912,6.02378,-2.375,-5.37752,-7.06418,-2.10326,-0.254168,1.80087,-1.68851
3.309,7.97611,3.02663,2.18444,0.0211483,0.0422427,-0.809384,2.58153,-7.62978,0.313534,-0.37801,0.829596,-4.60749,-1.64205,9.84696,-1.6576,0.085211,-0.606494,-0.558197,5.21253,-2.43535,7.96272,-0.156904,-0.348725,-0.16609,0.0757289,9.86012,-2.2658,0.368972,-1.89926,-1.96876,5.17526,2.32455,7.53396,1.14482,6.01407,-2.40252,-5.39398,-7.02396,-2.08482,-0.249818,1.79072,-1.67765
3.31,7.98715,3.02587,2.17767,0.0130073,0.0378247,-0.798765,2.55064,-7.72964,0.298219,-0.377938,0.8483,-4.63139,-1.63731,9.84636,-1.64462,0.0849956,-0.605839,-0.561614,5.2272,-2.42458,7.95559,-0.161357,-0.35242,-0.163251,0.124249,9.88061,-2.2723,0.360481,-1.87582,-1.97464,5.24487,2.3152,7.58541,1.13109,6.00413,-2.42964,-5.41074,-6.98408,-2.06622,-0.245645,1.77957,-1.66656
3.311,7.9974,3.02411,2.17019,0.00482348,0.0332836,-0.788067,2.51749,-7.83012,0.282247,-0.377943,0.866674,-4.65507,-1.63298,9.84582,-1.63147,0.0847132,-0.604855,-0.5652,5.242,-2.41426,7.94874,-0.165591,-0.356023,-0.160397,0.173782,9.90165,-2.27455,0.352131,-1.85233,-1.97988,5.3168,2.30495,7.63773,1.11793,5.99397,-2.45632,-5.42782,-6.94462,-2.04741,-0.241664,1.76747,-1.65524
3.312,8.0068,3.0214,2.16199,-0.00340381,0.0286276,-0.777299,2.48212,-7.9312,0.265623,-0.378021,0.884699,-4.67852,-1.62899,9.84527,-1.61825,0.0843756,-0.603547,-0.568951,5.25674,-2.4048,7.94214,-0.169605,-0.359537,-0.157535,0.224153,9.92311,-2.27248,0.343938,-1.82888,-1.98447,5.39122,2.29386,7.69087,1.10536,5.98362,-2.48258,-5.44526,-6.9056,-2.02833,-0.237885,1.75444,-1.64367
3.313,8.01532,3.01776,2.15298,-0.011674,0.0238684,-0.766467,2.44456,-8.03289,0.248356,-0.378165,0.902361,-4.70175,-1.62524,9.84467,-1.60501,0.0839903,-0.601928,-0.572862,5.27121,-2.39643,7.93581,-0.173413,-0.362968,-0.15468,0.275151,9.94484,-2.26613,0.335923,-1.80558,-1.98838,5.46821,2.28198,7.7448,1.09336,5.97314,-2.50839,-5.46314,-6.86707,-2.00893,-0.234312,1.74053,-1.63185
3.314,8.02293,3.0132,2.14308,-0.0199859,0.0190199,-0.755579,2.40488,-8.1352,0.230461,-0.378363,0.919648,-4.72476,-1.62166,9.84401,-1.59177,0.0835622,-0.600013,-0.576927,5.28517,-2.38933,7.92976,-0.177032,-0.366328,-0.151846,0.326547,9.96668,-2.25563,0.328108,-1.78252,-1.99162,5.54785,2.26932,7.79953,1.08194,5.96254,-2.53376,-5.48153,-6.82908,-1.98913,-0.230945,1.72577,-1.61977
3.315,8.02962,3.00775,2.13217,-0.0283382,0.0140962,-0.744643,2.36311,-8.23817,0.211949,-0.378601,0.936548,-4.74756,-1.61814,9.84324,-1.57856,0.0830958,-0.597817,-0.581141,5.29838,-2.38365,7.92403,-0.180482,-0.369625,-0.149052,0.378109,9.98848,-2.2411,0.320515,-1.75979,-1.99416,5.63021,2.25589,7.85503,1.07108,5.95189,-2.55867,-5.50051,-6.79166,-1.96888,-0.227784,1.7102,-1.60745
3.316,8.03537,3.00143,2.12015,-0.0367281,0.00911279,-0.733666,2.31933,-8.34182,0.192838,-0.378868,0.953048,-4.77015,-1.6146,9.84234,-1.56538,0.082595,-0.595355,-0.585498,5.31063,-2.37949,7.91866,-0.183781,-0.372872,-0.146312,0.429595,10.0101,-2.22268,0.313168,-1.73747,-1.99598,5.71536,2.24172,7.91131,1.06076,5.94123,-2.58312,-5.52015,-6.75484,-1.94811,-0.224829,1.69386,-1.59488
3.317,8.04018,2.99424,2.10695,-0.0451474,0.00408984,-0.722653,2.27367,-8.44615,0.173153,-0.379158,0.969134,-4.79254,-1.611,9.84132,-1.55225,0.0820617,-0.592641,-0.589992,5.3218,-2.37676,7.9137,-0.186946,-0.376081,-0.143636,0.480726,10.0314,-2.20059,0.306092,-1.71565,-1.99709,5.80332,2.2269,7.96833,1.05099,5.93059,-2.60711,-5.54048,-6.71865,-1.92678,-0.222082,1.67679,-1.58206
3.318,8.04411,2.98618,2.09256,-0.0535822,-0.000947036,-0.711605,2.22634,-8.55116,0.152936,-0.379468,0.984792,-4.81474,-1.60731,9.84019,-1.53914,0.081496,-0.589686,-0.594614,5.33183,-2.37518,7.90921,-0.189993,-0.379269,-0.14103,0.531179,10.0523,-2.17517,0.299318,-1.69436,-1.99747,5.89405,2.21155,8.026,1.04171,5.92002,-2.63062,-5.56151,-6.68307,-1.9049,-0.219543,1.65902,-1.569
3.319,8.04721,2.97723,2.07697,-0.0620167,-0.00597039,-0.700522,2.17756,-8.65684,0.132232,-0.379798,1,-4.83674,-1.60351,9.83897,-1.52604,0.080897,-0.586503,-0.599357,5.34073,-2.37439,7.90527,-0.192938,-0.382452,-0.138497,0.580621,10.0728,-2.14676,0.292875,-1.67366,-1.99711,5.98753,2.19583,8.08426,1.03291,5.90957,-2.65364,-5.58322,-6.64808,-1.88246,-0.217214,1.6406,-1.55573
3.32,8.04951,2.96739,2.06016,-0.0704349,-0.0109527,-0.689405,2.12757,-8.76318,0.111086,-0.380147,1.01476,-4.85855,-1.59961,9.83769,-1.51295,0.0802637,-0.583103,-0.604213,5.34848,-2.37404,7.90196,-0.195796,-0.385647,-0.13604,0.628711,10.0928,-2.11571,0.286794,-1.65359,-1.99601,6.0837,2.17989,8.14303,1.02456,5.89929,-2.67618,-5.6056,-6.61367,-1.85946,-0.215096,1.62156,-1.54224
3.321,8.05108,2.95667,2.04214,-0.0788208,-0.0158695,-0.678256,2.07655,-8.87018,0.0895175,-0.380513,1.02903,-4.88018,-1.5956,9.83637,-1.49984,0.0795968,-0.579495,-0.609175,5.35508,-2.37385,7.8993,-0.198577,-0.38887,-0.133658,0.675121,10.1123,-2.0824,0.281103,-1.63419,-1.99415,6.18251,2.1639,8.20223,1.01662,5.8892,-2.69822,-5.62863,-6.57982,-1.83592,-0.213189,1.60195,-1.52856
3.322,8.05195,2.94511,2.02301,-0.087158,-0.0207022,-0.667079,2.02464,-8.97784,0.0675063,-0.380899,1.04282,-4.9016,-1.59152,9.83502,-1.48675,0.0788999,-0.575684,-0.614237,5.36056,-2.37364,7.89728,-0.201283,-0.392137,-0.131342,0.719547,10.1312,-2.0473,0.275819,-1.61547,-1.99154,6.2838,2.148,8.26183,1.00908,5.87935,-2.71974,-5.65225,-6.54648,-1.81187,-0.211495,1.58181,-1.5147
3.323,8.05213,2.93278,2.00288,-0.0954299,-0.0254352,-0.65588,1.97194,-9.08613,0.0450075,-0.381305,1.05614,-4.92279,-1.58742,9.83367,-1.47369,0.0781782,-0.571673,-0.619393,5.36496,-2.37331,7.89584,-0.20391,-0.39546,-0.129077,0.76169,10.1496,-2.01091,0.270955,-1.59742,-1.98816,6.38738,2.13236,8.32179,1.00189,5.86974,-2.74073,-5.67639,-6.51361,-1.78736,-0.210013,1.56118,-1.50067
3.324,8.05167,2.91976,1.98187,-0.10362,-0.0300525,-0.644664,1.91853,-9.19506,0.0219757,-0.381733,1.06896,-4.94372,-1.58335,9.83231,-1.46071,0.0774366,-0.567463,-0.624638,5.36831,-2.37277,7.8949,-0.206452,-0.398854,-0.12685,0.80125,10.1675,-1.97375,0.266524,-1.58003,-1.98402,6.49306,2.11713,8.38208,0.995041,5.86039,-2.76116,-5.70099,-6.48116,-1.76243,-0.208742,1.54011,-1.4865
3.325,8.05059,2.9061,1.96007,-0.111711,-0.0345387,-0.633439,1.86451,-9.30462,-0.00162494,-0.382181,1.0813,-4.96439,-1.57936,9.83096,-1.44782,0.07668,-0.563056,-0.629968,5.37067,-2.37194,7.89443,-0.208907,-0.40233,-0.124647,0.837936,10.1849,-1.93629,0.262537,-1.56328,-1.97912,6.60068,2.10248,8.44268,0.988499,5.85132,-2.78101,-5.72598,-6.44911,-1.73713,-0.207683,1.51865,-1.47219
3.326,8.0489,2.89184,1.93758,-0.119686,-0.0388799,-0.622209,1.80994,-9.41487,-0.025802,-0.382648,1.09316,-4.98478,-1.57548,9.82963,-1.43508,0.0759122,-0.558455,-0.635377,5.37215,-2.37081,7.89436,-0.211267,-0.405898,-0.122459,0.871497,10.2017,-1.89903,0.258992,-1.54716,-1.97344,6.71006,2.08858,8.50354,0.982236,5.84255,-2.80027,-5.7513,-6.4174,-1.71151,-0.20684,1.49684,-1.45778
3.327,8.04663,2.87698,1.91446,-0.127527,-0.0430634,-0.61098,1.7549,-9.52588,-0.0505366,-0.383126,1.10454,-5.00489,-1.57174,9.82831,-1.42254,0.0751359,-0.553662,-0.64086,5.37293,-2.36945,7.89464,-0.213525,-0.40956,-0.120279,0.901719,10.2181,-1.8624,0.255876,-1.5316,-1.96702,6.82104,2.07562,8.56461,0.976219,5.83407,-2.81892,-5.77691,-6.38602,-1.68562,-0.206216,1.47473,-1.44326
3.328,8.0438,2.86153,1.89076,-0.135216,-0.047077,-0.599758,1.69943,-9.63773,-0.0758027,-0.383607,1.11546,-5.02472,-1.56817,9.827,-1.41025,0.0743538,-0.54868,-0.646411,5.3732,-2.36795,7.89523,-0.215674,-0.413322,-0.118101,0.928395,10.2339,-1.82686,0.253172,-1.51656,-1.95985,6.93345,2.06379,8.62586,0.970413,5.82589,-2.83693,-5.80273,-6.35493,-1.65949,-0.205818,1.45237,-1.42866
3.329,8.04042,2.84548,1.86656,-0.142735,-0.050908,-0.588549,1.64359,-9.75052,-0.101573,-0.384084,1.12592,-5.04429,-1.56478,9.8257,-1.39828,0.0735683,-0.543512,-0.652026,5.37315,-2.3664,7.89608,-0.217704,-0.417186,-0.115921,0.951312,10.2492,-1.79285,0.250864,-1.50199,-1.95194,7.04714,2.05328,8.68723,0.964786,5.81802,-2.8543,-5.82873,-6.3241,-1.63317,-0.205652,1.4298,-1.41399
3.33,8.03652,2.82887,1.84191,-0.150069,-0.0545445,-0.577356,1.58749,-9.86428,-0.127794,-0.384547,1.13594,-5.06359,-1.56161,9.82443,-1.38666,0.0727809,-0.538161,-0.657699,5.37294,-2.36487,7.89716,-0.219614,-0.421155,-0.113736,0.97028,10.2639,-1.76073,0.248933,-1.48783,-1.94332,7.16194,2.04422,8.74864,0.959307,5.81044,-2.87101,-5.85483,-6.29351,-1.60672,-0.20572,1.4071,-1.39926
3.331,8.03213,2.81173,1.8169,-0.157205,-0.0579756,-0.566181,1.5313,-9.97898,-0.15437,-0.384985,1.14552,-5.08264,-1.55866,9.82325,-1.37541,0.071991,-0.532637,-0.663429,5.37265,-2.36345,7.89848,-0.221407,-0.425231,-0.111548,0.985155,10.278,-1.73071,0.247353,-1.47401,-1.93399,7.27764,2.03667,8.81001,0.953948,5.80316,-2.88704,-5.88094,-6.26313,-1.58018,-0.206022,1.3843,-1.38449
3.332,8.0273,2.79411,1.79161,-0.164133,-0.0611909,-0.555025,1.47523,-10.0946,-0.181183,-0.385385,1.15469,-5.10147,-1.55596,9.82226,-1.36453,0.0711972,-0.526952,-0.669215,5.37238,-2.3622,7.90006,-0.223093,-0.429417,-0.109362,0.995806,10.2915,-1.70292,0.246094,-1.46049,-1.92399,7.39404,2.03066,8.8712,0.948679,5.79615,-2.90239,-5.90694,-6.23293,-1.55362,-0.206555,1.36149,-1.36969
3.333,8.02207,2.77608,1.76613,-0.170841,-0.0641796,-0.543889,1.4195,-10.2109,-0.208118,-0.385735,1.16344,-5.1201,-1.55353,9.82152,-1.35402,0.0703982,-0.521116,-0.675054,5.37218,-2.36119,7.9019,-0.224679,-0.433716,-0.107184,1.0021,10.3044,-1.67751,0.245128,-1.4472,-1.91334,7.51092,2.0262,8.9321,0.943475,5.78939,-2.91704,-5.93273,-6.20287,-1.52708,-0.207317,1.33872,-1.35487
