Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.585,9.34159,1.96511,2.14843,0.173964,0.0763686,-0.0668871,0.266894,-9.79445,-0.820777,-0.0607605,0.0637811,0.0481546,-1.84336,9.4794,-0.587159,-0.000560841,-0.0114291,0.0553157,4.90077,-2.06936,8.09094,-0.0634946,0.0115625,0.044829,-2.76052,9.38878,-1.26373,-0.0306727,0.15326,-0.0803952,4.1289,1.11689,9.01625,-0.00821498,0.00787804,-0.00421121,-1.81394,-9.70045,-0.892456,-0.105888,0.0333006,-0.101444
0.586,9.34508,1.96702,2.14752,0.173897,0.0764793,-0.0658774,0.264981,-9.798,-0.822331,-0.0610995,0.063899,0.0480392,-1.84372,9.4809,-0.58574,-0.000619568,-0.0116731,0.055742,4.89983,-2.0686,8.09162,-0.0632247,0.011714,0.0448776,-2.76093,9.39072,-1.25893,-0.0318585,0.153053,-0.0810292,4.12751,1.11945,9.0176,-0.00833253,0.00804876,-0.0040256,-1.82159,-9.70386,-0.896957,-0.105924,0.031278,-0.100964
0.587,9.34835,1.96907,2.14625,0.17389,0.0766001,-0.064957,0.262791,-9.80171,-0.823705,-0.0614202,0.0639705,0.0478923,-1.8439,9.48249,-0.584206,-0.000667657,-0.0119134,0.0561659,4.89884,-2.06784,8.09223,-0.0629715,0.011848,0.0449212,-2.76111,9.39272,-1.25442,-0.032993,0.152746,-0.0816303,4.12605,1.1218,9.01898,-0.00845149,0.00820181,-0.00383295,-1.82945,-9.70724,-0.901344,-0.105914,0.0292467,-0.100461
0.588,9.35143,1.97126,2.1446,0.173935,0.0767377,-0.0641282,0.260361,-9.80557,-0.824901,-0.0617232,0.0639925,0.047715,-1.84391,9.48416,-0.582573,-0.000706445,-0.0121451,0.056587,4.89779,-2.06708,8.09275,-0.0627329,0.0119672,0.0449603,-2.76104,9.39482,-1.25021,-0.0340715,0.152346,-0.082199,4.12456,1.12392,9.02038,-0.00857096,0.00833649,-0.0036338,-1.83752,-9.71057,-0.90559,-0.105859,0.0272065,-0.0999349
0.589,9.35435,1.97356,2.14262,0.174028,0.0768953,-0.0633907,0.257753,-9.80955,-0.82597,-0.062009,0.0639625,0.0475079,-1.84371,9.4859,-0.580905,-0.000738352,-0.0123658,0.0570056,4.89664,-2.06635,8.09319,-0.0625076,0.0120773,0.0449951,-2.76068,9.39699,-1.24627,-0.0350921,0.151859,-0.0827354,4.12306,1.12578,9.02179,-0.0086896,0.00845231,-0.00342761,-1.84575,-9.71385,-0.909708,-0.10576,0.0251548,-0.099388
0.59,9.35713,1.97596,2.14034,0.174163,0.0770745,-0.0627434,0.255039,-9.81358,-0.826982,-0.0622776,0.0638783,0.0472718,-1.84327,9.48773,-0.579287,-0.000766227,-0.0125738,0.0574223,4.89533,-2.0657,8.09355,-0.0622945,0.0121853,0.0450258,-2.76002,9.39918,-1.24257,-0.0360539,0.15129,-0.0832392,4.12158,1.12738,9.02322,-0.00880592,0.00854886,-0.0032134,-1.85413,-9.71713,-0.913723,-0.105624,0.0230877,-0.0988216
0.591,9.35983,1.97844,2.1378,0.174336,0.0772767,-0.0621854,0.252292,-9.81763,-0.82801,-0.0625291,0.0637377,0.047007,-1.84256,9.48964,-0.577804,-0.000792908,-0.0127671,0.0578376,4.89381,-2.06518,8.09383,-0.0620927,0.0122984,0.0450524,-2.759,9.40134,-1.23908,-0.0369559,0.150645,-0.0837102,4.12014,1.12872,9.02467,-0.00891841,0.00862565,-0.00299017,-1.86261,-9.72045,-0.917664,-0.105454,0.0210015,-0.0982377
0.592,9.36246,1.98099,2.13504,0.174543,0.0775034,-0.0617146,0.249553,-9.82164,-0.829097,-0.0627634,0.0635389,0.0467132,-1.84156,9.49165,-0.57652,-0.00082012,-0.0129439,0.0582503,4.89205,-2.06483,8.09404,-0.0619015,0.0124208,0.0450758,-2.75763,9.40343,-1.23578,-0.0377977,0.149931,-0.0841488,4.11876,1.12979,9.02615,-0.00902612,0.00868292,-0.00275778,-1.87116,-9.72385,-0.921558,-0.105255,0.0188929,-0.0976371
0.593,9.36503,1.98366,2.13208,0.174782,0.0777556,-0.0613262,0.246797,-9.82556,-0.830239,-0.0629806,0.0632822,0.0463879,-1.84029,9.49374,-0.575451,-0.000847223,-0.0131018,0.0586555,4.89005,-2.06464,8.09423,-0.0617216,0.0125503,0.0450987,-2.7559,9.40541,-1.2326,-0.0385805,0.149154,-0.0845581,4.11746,1.13059,9.02767,-0.00912924,0.00872242,-0.00251798,-1.8797,-9.72733,-0.925439,-0.10503,0.0167599,-0.0970201
0.594,9.36754,1.9865,2.12892,0.175053,0.078034,-0.0610138,0.243962,-9.82938,-0.831398,-0.0631806,0.0629685,0.0460273,-1.83877,9.49589,-0.574587,-0.000872186,-0.0132383,0.0590461,4.88788,-2.06462,8.09448,-0.0615539,0.0126813,0.0451246,-2.75384,9.40727,-1.22949,-0.0393063,0.148323,-0.0849424,4.11626,1.13113,9.02921,-0.00922863,0.00874678,-0.00227364,-1.88815,-9.73089,-0.929343,-0.104783,0.014601,-0.0963857
0.595,9.36999,1.98959,2.12557,0.175357,0.0783393,-0.060771,0.240979,-9.83305,-0.832533,-0.0633633,0.0625989,0.0456277,-1.83704,9.49809,-0.573914,-0.000892835,-0.0133508,0.0594147,4.88557,-2.06476,8.09484,-0.0613998,0.0128077,0.0451574,-2.75149,9.40898,-1.2264,-0.0399771,0.147443,-0.0853058,4.11516,1.13139,9.03079,-0.00932523,0.00875871,-0.0020277,-1.89641,-9.7345,-0.933309,-0.104517,0.0124149,-0.0957333
0.596,9.37236,1.99298,2.12205,0.175693,0.0786725,-0.0605915,0.237791,-9.83654,-0.833608,-0.0635284,0.0621746,0.0451859,-1.83512,9.50031,-0.57342,-0.000907721,-0.0134368,0.0597551,4.88316,-2.06503,8.09537,-0.0612603,0.0129245,0.0452002,-2.74888,9.41052,-1.22326,-0.0405944,0.146521,-0.0856521,4.11417,1.13138,9.03241,-0.0094199,0.00876041,-0.00178276,-1.90441,-9.73817,-0.937357,-0.104236,0.0102002,-0.095062
0.597,9.37468,1.99671,2.11838,0.176063,0.0790343,-0.0604692,0.234372,-9.83985,-0.834593,-0.0636757,0.0616985,0.0447013,-1.83304,9.50255,-0.57309,-0.000917774,-0.013494,0.0600646,4.88071,-2.06543,8.0961,-0.0611359,0.0130286,0.0452539,-2.74601,9.41189,-1.22006,-0.0411589,0.145561,-0.0859831,4.11332,1.13113,9.03405,-0.00951325,0.00875259,-0.00154026,-1.91213,-9.74185,-0.941459,-0.103942,0.00795651,-0.094371
0.598,9.37699,2.00078,2.11458,0.176471,0.0794256,-0.060398,0.230726,-9.84299,-0.835471,-0.0638044,0.0611748,0.044176,-1.83079,9.50478,-0.57291,-0.000926487,-0.0135207,0.060345,4.87826,-2.06593,8.09697,-0.0610265,0.0131199,0.0453175,-2.74287,9.41313,-1.21678,-0.0416701,0.144562,-0.0862982,4.11259,1.13065,9.03568,-0.00960564,0.00873432,-0.00130043,-1.91961,-9.74548,-0.945531,-0.103636,0.0056838,-0.0936596
0.599,9.37934,2.00521,2.11069,0.176918,0.0798473,-0.060372,0.226871,-9.846,-0.836228,-0.0639137,0.0606084,0.0436132,-1.82837,9.50701,-0.572864,-0.00093827,-0.0135151,0.0605992,4.87583,-2.0665,8.09795,-0.0609319,0.0131992,0.045389,-2.73946,9.41424,-1.21341,-0.0421271,0.143523,-0.0865963,4.112,1.13001,9.03729,-0.00969736,0.00870408,-0.00106302,-1.9269,-9.749,-0.949471,-0.103319,0.00338244,-0.0929271
0.6,9.38175,2.00999,2.10674,0.177409,0.0803004,-0.0603851,0.222825,-9.84888,-0.836847,-0.064003,0.0600038,0.0430157,-1.8258,9.50921,-0.572939,-0.000957538,-0.0134754,0.06083,4.87347,-2.06712,8.09898,-0.0608519,0.0132672,0.0454663,-2.73576,9.41526,-1.20996,-0.0425289,0.142442,-0.0868762,4.11154,1.12922,9.03885,-0.00978866,0.00866032,-0.000827827,-1.93405,-9.75235,-0.953175,-0.102992,0.00105269,-0.0921726
0.601,9.38428,2.01511,2.10276,0.177944,0.080785,-0.0604324,0.218615,-9.85165,-0.837316,-0.0640716,0.0593662,0.0423862,-1.82307,9.51136,-0.57312,-0.000986812,-0.0134012,0.061039,4.87121,-2.06776,8.10003,-0.0607857,0.0133247,0.045548,-2.73176,9.41622,-1.20642,-0.0428741,0.141318,-0.0871378,4.11123,1.12834,9.04034,-0.00987882,0.0086023,-0.000594402,-1.94112,-9.75549,-0.956592,-0.102655,-0.0013042,-0.091395
0.602,9.38693,2.02052,2.09883,0.178526,0.0812993,-0.0605101,0.214292,-9.85427,-0.837623,-0.0641196,0.058701,0.0417264,-1.82024,9.51345,-0.573398,-0.0010248,-0.0132944,0.0612253,4.86909,-2.06845,8.10106,-0.0607322,0.0133726,0.0456332,-2.72746,9.41715,-1.20282,-0.0431611,0.140149,-0.0873841,4.11106,1.12738,9.04175,-0.00996503,0.00853092,-0.000361881,-1.9481,-9.75842,-0.959778,-0.102305,-0.00368494,-0.0905927
0.603,9.38969,2.02614,2.09499,0.179153,0.0818409,-0.0606154,0.209916,-9.85669,-0.837759,-0.0641475,0.0580141,0.0410373,-1.81734,9.51545,-0.573765,-0.00106833,-0.0131586,0.0613867,4.86711,-2.06919,8.10206,-0.0606895,0.0134122,0.0457215,-2.72288,9.41809,-1.19917,-0.0433878,0.138931,-0.0876191,4.11102,1.12639,9.04307,-0.0100435,0.00844789,-0.000129181,-1.95499,-9.76117,-0.962839,-0.10194,-0.00608524,-0.0897637
0.604,9.39258,2.03192,2.09133,0.179825,0.0824072,-0.0607454,0.205548,-9.85884,-0.837713,-0.0641555,0.0573112,0.0403201,-1.81444,9.51732,-0.574213,-0.00111423,-0.0129972,0.0615209,4.86532,-2.07002,8.10301,-0.0606559,0.0134443,0.0458127,-2.71802,9.41907,-1.1955,-0.0435521,0.137663,-0.0878469,4.11112,1.1254,9.0443,-0.0101104,0.00835489,0.000104783,-1.96179,-9.76378,-0.965882,-0.101556,-0.00850085,-0.0889059
0.605,9.39559,2.03778,2.0879,0.180542,0.0829953,-0.0608975,0.201244,-9.86068,-0.837482,-0.0641445,0.0565977,0.0395759,-1.81157,9.51905,-0.574733,-0.00115988,-0.012813,0.0616262,4.86371,-2.07093,8.1039,-0.0606297,0.0134696,0.045906,-2.71288,9.42012,-1.19183,-0.0436525,0.136343,-0.0880704,4.11134,1.12442,9.04542,-0.0101624,0.00825364,0.000340646,-1.96848,-9.76626,-0.968989,-0.101152,-0.0109277,-0.0880179
0.606,9.3987,2.04369,2.08471,0.181302,0.0836013,-0.0610702,0.197045,-9.86221,-0.837074,-0.0641176,0.0558771,0.0388055,-1.80877,9.52065,-0.575318,-0.00120418,-0.0126078,0.0617025,4.86228,-2.07192,8.10471,-0.060609,0.0134873,0.0460004,-2.7075,9.42129,-1.18816,-0.0436895,0.134976,-0.0882898,4.1117,1.12347,9.04644,-0.0101973,0.00814608,0.000577783,-1.97504,-9.76862,-0.972177,-0.100727,-0.0133622,-0.0871006
0.607,9.40192,2.04963,2.08176,0.182102,0.0842204,-0.0612627,0.192978,-9.86345,-0.836513,-0.0640792,0.0551516,0.0380097,-1.80605,9.52216,-0.575961,-0.00124745,-0.0123823,0.0617512,4.86098,-2.07295,8.10544,-0.0605919,0.0134953,0.0460942,-2.70192,9.42258,-1.1845,-0.0436657,0.133573,-0.0885022,4.1122,1.12255,9.04733,-0.0102142,0.00803429,0.000814401,-1.98145,-9.77082,-0.975397,-0.100285,-0.0158011,-0.0861565
0.608,9.40521,2.05558,2.07903,0.18294,0.0848472,-0.0614745,0.189066,-9.86441,-0.835826,-0.0640347,0.0544228,0.037189,-1.80342,9.52362,-0.576655,-0.00129044,-0.0121367,0.0617742,4.85974,-2.07401,8.10608,-0.0605763,0.0134911,0.0461856,-2.69619,9.42403,-1.18082,-0.0435842,0.132145,-0.0887039,4.11287,1.12164,9.04809,-0.0102125,0.0079204,0.00104834,-1.98768,-9.77283,-0.978584,-0.0998288,-0.0182414,-0.0851888
0.609,9.40857,2.06153,2.07651,0.183813,0.0854767,-0.0617052,0.185335,-9.86514,-0.835039,-0.0639889,0.0536925,0.0363441,-1.8009,9.52508,-0.577393,-0.00133391,-0.0118713,0.0617732,4.85851,-2.07504,8.10662,-0.0605606,0.0134724,0.0462729,-2.69034,9.42566,-1.17713,-0.043448,0.130703,-0.0888915,4.11371,1.12075,9.04872,-0.0101916,0.00780642,0.00127749,-1.9937,-9.77459,-0.981673,-0.0993632,-0.0206801,-0.0842008
0.61,9.41196,2.06747,2.07419,0.184717,0.0861049,-0.0619543,0.181813,-9.86565,-0.834178,-0.063944,0.0529628,0.0354767,-1.7985,9.52655,-0.578171,-0.00137896,-0.0115867,0.0617493,4.85727,-2.07603,8.10706,-0.0605441,0.013438,0.0463551,-2.68441,9.42746,-1.17344,-0.043263,0.129256,-0.089062,4.11471,1.11986,9.04919,-0.0101514,0.00769283,0.00150022,-1.99946,-9.7761,-0.984615,-0.0988918,-0.0231153,-0.0831944
0.611,9.41535,2.07342,2.07209,0.185647,0.0867295,-0.0622217,0.17854,-9.86598,-0.833262,-0.0638972,0.0522361,0.0345904,-1.7962,9.52802,-0.57899,-0.00142716,-0.0112837,0.0617025,4.85603,-2.07694,8.10741,-0.0605289,0.013389,0.0464328,-2.6784,9.42939,-1.16978,-0.0430393,0.127809,-0.0892142,4.11584,1.11898,9.0495,-0.0100925,0.00757758,0.00171575,-2.00488,-9.77733,-0.987388,-0.0984192,-0.025547,-0.0821699
0.612,9.41869,2.07939,2.07026,0.186597,0.087349,-0.0625069,0.175557,-9.86614,-0.83231,-0.0638436,0.0515153,0.0336894,-1.79402,9.52942,-0.579855,-0.00148035,-0.0109637,0.061632,4.85481,-2.07777,8.10767,-0.060518,0.0133275,0.0465071,-2.67228,9.43137,-1.16621,-0.0427892,0.126365,-0.0893473,4.11704,1.11811,9.04964,-0.0100159,0.00745743,0.00192364,-2.00987,-9.77831,-0.989981,-0.0979505,-0.027976,-0.0811266
0.613,9.42192,2.0854,2.06873,0.18756,0.0879622,-0.06281,0.172909,-9.86617,-0.83134,-0.0637783,0.0508032,0.0327781,-1.79194,9.53071,-0.580768,-0.00154037,-0.0106277,0.0615373,4.85364,-2.07849,8.10787,-0.0605145,0.0132555,0.0465792,-2.66605,9.43333,-1.16278,-0.0425249,0.124925,-0.0894603,4.11826,1.11725,9.04959,-0.00992259,0.00732914,0.00212348,-2.01433,-9.77902,-0.992383,-0.0974906,-0.0304031,-0.080064
0.614,9.42501,2.09146,2.06754,0.188532,0.0885674,-0.0631306,0.170633,-9.86609,-0.830368,-0.0636975,0.0501016,0.0318604,-1.78996,9.53184,-0.581727,-0.00160857,-0.0102766,0.0614178,4.85256,-2.07909,8.108,-0.0605209,0.0131753,0.0466499,-2.65968,9.43522,-1.15952,-0.0422556,0.123494,-0.0895527,4.11944,1.1164,9.04934,-0.00981344,0.00719031,0.002315,-2.01817,-9.77949,-0.994584,-0.097043,-0.0328286,-0.0789816
0.615,9.42794,2.09756,2.06672,0.189509,0.0891629,-0.063469,0.168748,-9.86591,-0.8294,-0.0636007,0.0494105,0.0309392,-1.78808,9.5328,-0.582716,-0.00168504,-0.00991042,0.0612742,4.85157,-2.07953,8.10811,-0.0605388,0.0130892,0.0467196,-2.65322,9.43699,-1.15644,-0.0419832,0.122074,-0.0896238,4.12056,1.11556,9.04889,-0.00968946,0.00704067,0.00249839,-2.02136,-9.77973,-0.996576,-0.0966075,-0.0352523,-0.0778794
0.616,9.43071,2.10365,2.06629,0.19049,0.089747,-0.0638252,0.16726,-9.86567,-0.828438,-0.0634898,0.0487279,0.030017,-1.7863,9.53358,-0.583706,-0.00176886,-0.00952858,0.0611075,4.85067,-2.07976,8.10824,-0.0605689,0.0129998,0.046788,-2.64669,9.43866,-1.15352,-0.0417039,0.120669,-0.0896732,4.12159,1.11475,9.04825,-0.00955167,0.00688168,0.00267419,-2.02386,-9.77977,-0.998353,-0.096181,-0.037673,-0.0767576
0.617,9.43333,2.10971,2.06627,0.191473,0.0903176,-0.0641998,0.166174,-9.86537,-0.827481,-0.0633674,0.0480515,0.0290957,-1.78461,9.53418,-0.584667,-0.00185886,-0.00913033,0.0609189,4.84984,-2.07976,8.10843,-0.0606114,0.0129098,0.0468547,-2.64017,9.44021,-1.15073,-0.0414123,0.119281,-0.0897007,4.12251,1.11398,9.04741,-0.00940106,0.00671522,0.00284301,-2.02565,-9.77965,-0.999907,-0.0957597,-0.0400893,-0.0756166
0.618,9.43581,2.11569,2.06669,0.192456,0.0908731,-0.0645928,0.16549,-9.86505,-0.826528,-0.0632358,0.0473794,0.0281776,-1.78302,9.5346,-0.585565,-0.00195385,-0.00871521,0.0607098,4.84908,-2.07946,8.10874,-0.0606667,0.0128215,0.0469193,-2.63368,9.44165,-1.14803,-0.0411033,0.117913,-0.0897059,4.12331,1.11325,9.04639,-0.0092386,0.00654321,0.00300544,-2.02672,-9.7794,-1.00123,-0.0953399,-0.0424999,-0.074457
0.619,9.43816,2.12155,2.06753,0.193439,0.0914129,-0.0650047,0.165201,-9.86468,-0.825577,-0.0630979,0.0467124,0.0272641,-1.78153,9.53486,-0.586362,-0.00205241,-0.00828446,0.0604815,4.84839,-2.07888,8.10918,-0.0607341,0.0127359,0.0469815,-2.62729,9.44299,-1.14542,-0.0407736,0.116567,-0.0896898,4.12397,1.11256,9.0452,-0.00906536,0.00636786,0.003162,-2.02707,-9.77905,-1.00233,-0.0949192,-0.0449027,-0.0732802
0.62,9.4404,2.12725,2.06875,0.194418,0.0919382,-0.0654358,0.16528,-9.86425,-0.824621,-0.0629566,0.0460552,0.0263561,-1.78012,9.53501,-0.587011,-0.00215278,-0.00784184,0.0602357,4.84776,-2.07806,8.10974,-0.0608117,0.0126511,0.047041,-2.621,9.44421,-1.14289,-0.0404224,0.11524,-0.0896554,4.12451,1.1119,9.04387,-0.00888247,0.00619186,0.00331313,-2.0267,-9.77863,-1.00321,-0.0944963,-0.0472945,-0.0720891
0.621,9.44253,2.13277,2.07028,0.195392,0.092451,-0.0658864,0.165698,-9.86371,-0.823654,-0.0628149,0.0454139,0.0254543,-1.77878,9.5351,-0.58746,-0.00225304,-0.00739222,0.0599743,4.8472,-2.07707,8.11038,-0.0608968,0.0125647,0.0470977,-2.61484,9.44533,-1.14044,-0.04005,0.113927,-0.0896061,4.12494,1.11127,9.04243,-0.00869114,0.0060181,0.0034592,-2.02566,-9.77818,-1.00388,-0.0940712,-0.0496718,-0.0708874
0.622,9.44456,2.13806,2.07205,0.196357,0.092953,-0.0663568,0.166423,-9.86302,-0.822667,-0.0626759,0.0447949,0.0245593,-1.77752,9.5352,-0.587656,-0.00235127,-0.00694043,0.059699,4.84672,-2.07597,8.11107,-0.0609869,0.0124741,0.0471513,-2.60881,9.44633,-1.13809,-0.0396568,0.112624,-0.0895455,4.12527,1.11065,9.04093,-0.00849252,0.00584948,0.00360059,-2.02396,-9.77773,-1.00435,-0.0936433,-0.0520309,-0.0696786
0.623,9.44652,2.1431,2.07401,0.19731,0.0934463,-0.0668473,0.167419,-9.86215,-0.821656,-0.062542,0.0442028,0.0236717,-1.77631,9.53534,-0.587563,-0.00244571,-0.00649095,0.0594111,4.84631,-2.07484,8.11179,-0.0610793,0.0123773,0.047202,-2.60294,9.44724,-1.13584,-0.0392433,0.111329,-0.089476,4.12553,1.11003,9.03939,-0.00828807,0.0056886,0.00373764,-2.02162,-9.77729,-1.00463,-0.0932137,-0.0543675,-0.0684654
0.624,9.44841,2.14787,2.07609,0.198246,0.093933,-0.0673579,0.168639,-9.86112,-0.820627,-0.0624139,0.0436387,0.022792,-1.77514,9.53557,-0.587175,-0.0025349,-0.00604742,0.0591108,4.84596,-2.07372,8.11254,-0.0611711,0.0122738,0.0472512,-2.59727,9.44809,-1.13369,-0.0388104,0.110039,-0.089398,4.12575,1.10941,9.03785,-0.00807986,0.00553738,0.00387063,-2.01864,-9.77685,-1.00473,-0.0927865,-0.0566755,-0.067249
0.625,9.45022,2.15238,2.07824,0.199157,0.0944151,-0.0678885,0.170029,-9.85997,-0.81959,-0.0622913,0.0431008,0.0219204,-1.77398,9.5359,-0.58651,-0.0026176,-0.00561296,0.0587975,4.84565,-2.07269,8.11334,-0.0612592,0.0121642,0.0473008,-2.59183,9.44895,-1.13166,-0.0383598,0.108751,-0.0893101,4.12595,1.10879,9.03633,-0.00787044,0.00539727,0.00399984,-2.01499,-9.77639,-1.00464,-0.0923681,-0.0589473,-0.0660295
0.626,9.45196,2.15661,2.08041,0.200039,0.0948949,-0.0684388,0.171531,-9.85874,-0.818556,-0.0621738,0.0425874,0.0210572,-1.77281,9.53635,-0.585589,-0.00269259,-0.00519057,0.0584706,4.84537,-2.07178,8.11418,-0.0613406,0.0120492,0.0473531,-2.58667,9.44989,-1.12976,-0.0378929,0.107464,-0.0892106,4.12618,1.10817,9.03484,-0.00766241,0.00526968,0.0041255,-2.01066,-9.77588,-1.00435,-0.091965,-0.0611754,-0.0648066
0.627,9.45363,2.16058,2.08255,0.200883,0.0953742,-0.0690086,0.17309,-9.85747,-0.817536,-0.062061,0.0420965,0.0202031,-1.77162,9.53694,-0.584439,-0.00275892,-0.00478303,0.0581295,4.8451,-2.07105,8.11509,-0.0614124,0.0119295,0.0474101,-2.58182,9.45098,-1.12798,-0.0374108,0.106176,-0.0890984,4.12647,1.10755,9.03341,-0.00745842,0.00515581,0.00424776,-2.00563,-9.77528,-1.00388,-0.0915831,-0.0633522,-0.0635804
0.628,9.45521,2.1643,2.08461,0.201683,0.0958533,-0.0695972,0.174658,-9.85616,-0.816539,-0.0619535,0.0416275,0.0193589,-1.77041,9.53768,-0.583109,-0.0028168,-0.00439209,0.0577741,4.84483,-2.07052,8.11605,-0.0614736,0.0118051,0.0474735,-2.57732,9.45224,-1.12633,-0.0369129,0.104885,-0.0889737,4.12683,1.10693,9.03207,-0.00726133,0.00505601,0.00436649,-1.99992,-9.77459,-1.00321,-0.0912253,-0.0654719,-0.0623513
0.629,9.45668,2.1678,2.08656,0.202436,0.0963309,-0.0702035,0.176191,-9.8548,-0.815571,-0.0618527,0.0411805,0.0185264,-1.76919,9.53859,-0.581674,-0.00286782,-0.00401817,0.0574051,4.84459,-2.07016,8.11701,-0.061525,0.0116755,0.0475445,-2.57318,9.4537,-1.12482,-0.0363965,0.103588,-0.0888392,4.12727,1.10631,9.03081,-0.00707421,0.00496954,0.00448117,-1.99358,-9.77383,-1.00234,-0.0908904,-0.0675306,-0.0611211
0.63,9.45802,2.17114,2.08838,0.203136,0.0968046,-0.0708259,0.177649,-9.85332,-0.814636,-0.0617603,0.0407563,0.0177078,-1.768,9.5397,-0.580223,-0.00291416,-0.00366122,0.0570232,4.8444,-2.06996,8.11791,-0.0615683,0.0115399,0.0476241,-2.56942,9.45533,-1.12344,-0.035858,0.102283,-0.0886982,4.12781,1.10571,9.02965,-0.00690025,0.00489524,0.00459111,-1.98671,-9.77302,-1.00129,-0.0905758,-0.0695251,-0.0598917
0.631,9.45918,2.17435,2.09005,0.20378,0.0972724,-0.071463,0.178991,-9.85171,-0.813739,-0.0616781,0.0403557,0.016905,-1.76687,9.54102,-0.578842,-0.00295797,-0.00332122,0.0566294,4.8443,-2.06989,8.11871,-0.0616051,0.0113973,0.0477134,-2.56606,9.45714,-1.12219,-0.0352938,0.100966,-0.0885539,4.12842,1.10512,9.02859,-0.00674267,0.00483199,0.00469562,-1.97937,-9.77218,-1.00006,-0.0902787,-0.071452,-0.058665
0.632,9.46015,2.17749,2.09154,0.204362,0.0977322,-0.0721136,0.180194,-9.84992,-0.812885,-0.0616071,0.0399796,0.0161208,-1.76582,9.54257,-0.577603,-0.00300146,-0.00299712,0.056225,4.8443,-2.06992,8.11937,-0.0616369,0.0112461,0.0478131,-2.56308,9.45911,-1.12108,-0.0347017,0.0996361,-0.0884089,4.12912,1.10454,9.02764,-0.00660376,0.00477854,0.0047941,-1.97161,-9.77133,-0.998666,-0.0899973,-0.0733095,-0.057443
0.633,9.46089,2.18057,2.09281,0.204879,0.0981826,-0.0727768,0.181271,-9.84799,-0.812074,-0.0615457,0.0396294,0.0153596,-1.76487,9.54431,-0.576544,-0.00304692,-0.00268558,0.0558128,4.84441,-2.07004,8.11991,-0.0616646,0.0110824,0.0479228,-2.56046,9.46119,-1.12009,-0.0340822,0.0982915,-0.0882644,4.1299,1.10397,9.02679,-0.00648379,0.00473333,0.00488616,-1.96346,-9.77046,-0.997135,-0.0897308,-0.0750989,-0.0562282
0.634,9.46138,2.18363,2.09385,0.205327,0.0986224,-0.0734519,0.182256,-9.84597,-0.811309,-0.0614914,0.0393065,0.0146267,-1.76401,9.54622,-0.575685,-0.00309673,-0.00238198,0.0553963,4.8446,-2.07025,8.12038,-0.0616889,0.0109012,0.0480417,-2.55814,9.46333,-1.11924,-0.0334376,0.0969322,-0.0881205,4.13075,1.10339,9.02602,-0.00638185,0.00469461,0.00497154,-1.95488,-9.76958,-0.995518,-0.0894793,-0.0768236,-0.0550233
0.635,9.46158,2.18669,2.0946,0.205703,0.0990503,-0.074138,0.183185,-9.84391,-0.810587,-0.0614414,0.0390126,0.0139275,-1.76327,9.54826,-0.575041,-0.00315327,-0.00208154,0.0549789,4.84486,-2.07054,8.12085,-0.0617105,0.0106971,0.048169,-2.55605,9.46548,-1.11853,-0.0327702,0.0955582,-0.0879773,4.13166,1.10278,9.0253,-0.00629697,0.00466065,0.00504995,-1.94587,-9.76868,-0.993864,-0.0892429,-0.0784867,-0.0538309
0.636,9.46148,2.18978,2.09506,0.206003,0.0994653,-0.074834,0.184098,-9.84186,-0.809909,-0.0613935,0.0387488,0.0132661,-1.76265,9.55038,-0.574628,-0.00321829,-0.00178013,0.0545638,4.84518,-2.0709,8.12137,-0.0617295,0.0104662,0.0483037,-2.55414,9.46759,-1.11795,-0.0320823,0.0941694,-0.0878347,4.13261,1.10213,9.02463,-0.00622803,0.0046301,0.00512116,-1.9364,-9.76773,-0.992218,-0.0890216,-0.0800908,-0.0526533
0.637,9.46106,2.1929,2.09522,0.206222,0.0998681,-0.0755363,0.185038,-9.83984,-0.809265,-0.0613467,0.0385156,0.0126419,-1.76214,9.55257,-0.574451,-0.00329148,-0.00147555,0.0541529,4.84555,-2.07133,8.12197,-0.0617449,0.0102077,0.0484448,-2.55241,9.46965,-1.11748,-0.0313763,0.092767,-0.0876919,4.13358,1.10142,9.02397,-0.00617341,0.00460287,0.00518505,-1.92651,-9.76676,-0.990611,-0.0888146,-0.0816358,-0.0514914
0.638,9.46033,2.19601,2.0951,0.206354,0.10026,-0.0762394,0.186056,-9.83784,-0.808638,-0.0613019,0.0383123,0.0120495,-1.76175,9.55481,-0.574507,-0.0033703,-0.00116772,0.0537464,4.84596,-2.07178,8.12267,-0.0617544,0.00992475,0.0485912,-2.55086,9.47169,-1.11707,-0.0306548,0.0913532,-0.0875473,4.1345,1.10064,9.02331,-0.00613094,0.00458026,0.00524166,-1.91627,-9.76574,-0.989058,-0.0886201,-0.0831186,-0.0503444
