Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
1.678,7.30804,1.41019,4.92585,1.46838,0.425817,-0.556617,1.09693,-12.2115,-2.90015,-0.0616703,-0.784949,2.35445,-1.67712,9.72632,-1.15032,0.240246,0.0663231,-1.13349,5.18238,-1.93068,8.19019,0.236135,0.141597,-0.309684,-2.13181,9.88576,-1.84761,0.491429,0.102039,-1.03906,15.0055,4.22226,8.83396,0.585154,-4.86785,1.8167,-0.961642,-12.0578,-1.95305,0.273691,-1.2158,-1.82228
1.679,7.29959,1.44723,4.95097,1.46865,0.424992,-0.569831,1.03614,-12.1587,-2.86592,-0.0692879,-0.750647,2.33895,-1.66478,9.7224,-1.17916,0.240763,0.0636148,-1.12578,5.17158,-1.95137,8.1841,0.229204,0.140309,-0.305628,-2.15674,9.8506,-1.89232,0.492218,0.0987969,-1.03685,14.9564,4.18974,8.89555,0.577572,-4.78109,1.79288,-0.980849,-12.1097,-1.98169,0.273356,-1.21229,-1.82633
1.68,7.2924,1.48223,4.9749,1.46823,0.423319,-0.583045,0.970741,-12.1058,-2.82927,-0.077148,-0.718064,2.32312,-1.65271,9.71802,-1.2079,0.241154,0.0608462,-1.11821,5.16069,-1.97182,8.17833,0.222551,0.139073,-0.301714,-2.1749,9.81605,-1.93521,0.492854,0.0955787,-1.03479,14.9091,4.1577,8.95873,0.570677,-4.69403,1.76829,-1.0013,-12.1612,-2.00802,0.272584,-1.20795,-1.83006
1.681,7.2865,1.51524,4.99758,1.46714,0.420811,-0.596234,0.901075,-12.0525,-2.79048,-0.0852379,-0.687273,2.30695,-1.64097,9.71316,-1.23649,0.24142,0.0579971,-1.11075,5.14961,-1.99225,8.17292,0.216178,0.13788,-0.297941,-2.18623,9.78223,-1.97633,0.493337,0.0923369,-1.03291,14.8639,4.12707,9.02337,0.564395,-4.60666,1.74299,-1.0232,-12.2124,-2.03166,0.271384,-1.20282,-1.83346
1.682,7.2819,1.54627,5.01895,1.46539,0.417496,-0.609374,0.827605,-11.9988,-2.74996,-0.0935367,-0.658285,2.2904,-1.62962,9.70784,-1.26497,0.241561,0.0550538,-1.1034,5.13831,-2.01285,8.16789,0.210077,0.136724,-0.29431,-2.19087,9.74922,-2.0158,0.49367,0.0890368,-1.0312,14.8208,4.09875,9.08909,0.558678,-4.51891,1.71704,-1.04658,-12.2633,-2.05233,0.269788,-1.19695,-1.83655
1.683,7.27862,1.57532,5.03892,1.46302,0.413404,-0.622441,0.750855,-11.9448,-2.70822,-0.10202,-0.631077,2.27345,-1.61874,9.70209,-1.29342,0.241575,0.0520062,-1.09616,5.12683,-2.03383,8.1632,0.204239,0.135598,-0.290823,-2.18903,9.71712,-2.05377,0.493856,0.08565,-1.02967,14.78,4.07361,9.15539,0.553494,-4.43074,1.69051,-1.07139,-12.3138,-2.06983,0.267836,-1.1904,-1.83937
1.684,7.27667,1.60238,5.05743,1.46004,0.408563,-0.635414,0.671341,-11.8902,-2.66574,-0.110662,-0.605634,2.25606,-1.60841,9.69596,-1.32193,0.241461,0.0488436,-1.08902,5.11517,-2.0554,8.1588,0.198651,0.134495,-0.287485,-2.18094,9.68601,-2.09038,0.493897,0.0821477,-1.02833,14.7416,4.05253,9.22178,0.548814,-4.34209,1.66345,-1.09757,-12.3638,-2.08394,0.265566,-1.18324,-1.84193
1.685,7.27607,1.62744,5.07438,1.45645,0.403002,-0.648265,0.58957,-11.8352,-2.62301,-0.119441,-0.581932,2.2382,-1.5987,9.68949,-1.35056,0.241217,0.0455576,-1.08197,5.10339,-2.07773,8.15467,0.193303,0.133409,-0.2843,-2.16681,9.65599,-2.12576,0.493797,0.0785035,-1.02717,14.7056,4.03632,9.28778,0.544607,-4.25289,1.6359,-1.12507,-12.4134,-2.09446,0.263017,-1.17553,-1.84425
1.686,7.27681,1.65049,5.08971,1.45226,0.396757,-0.660966,0.506034,-11.7796,-2.58051,-0.128339,-0.559917,2.21986,-1.58963,9.68275,-1.37934,0.240844,0.0421463,-1.07501,5.09153,-2.10091,8.15075,0.188187,0.132337,-0.281269,-2.14699,9.62713,-2.16004,0.493566,0.0746977,-1.0262,14.6722,4.02548,9.35301,0.540843,-4.16302,1.60789,-1.15383,-12.4624,-2.10132,0.260227,-1.16735,-1.84636
1.687,7.27885,1.67152,5.10337,1.44745,0.38987,-0.67348,0.42121,-11.7236,-2.53872,-0.137343,-0.539513,2.20101,-1.5812,9.67585,-1.40823,0.240345,0.0386133,-1.06814,5.07968,-2.12495,8.14695,0.183293,0.131277,-0.278396,-2.1219,9.59951,-2.19333,0.493217,0.0707172,-1.02541,14.6413,4.02028,9.41716,0.537491,-4.07236,1.57942,-1.18377,-12.5108,-2.10457,0.257235,-1.15876,-1.84827
1.688,7.28217,1.69053,5.1153,1.442,0.382383,-0.685769,0.33557,-11.6671,-2.49811,-0.146439,-0.520636,2.18164,-1.5734,9.66889,-1.43719,0.239724,0.0349642,-1.06135,5.06794,-2.14987,8.14322,0.178613,0.130228,-0.275682,-2.09198,9.57318,-2.22571,0.492766,0.0665501,-1.02478,14.6131,4.02088,9.47995,0.53452,-3.98076,1.55049,-1.21479,-12.5585,-2.10425,0.25408,-1.14982,-1.85002
1.689,7.28673,1.7075,5.12544,1.4359,0.374336,-0.697797,0.249585,-11.6102,-2.45916,-0.155616,-0.503205,2.16174,-1.56623,9.66199,-1.4662,0.238983,0.0312041,-1.05464,5.0564,-2.17564,8.13947,0.17414,0.12919,-0.273131,-2.05766,9.54823,-2.25728,0.492228,0.0621849,-1.02431,14.5876,4.02749,9.54108,0.531897,-3.88806,1.52108,-1.24681,-12.6054,-2.10042,0.2508,-1.1406,-1.85163
1.69,7.29252,1.72247,5.13372,1.42913,0.365778,-0.709526,0.163737,-11.5529,-2.42216,-0.164857,-0.487143,2.14128,-1.55963,9.65526,-1.49521,0.238125,0.0273375,-1.04803,5.04515,-2.20221,8.13564,0.169867,0.12816,-0.270742,-2.0194,9.5247,-2.28813,0.491621,0.0576138,-1.02397,14.5646,4.04014,9.6004,0.52957,-3.7941,1.49117,-1.27971,-12.6515,-2.09317,0.247426,-1.13116,-1.85313
1.691,7.29947,1.73553,5.14006,1.42169,0.356769,-0.720919,0.078526,-11.4953,-2.38715,-0.174143,-0.472366,2.12026,-1.55354,9.6488,-1.52418,0.23715,0.0233677,-1.04149,5.03424,-2.22945,8.13172,0.165791,0.127139,-0.268514,-1.97766,9.50262,-2.31836,0.490964,0.052836,-1.02376,14.5439,4.05863,9.65794,0.52745,-3.69871,1.46072,-1.31332,-12.6967,-2.08268,0.243983,-1.12156,-1.85453
1.692,7.30754,1.74685,5.14439,1.41359,0.347373,-0.731942,-0.00553792,-11.4375,-2.35404,-0.18345,-0.458794,2.09868,-1.54785,9.64274,-1.55309,0.236057,0.0192975,-1.03503,5.02373,-2.25717,8.12769,0.161907,0.126126,-0.266442,-1.93291,9.48203,-2.34806,0.490282,0.0478539,-1.02366,14.5251,4.08265,9.7138,0.525433,-3.60171,1.42967,-1.34741,-12.7406,-2.06914,0.240493,-1.11186,-1.85587
1.693,7.3167,1.75653,5.14662,1.40482,0.337654,-0.742557,-0.0879419,-11.3795,-2.32274,-0.192754,-0.44635,2.07652,-1.54248,9.63719,-1.58191,0.234846,0.0151294,-1.02864,5.01365,-2.2852,8.12354,0.158213,0.12512,-0.264524,-1.88562,9.46294,-2.37731,0.489595,0.0426693,-1.02363,14.5079,4.11192,9.76811,0.523412,-3.5029,1.39798,-1.38179,-12.7832,-2.05273,0.236976,-1.1021,-1.85718
1.694,7.3269,1.7647,5.14665,1.3954,0.327676,-0.752731,-0.168133,-11.3214,-2.29321,-0.202031,-0.434949,2.05376,-1.53734,9.63222,-1.6106,0.233516,0.0108674,-1.02231,5.00405,-2.31336,8.11925,0.154706,0.12412,-0.262757,-1.83626,9.44537,-2.40618,0.488926,0.0372852,-1.02366,14.4918,4.14612,9.821,0.521283,-3.40212,1.36558,-1.41626,-12.8243,-2.03365,0.233449,-1.09233,-1.85848
1.695,7.33811,1.77136,5.14441,1.38535,0.317506,-0.762437,-0.245461,-11.2634,-2.26556,-0.211258,-0.424488,2.03039,-1.53237,9.62786,-1.63914,0.232068,0.00651971,-1.01605,4.99496,-2.34146,8.11484,0.151383,0.123125,-0.26114,-1.78527,9.42932,-2.43468,0.488296,0.0317084,-1.02374,14.4766,4.18498,9.87262,0.518937,-3.29926,1.33242,-1.45066,-12.8636,-2.01208,0.229924,-1.0826,-1.8598
1.696,7.35032,1.77648,5.13981,1.37473,0.307212,-0.771655,-0.319197,-11.2056,-2.23999,-0.220409,-0.414847,2.00638,-1.52756,9.62405,-1.6675,0.230504,0.00209781,-1.00984,4.98639,-2.36931,8.11031,0.148245,0.122135,-0.259676,-1.7331,9.41475,-2.46278,0.487723,0.025949,-1.02384,14.4618,4.22819,9.92314,0.516264,-3.19425,1.29844,-1.48484,-12.901,-1.98819,0.226406,-1.07294,-1.86116
1.697,7.36352,1.77999,5.13275,1.36358,0.296861,-0.780364,-0.388585,-11.1483,-2.21676,-0.229459,-0.405905,1.98169,-1.52287,9.62074,-1.69567,0.228825,-0.00238615,-1.00367,4.97834,-2.39669,8.10567,0.145289,0.121148,-0.258366,-1.68021,9.40163,-2.49044,0.487229,0.0200172,-1.02394,14.4472,4.27545,9.97275,0.513151,-3.08705,1.26359,-1.51865,-12.9363,-1.96219,0.222899,-1.06338,-1.8626
1.698,7.3777,1.78184,5.12318,1.35194,0.286521,-0.788545,-0.452871,-11.0916,-2.19615,-0.238381,-0.397535,1.95631,-1.5183,9.61786,-1.72361,0.227035,-0.00691997,-0.997539,4.97081,-2.42343,8.10095,0.142515,0.120164,-0.257213,-1.62701,9.38992,-2.5176,0.486832,0.0139231,-1.02401,14.4323,4.32649,10.0216,0.509495,-2.97759,1.2278,-1.55196,-12.9691,-1.93424,0.219407,-1.05396,-1.86413
1.699,7.39286,1.782,5.11112,1.33987,0.276248,-0.796181,-0.511341,-11.0357,-2.17867,-0.247149,-0.389574,1.93021,-1.51382,9.61537,-1.7513,0.225133,-0.0114906,-0.991436,4.9638,-2.44934,8.09616,0.139923,0.119185,-0.256216,-1.57392,9.37956,-2.54423,0.486547,0.00767804,-1.02405,14.417,4.38108,10.07,0.505231,-2.86588,1.19104,-1.58458,-12.9994,-1.90455,0.21593,-1.04469,-1.86577
1.7,7.40901,1.7805,5.09679,1.32741,0.266089,-0.803265,-0.563353,-10.9807,-2.16517,-0.255736,-0.381811,1.90337,-1.50943,9.6132,-1.77869,0.223121,-0.0160834,-0.985357,4.95726,-2.47433,8.09134,0.137511,0.118214,-0.255372,-1.52128,9.37046,-2.57027,0.486389,0.00129469,-1.02403,14.4012,4.43905,10.1183,0.50036,-2.752,1.1533,-1.61632,-13.0271,-1.87331,0.212464,-1.03562,-1.86755
1.701,7.42619,1.77737,5.08048,1.31459,0.256082,-0.809789,-0.608281,-10.9268,-2.15665,-0.264113,-0.374008,1.87578,-1.50515,9.61134,-1.80571,0.221002,-0.0206836,-0.979296,4.95114,-2.4983,8.08657,0.135276,0.117258,-0.254674,-1.4694,9.3625,-2.59567,0.486365,-0.00521353,-1.02394,14.3848,4.50028,10.1666,0.494906,-2.63607,1.11459,-1.64693,-13.0522,-1.84077,0.209003,-1.02675,-1.86947
1.702,7.44443,1.77268,5.06246,1.30147,0.246266,-0.815746,-0.645486,-10.874,-2.15412,-0.27225,-0.365929,1.84742,-1.50097,9.60972,-1.83231,0.218774,-0.0252759,-0.973248,4.94539,-2.52116,8.08187,0.133219,0.116321,-0.254118,-1.41862,9.35559,-2.62038,0.486488,-0.0118335,-1.02375,14.3679,4.56464,10.2155,0.488892,-2.51819,1.0749,-1.67621,-13.0747,-1.80712,0.20554,-1.01812,-1.87154
1.703,7.46373,1.76644,5.04298,1.28807,0.236677,-0.82113,-0.674348,-10.8226,-2.15834,-0.280126,-0.35735,1.81829,-1.49691,9.60832,-1.85844,0.216442,-0.029846,-0.96721,4.93998,-2.54284,8.07731,0.131336,0.115409,-0.253698,-1.36922,9.34961,-2.64436,0.486765,-0.0185518,-1.02347,14.3504,4.63194,10.265,0.482334,-2.39849,1.03426,-1.70391,-13.0946,-1.77263,0.202066,-1.00974,-1.87378
1.704,7.484,1.75868,5.02226,1.27443,0.227331,-0.825942,-0.694312,-10.7725,-2.16948,-0.287729,-0.348075,1.78839,-1.49305,9.60711,-1.88403,0.214011,-0.0343815,-0.961183,4.93487,-2.56331,8.07294,0.129622,0.114521,-0.253409,-1.32143,9.3445,-2.66758,0.487198,-0.0253536,-1.02307,14.3324,4.70184,10.3153,0.475226,-2.27707,0.992756,-1.7298,-13.1121,-1.73758,0.198566,-1.00163,-1.87619
1.705,7.50512,1.74939,5.00047,1.2606,0.21824,-0.830183,-0.70486,-10.7238,-2.18728,-0.295056,-0.337927,1.75774,-1.48947,9.60604,-1.90904,0.211488,-0.0388707,-0.955168,4.93002,-2.58261,8.06878,0.128071,0.113657,-0.253246,-1.27542,9.34017,-2.69002,0.487783,-0.0322234,-1.02255,14.3137,4.77388,10.3661,0.467552,-2.15409,0.950519,-1.75365,-13.1274,-1.70233,0.195017,-0.993767,-1.87877
1.706,7.52695,1.73859,4.97776,1.2466,0.20941,-0.833858,-0.705463,-10.6763,-2.21145,-0.302108,-0.32673,1.72635,-1.48627,9.60509,-1.93342,0.208881,-0.0433022,-0.949171,4.92542,-2.60076,8.06488,0.126676,0.112815,-0.253204,-1.23135,9.33657,-2.71165,0.488516,-0.0391457,-1.02192,14.2944,4.8476,10.4175,0.459289,-2.02965,0.907684,-1.77522,-13.1408,-1.66723,0.191399,-0.986167,-1.88152
1.707,7.54937,1.72626,4.95432,1.23247,0.200848,-0.836968,-0.695646,-10.6301,-2.2416,-0.308887,-0.314326,1.69423,-1.48355,9.60423,-1.95711,0.2062,-0.0476655,-0.943195,4.92104,-2.61778,8.06127,0.125431,0.111993,-0.253277,-1.18937,9.33363,-2.73246,0.489394,-0.0461054,-1.02118,14.2744,4.92252,10.4691,0.450401,-1.90391,0.864395,-1.79429,-13.1524,-1.63262,0.187688,-0.978822,-1.88443
1.708,7.57233,1.71246,4.93039,1.21824,0.192551,-0.839521,-0.675207,-10.5851,-2.27699,-0.315414,-0.300632,1.6614,-1.48133,9.60344,-1.98004,0.203449,-0.0519538,-0.937244,4.91685,-2.63368,8.05797,0.124328,0.11119,-0.253461,-1.14959,9.33129,-2.7524,0.490409,-0.0530901,-1.02032,14.2533,4.99815,10.5206,0.44079,-1.77699,0.82083,-1.81073,-13.1625,-1.59883,0.183859,-0.971717,-1.88751
1.709,7.59585,1.69727,4.90628,1.20395,0.184509,-0.841525,-0.644291,-10.5409,-2.31641,-0.321735,-0.285666,1.6279,-1.4796,9.60271,-2.00212,0.200636,-0.0561649,-0.931324,4.91281,-2.64849,8.05494,0.12336,0.110404,-0.253752,-1.11207,9.3295,-2.77143,0.491548,-0.0600896,-1.01935,14.2304,5.07401,10.5712,0.430284,-1.64904,0.777214,-1.82456,-13.1712,-1.56619,0.179882,-0.964826,-1.89073
1.71,7.61998,1.6808,4.88233,1.18962,0.176704,-0.842992,-0.603168,-10.4971,-2.35848,-0.327901,-0.269479,1.59376,-1.47829,9.60202,-2.02325,0.197767,-0.0602984,-0.92544,4.90889,-2.6622,8.05216,0.122519,0.109633,-0.254146,-1.07683,9.32822,-2.7895,0.492798,-0.0670954,-1.01829,14.2049,5.14958,10.6202,0.41868,-1.5202,0.733789,-1.8358,-13.1783,-1.535,0.175724,-0.958114,-1.89408
1.711,7.64479,1.66315,4.8589,1.17528,0.169121,-0.843931,-0.552086,-10.4536,-2.40182,-0.333966,-0.252121,1.55899,-1.47735,9.60138,-2.04334,0.194846,-0.0643537,-0.919597,4.90503,-2.67481,8.04958,0.121799,0.108877,-0.25464,-1.04391,9.32738,-2.80654,0.494144,-0.0740987,-1.01713,14.1761,5.22437,10.6668,0.405773,-1.39063,0.690799,-1.84451,-13.184,-1.50557,0.171354,-0.951549,-1.89755
1.712,7.67032,1.64443,4.83628,1.16097,0.161741,-0.844355,-0.491447,-10.4098,-2.44526,-0.339983,-0.233663,1.52364,-1.47675,9.60076,-2.0623,0.191879,-0.0683306,-0.913799,4.90122,-2.68634,8.04719,0.121191,0.108132,-0.255229,-1.01332,9.32696,-2.82249,0.495574,-0.0810921,-1.01588,14.143,5.29787,10.7103,0.391404,-1.26049,0.648458,-1.85074,-13.1884,-1.47819,0.166745,-0.945096,-1.90112
1.713,7.6966,1.62476,4.81463,1.1467,0.154538,-0.844283,-0.421999,-10.3653,-2.48811,-0.346001,-0.214224,1.48778,-1.47645,9.60013,-2.08011,0.188873,-0.0722295,-0.90805,4.89744,-2.69678,8.04499,0.120688,0.107395,-0.255907,-0.985026,9.32688,-2.83731,0.497074,-0.0880714,-1.01456,14.1045,5.36959,10.7503,0.375519,-1.12996,0.606919,-1.85458,-13.1915,-1.45308,0.161887,-0.938713,-1.90477
1.714,7.72366,1.60426,4.79406,1.13251,0.14748,-0.843738,-0.344691,-10.3194,-2.52994,-0.352074,-0.19395,1.45146,-1.47644,9.59942,-2.09675,0.185834,-0.076051,-0.90235,4.89369,-2.70614,8.04303,0.120281,0.106661,-0.256667,-0.958973,9.32709,-2.85093,0.498634,-0.095034,-1.01317,14.0595,5.43905,10.7864,0.358121,-0.999268,0.566298,-1.85613,-13.1937,-1.43045,0.156775,-0.932359,-1.90847
1.715,7.75152,1.58307,4.77468,1.11842,0.140537,-0.842743,-0.260476,-10.2718,-2.57036,-0.358251,-0.172987,1.41477,-1.47672,9.59857,-2.11222,0.182771,-0.0797959,-0.8967,4.88996,-2.71439,8.04133,0.119963,0.105925,-0.257503,-0.935106,9.32754,-2.86331,0.500241,-0.101977,-1.01173,14.0067,5.50574,10.8184,0.339218,-0.868615,0.526711,-1.85551,-13.1951,-1.41048,0.151406,-0.92599,-1.91222
1.716,7.78019,1.56132,4.75656,1.10445,0.133678,-0.841318,-0.170322,-10.2217,-2.609,-0.36458,-0.151479,1.37777,-1.47727,9.59755,-2.12651,0.179688,-0.0834645,-0.891103,4.88626,-2.72156,8.03993,0.119724,0.105182,-0.258408,-0.913369,9.32817,-2.87438,0.501885,-0.1089,-1.01025,13.945,5.56914,10.8461,0.318841,-0.738212,0.488252,-1.85283,-13.1959,-1.39335,0.145778,-0.919564,-1.91598
1.717,7.80966,1.53918,4.73979,1.09064,0.126871,-0.839482,-0.075278,-10.1688,-2.64561,-0.371092,-0.129558,1.34052,-1.47809,9.59632,-2.13964,0.176593,-0.0870567,-0.885563,4.88262,-2.72762,8.03886,0.119554,0.104431,-0.259379,-0.893698,9.32896,-2.8841,0.503557,-0.115803,-1.00873,13.8737,5.62859,10.8692,0.297108,-0.608252,0.450936,-1.84827,-13.1964,-1.37905,0.139894,-0.913051,-1.91974
1.718,7.83985,1.51685,4.72438,1.07703,0.120085,-0.837251,0.0235136,-10.113,-2.68009,-0.377803,-0.107346,1.30309,-1.47918,9.59492,-2.15163,0.173489,-0.0905716,-0.880086,4.87906,-2.7326,8.03811,0.119439,0.103668,-0.260412,-0.876019,9.32988,-2.89245,0.505251,-0.12269,-1.00719,13.7925,5.68331,10.8879,0.27423,-0.478909,0.414697,-1.84203,-13.1969,-1.36742,0.133762,-0.906429,-1.92347
1.719,7.8707,1.49454,4.71037,1.06365,0.113286,-0.834638,0.124882,-10.054,-2.71237,-0.384721,-0.0849599,1.26553,-1.48052,9.59335,-2.16253,0.170381,-0.0940082,-0.874681,4.87566,-2.7365,8.03769,0.119365,0.102894,-0.261508,-0.860257,9.33094,-2.89941,0.506962,-0.129566,-1.00564,13.7013,5.73244,10.9021,0.250452,-0.350356,0.37944,-1.83435,-13.1977,-1.35823,0.127391,-0.899681,-1.92717
1.72,7.90214,1.47246,4.69779,1.05057,0.106441,-0.831659,0.227663,-9.99177,-2.74237,-0.391858,-0.0625172,1.22789,-1.48213,9.59166,-2.17234,0.167272,-0.0973651,-0.869355,4.87244,-2.73932,8.0376,0.119318,0.102108,-0.262664,-0.846343,9.33213,-2.90494,0.508687,-0.136435,-1.00408,13.5998,5.77513,10.9118,0.226015,-0.222763,0.345074,-1.82547,-13.199,-1.35128,0.120792,-0.892787,-1.9308
1.721,7.93408,1.4508,4.68663,1.03779,0.0995236,-0.828322,0.330774,-9.92618,-2.76996,-0.399216,-0.0401275,1.19021,-1.48399,9.58985,-2.18109,0.164166,-0.100642,-0.864113,4.86945,-2.74105,8.03784,0.119285,0.101308,-0.263878,-0.834196,9.33345,-2.90903,0.510418,-0.143304,-1.00252,13.4882,5.81059,10.9172,0.201155,-0.0962841,0.311499,-1.81566,-13.2012,-1.34639,0.113976,-0.885731,-1.93435
1.722,7.96643,1.42973,4.67681,1.02533,0.0925156,-0.824632,0.433292,-9.85747,-2.7949,-0.406781,-0.0178853,1.15251,-1.48611,9.58794,-2.18873,0.161067,-0.103843,-0.858954,4.86669,-2.74168,8.03846,0.119255,0.100496,-0.265145,-0.823719,9.33489,-2.91168,0.512151,-0.150181,-1.00099,13.3671,5.8382,10.9182,0.176097,0.0289731,0.278609,-1.80526,-13.2043,-1.34351,0.106966,-0.878498,-1.93781
1.723,7.99909,1.40936,4.66823,1.01317,0.0854049,-0.820588,0.534374,-9.78595,-2.81687,-0.414533,0.00412166,1.11479,-1.4885,9.58592,-2.19521,0.157976,-0.106971,-0.853876,4.86415,-2.74116,8.03947,0.119219,0.0996695,-0.266457,-0.814804,9.33643,-2.91287,0.513879,-0.157075,-0.999477,13.2372,5.85739,10.9152,0.151063,0.15292,0.246289,-1.79467,-13.2085,-1.34261,0.0997838,-0.871074,-1.94118
1.724,8.03193,1.38984,4.66076,1.00128,0.0781786,-0.81619,0.633173,-9.71196,-2.83556,-0.422453,0.0258055,1.07706,-1.49115,9.5838,-2.20047,0.154896,-0.11003,-0.848875,4.86182,-2.73946,8.04092,0.11917,0.0988296,-0.267808,-0.807347,9.33807,-2.91261,0.515596,-0.163994,-0.998009,13.0994,5.86757,10.9083,0.126274,0.275463,0.214428,-1.78427,-13.214,-1.34368,0.0924553,-0.863446,-1.94443
1.725,8.06488,1.37128,4.65429,0.989672,0.0708297,-0.811444,0.728902,-9.6358,-2.85071,-0.430521,0.0470811,1.03931,-1.49406,9.58157,-2.20445,0.15183,-0.113024,-0.84395,4.85967,-2.73655,8.04283,0.119098,0.0979752,-0.26919,-0.801248,9.33981,-2.91091,0.517294,-0.170949,-0.996594,12.9545,5.86824,10.8975,0.101941,0.396521,0.182922,-1.77442,-13.2206,-1.3467,0.0850053,-0.8556,-1.94756
1.726,8.09787,1.35374,4.64861,0.978344,0.063367,-0.80637,0.820956,-9.55773,-2.86222,-0.438727,0.0678723,1.00156,-1.49723,9.57926,-2.20711,0.148786,-0.115957,-0.839103,4.85771,-2.73241,8.04522,0.119,0.0971034,-0.270595,-0.796417,9.34167,-2.9078,0.518965,-0.177944,-0.99524,12.8033,5.85907,10.8831,0.07825,0.516035,0.151697,-1.76539,-13.2286,-1.35163,0.0774622,-0.847531,-1.95056
1.727,8.13087,1.33723,4.64348,0.967328,0.0558142,-0.801009,0.908889,-9.47802,-2.87015,-0.447067,0.0881113,0.963779,-1.50064,9.57689,-2.20842,0.145772,-0.118833,-0.834337,4.8559,-2.72707,8.04807,0.118875,0.09621,-0.272009,-0.792771,9.34371,-2.90334,0.5206,-0.184983,-0.993959,12.6466,5.83993,10.8652,0.0553632,0.633973,0.120704,-1.75739,-13.2377,-1.3584,0.0698573,-0.839236,-1.95343
1.728,8.16387,1.32174,4.63864,0.956663,0.0481993,-0.795401,0.992303,-9.39688,-2.87459,-0.455535,0.107732,0.925976,-1.50426,9.57451,-2.20837,0.142799,-0.121656,-0.829657,4.85424,-2.72052,8.05137,0.11872,0.0952899,-0.273423,-0.790232,9.346,-2.89758,0.522188,-0.19207,-0.992758,12.4853,5.81075,10.8439,0.0334361,0.750308,0.0898984,-1.75057,-13.248,-1.36695,0.0622229,-0.830715,-1.95618
1.729,8.19685,1.30726,4.63382,0.946385,0.04055,-0.78959,1.0708,-9.31456,-2.87564,-0.464131,0.126668,0.888141,-1.50808,9.57215,-2.20693,0.139877,-0.12443,-0.825071,4.85269,-2.71279,8.05511,0.118537,0.0943381,-0.274822,-0.788719,9.34859,-2.8906,0.523717,-0.199208,-0.991648,12.3201,5.77142,10.8194,0.012625,0.865011,0.0592415,-1.74512,-13.2591,-1.37719,0.054591,-0.821966,-1.95879
1.73,8.22981,1.29381,4.62885,0.936542,0.0328918,-0.783614,1.14412,-9.23125,-2.87341,-0.472847,0.144858,0.85027,-1.51206,9.56989,-2.20407,0.137013,-0.127157,-0.820579,4.85124,-2.70393,8.05925,0.118323,0.0933498,-0.276197,-0.788134,9.35156,-2.88248,0.525179,-0.206397,-0.990637,12.1518,5.72197,10.7917,-0.00692777,0.978058,0.0287097,-1.74118,-13.2712,-1.38902,0.0469887,-0.812994,-1.96128
1.731,8.26277,1.2814,4.62365,0.927198,0.0252461,-0.777512,1.21223,-9.14707,-2.86802,-0.481674,0.162256,0.812358,-1.51617,9.56787,-2.1998,0.134209,-0.129843,-0.816182,4.84984,-2.69399,8.06374,0.118075,0.09232,-0.277535,-0.78834,9.35496,-2.87338,0.526559,-0.213634,-0.989735,11.9807,5.66259,10.7611,-0.0251048,1.08944,-0.00169234,-1.73884,-13.284,-1.40226,0.0394361,-0.803814,-1.96365
1.732,8.29575,1.27008,4.61824,0.918422,0.0176325,-0.771316,1.27518,-9.06213,-2.85962,-0.4906,0.178818,0.774399,-1.52039,9.56628,-2.19412,0.131466,-0.132491,-0.811876,4.84845,-2.68309,8.06852,0.117788,0.0912442,-0.278826,-0.789182,9.35886,-2.86345,0.527845,-0.220915,-0.988949,11.8074,5.59358,10.7277,-0.0417987,1.19917,-0.0319463,-1.73815,-13.2974,-1.41669,0.0319495,-0.794443,-1.9659
1.733,8.32878,1.25987,4.61259,0.910289,0.010071,-0.765062,1.33305,-8.97653,-2.84836,-0.499612,0.1945,0.736389,-1.52468,9.56529,-2.18702,0.128784,-0.135104,-0.80766,4.84701,-2.67131,8.07353,0.117458,0.0901175,-0.280059,-0.79051,9.36333,-2.85285,0.529026,-0.228235,-0.98829,11.6322,5.5152,10.6916,-0.0568989,1.30722,-0.0620336,-1.7392,-13.3113,-1.43212,0.0245455,-0.7849,-1.96805
1.734,8.36187,1.25082,4.60672,0.902863,0.00257738,-0.758782,1.38591,-8.89036,-2.83435,-0.5087,0.209257,0.698322,-1.52901,9.56505,-2.17852,0.126163,-0.137686,-0.803531,4.8455,-2.65875,8.0787,0.117081,0.0889357,-0.281222,-0.792172,9.36843,-2.84175,0.530088,-0.235589,-0.987765,11.4554,5.42777,10.6529,-0.070302,1.4136,-0.091932,-1.74202,-13.3256,-1.44836,0.0172389,-0.775204,-1.9701
1.735,8.39496,1.24299,4.60063,0.896191,-0.00484164,-0.752503,1.43395,-8.80369,-2.81773,-0.517852,0.22305,0.660189,-1.53337,9.56564,-2.16867,0.123601,-0.140237,-0.799486,4.84391,-2.64551,8.08401,0.116653,0.0876964,-0.282305,-0.794029,9.37422,-2.83028,0.531023,-0.242969,-0.987378,11.2771,5.33173,10.6118,-0.0819278,1.51829,-0.12161,-1.74658,-13.3401,-1.46533,0.0100403,-0.765381,-1.97206
