Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s,mm/s�,mm/s�,mm/s�,rad/s,rad/s,rad/s
3.873,10.3638,0.0721618,4.23395,1.04338,0.674163,-0.335905,4.69697,-13.6898,-2.68774,-0.0646066,-2.57743,2.8322,-2.5335,9.98312,-1.70717,0.333948,-0.306408,-1.60052,6.3565,-3.30215,8.16256,0.430005,-0.237812,-0.31399,-4.62641,10.7696,-6.34243,0.52796,0.344492,-1.42739,18.2613,5.6879,9.1468,1.89797,-8.8037,2.48951,-1.75705,-13.3031,-2.75618,0.403894,-1.6684,-1.87505
3.874,10.4021,0.142783,4.33007,1.02967,0.681979,-0.324953,4.65268,-13.6096,-2.78324,-0.0701138,-2.5047,2.81867,-2.49741,10.0167,-1.67229,0.331299,-0.298488,-1.58225,6.36288,-3.26588,8.16183,0.419806,-0.232088,-0.310601,-4.22218,10.8739,-6.19185,0.529234,0.367109,-1.43152,18.2697,5.90204,9.16031,1.85681,-8.69642,2.47962,-1.80893,-13.3911,-2.84084,0.387796,-1.6682,-1.88863
3.875,10.4385,0.214122,4.42288,1.01537,0.688744,-0.314556,4.60033,-13.5322,-2.87008,-0.0764528,-2.43009,2.80494,-2.46517,10.0513,-1.64101,0.328729,-0.290032,-1.56427,6.37018,-3.23476,8.1597,0.409679,-0.226509,-0.306807,-3.8287,10.975,-6.02983,0.529292,0.385533,-1.43505,18.2705,6.09597,9.1785,1.81484,-8.58668,2.46592,-1.85786,-13.4817,-2.91968,0.371841,-1.6672,-1.90155
3.876,10.4729,0.28607,4.51193,1.00049,0.694409,-0.30476,4.54051,-13.4577,-2.94691,-0.0835657,-2.35393,2.79096,-2.43647,10.0866,-1.61364,0.326229,-0.281056,-1.54655,6.37692,-3.20891,8.15644,0.399606,-0.22108,-0.302632,-3.44698,11.0722,-5.85864,0.528098,0.39963,-1.438,18.2646,6.26926,9.20275,1.77211,-8.47469,2.44855,-1.90412,-13.5744,-2.9926,0.356031,-1.66552,-1.91379
3.877,10.5052,0.358484,4.59678,0.98505,0.698944,-0.295608,4.47394,-13.386,-3.01291,-0.0913751,-2.27659,2.77666,-2.41089,10.1222,-1.59027,0.323794,-0.27159,-1.52909,6.3819,-3.18821,8.15231,0.389563,-0.215809,-0.298113,-3.07801,11.1646,-5.68066,0.525681,0.409371,-1.44043,18.2528,6.42202,9.23394,1.72863,-8.36072,2.42773,-1.94794,-13.669,-3.05953,0.340387,-1.66321,-1.92536
3.878,10.5353,0.431177,4.67703,0.969086,0.702334,-0.287131,4.40156,-13.3173,-3.06778,-0.0997821,-2.19844,2.76198,-2.38792,10.1576,-1.5708,0.321421,-0.261679,-1.51187,6.38427,-3.17232,8.14759,0.379524,-0.210708,-0.293302,-2.72272,11.2511,-5.49844,0.522143,0.414843,-1.4424,18.2359,6.55497,9.27249,1.68441,-8.24508,2.40374,-1.98958,-13.7649,-3.12049,0.324951,-1.66036,-1.93626
3.879,10.563,0.503951,4.75229,0.952647,0.704571,-0.279361,4.32433,-13.2516,-3.11141,-0.108681,-2.11986,2.74681,-2.367,10.1926,-1.55501,0.319106,-0.25137,-1.49489,6.38329,-3.16081,8.14253,0.369458,-0.205789,-0.288254,-2.38205,11.3306,-5.31457,0.517605,0.416165,-1.44398,18.2143,6.66897,9.3186,1.63939,-8.12808,2.3769,-2.02927,-13.8617,-3.1755,0.309772,-1.65705,-1.94647
3.88,10.5883,0.576605,4.82214,0.935779,0.705644,-0.272331,4.24325,-13.189,-3.14368,-0.117968,-2.04126,2.73108,-2.34758,10.2267,-1.54272,0.316847,-0.240711,-1.47814,6.3782,-3.15327,8.1374,0.359337,-0.201065,-0.283027,-2.05695,11.4021,-5.13163,0.512189,0.413448,-1.44524,18.1887,6.76489,9.37255,1.59354,-8.01005,2.34752,-2.06722,-13.9589,-3.22459,0.2949,-1.65334,-1.956
3.881,10.6109,0.648955,4.88624,0.918532,0.705555,-0.266067,4.15918,-13.1292,-3.16459,-0.12755,-1.96297,2.71472,-2.32915,10.2595,-1.53369,0.31464,-0.22976,-1.46162,6.36845,-3.1492,8.13242,0.349136,-0.196549,-0.277671,-1.74836,11.4646,-4.95197,0.506028,0.406848,-1.44624,18.1595,6.84391,9.43429,1.54686,-7.89128,2.31593,-2.1036,-14.0563,-3.26774,0.280388,-1.64931,-1.96484
3.882,10.6308,0.720842,4.94436,0.90097,0.704334,-0.260585,4.07288,-13.0717,-3.17448,-0.137356,-1.8853,2.69775,-2.31122,10.2907,-1.52756,0.312475,-0.218597,-1.44533,6.35392,-3.14795,8.12777,0.338844,-0.192246,-0.272232,-1.45707,11.5175,-4.7775,0.499282,0.396615,-1.44703,18.1269,6.90799,9.50327,1.49935,-7.77204,2.28245,-2.13842,-14.1533,-3.30489,0.266296,-1.64505,-1.97298
3.883,10.6479,0.792121,4.99635,0.883164,0.702022,-0.255895,3.98501,-13.0158,-3.17383,-0.147326,-1.8085,2.68019,-2.29336,10.3202,-1.52389,0.310339,-0.207312,-1.42928,6.3347,-3.14876,8.12358,0.328454,-0.188163,-0.266749,-1.18381,11.5602,-4.60986,0.492121,0.383044,-1.44766,18.0911,6.95945,9.57864,1.45106,-7.65256,2.24742,-2.17162,-14.2497,-3.33593,0.252689,-1.64062,-1.98042
3.884,10.6621,0.862644,5.04202,0.865183,0.698658,-0.252011,3.89624,-12.9605,-3.16311,-0.1574,-1.73284,2.66207,-2.27512,10.3476,-1.52228,0.308219,-0.195995,-1.41349,6.31085,-3.15089,8.12,0.317959,-0.184306,-0.261265,-0.929394,11.5921,-4.45075,0.484716,0.366424,-1.44817,18.0521,7.00056,9.65959,1.40201,-7.53309,2.21117,-2.20316,-14.3451,-3.36076,0.239631,-1.63611,-1.98715
3.885,10.6733,0.93228,5.08124,0.847094,0.694286,-0.248942,3.80711,-12.9053,-3.14282,-0.167519,-1.65855,2.64342,-2.25614,10.3726,-1.52234,0.306101,-0.184733,-1.39797,6.28253,-3.15364,8.11713,0.307356,-0.18068,-0.255815,-0.694576,11.6128,-4.30164,0.477224,0.347046,-1.4486,18.0101,7.03352,9.74527,1.35226,-7.41382,2.17401,-2.23295,-14.4393,-3.37927,0.227187,-1.6316,-1.99317
3.886,10.6813,1.00094,5.11394,0.828961,0.688964,-0.246686,3.71786,-12.8496,-3.1137,-0.177617,-1.58578,2.62429,-2.23624,10.3951,-1.52378,0.303969,-0.173602,-1.38272,6.2501,-3.15641,8.115,0.296658,-0.177282,-0.250425,-0.479994,11.6222,-4.16343,0.469765,0.325225,-1.44899,17.965,7.06025,9.83481,1.30183,-7.29489,2.13617,-2.26089,-14.5319,-3.39138,0.215414,-1.62714,-1.99849
3.887,10.6861,1.06857,5.14018,0.810842,0.682763,-0.245233,3.62846,-12.7934,-3.07666,-0.187628,-1.5146,2.60472,-2.21547,10.4151,-1.52639,0.301805,-0.162671,-1.36776,6.21413,-3.1587,8.11356,0.285887,-0.174104,-0.245109,-0.286166,11.6202,-4.03645,0.462424,0.301298,-1.44936,17.9171,7.08242,9.92727,1.25077,-7.17633,2.09778,-2.28683,-14.6225,-3.39704,0.204366,-1.62279,-2.00311
3.888,10.6876,1.13515,5.16,0.792795,0.675759,-0.244568,3.53875,-12.7367,-3.03268,-0.197482,-1.44505,2.58474,-2.19391,10.4323,-1.52998,0.299589,-0.152007,-1.35309,6.17524,-3.16004,8.11276,0.275071,-0.171139,-0.23988,-0.113606,11.6072,-3.92092,0.455277,0.275608,-1.44973,17.8663,7.10165,10.0217,1.19912,-7.05813,2.05896,-2.31061,-14.7109,-3.39621,0.194095,-1.61859,-2.00706
3.889,10.6855,1.20062,5.17345,0.774878,0.668025,-0.244682,3.44858,-12.6794,-2.9827,-0.207107,-1.37719,2.56441,-2.17165,10.4468,-1.53437,0.297302,-0.141674,-1.33873,6.13407,-3.15997,8.11252,0.264238,-0.168376,-0.234749,0.0371476,11.5831,-3.81702,0.448398,0.248489,-1.45012,17.8127,7.11951,10.1171,1.14693,-6.94031,2.01984,-2.33206,-14.7968,-3.38883,0.184654,-1.61459,-2.01035
3.89,10.6798,1.26499,5.18066,0.757137,0.659635,-0.245552,3.35764,-12.6216,-2.92773,-0.21641,-1.31101,2.54371,-2.14887,10.4583,-1.53941,0.294926,-0.131724,-1.32468,6.09124,-3.15819,8.11272,0.253418,-0.165804,-0.229722,0.165727,11.5484,-3.72476,0.441851,0.220275,-1.45054,17.7565,7.13725,10.2127,1.09424,-6.82282,1.98047,-2.351,-14.8797,-3.37502,0.17608,-1.61082,-2.01301
3.891,10.6703,1.32832,5.18186,0.739606,0.650671,-0.247144,3.26536,-12.5636,-2.86887,-0.225258,-1.24643,2.52255,-2.12593,10.467,-1.54502,0.292444,-0.122187,-1.31093,6.04743,-3.1547,8.11319,0.242652,-0.163409,-0.224798,0.272088,11.504,-3.6438,0.435682,0.191291,-1.45097,17.6979,7.15556,10.3074,1.0411,-6.70548,1.94079,-2.36727,-14.9592,-3.35519,0.168386,-1.6073,-2.01507
3.892,10.6572,1.39068,5.17736,0.72231,0.641212,-0.249416,3.17101,-12.5061,-2.80723,-0.233499,-1.18332,2.5008,-2.1032,10.4729,-1.55115,0.289845,-0.113079,-1.29748,6.00332,-3.14959,8.11373,0.231979,-0.161173,-0.219973,0.356313,11.4508,-3.57362,0.429926,0.16186,-1.4514,17.6373,7.17489,10.4003,0.987594,-6.58808,1.90072,-2.38066,-15.0351,-3.32987,0.161573,-1.60403,-2.01659
3.893,10.6401,1.45217,5.16743,0.705275,0.631341,-0.252327,3.07387,-12.4493,-2.74395,-0.240979,-1.12157,2.47833,-2.08112,10.4759,-1.55773,0.287111,-0.104419,-1.28432,5.95961,-3.14298,8.11412,0.221443,-0.159081,-0.215241,0.418433,11.3898,-3.51375,0.424622,0.132304,-1.4518,17.5751,7.19568,10.4906,0.933767,-6.47042,1.86014,-2.39099,-15.1068,-3.29958,0.155643,-1.60101,-2.01761
3.894,10.6192,1.51286,5.15239,0.688521,0.621132,-0.255835,2.9733,-12.3936,-2.68007,-0.247554,-1.06106,2.45499,-2.06002,10.476,-1.56472,0.284235,-0.0962222,-1.27144,5.91693,-3.13505,8.11416,0.211083,-0.157114,-0.210597,0.458683,11.3221,-3.46368,0.419808,0.102927,-1.45214,17.5115,7.2183,10.5773,0.879681,-6.35227,1.81896,-2.39807,-15.1739,-3.26481,0.150591,-1.59824,-2.01819
3.895,10.5944,1.57282,5.1326,0.672051,0.610651,-0.259883,2.86876,-12.339,-2.61644,-0.253096,-1.00162,2.43063,-2.04013,10.4733,-1.57207,0.281219,-0.0884874,-1.25884,5.87582,-3.12616,8.11368,0.200928,-0.155255,-0.206036,0.477875,11.2488,-3.42287,0.415521,0.0739994,-1.45239,17.4468,7.2429,10.6599,0.825375,-6.23341,1.7771,-2.40174,-15.236,-3.22599,0.146386,-1.59569,-2.01839
3.896,10.5657,1.63214,5.1085,0.655854,0.599958,-0.264407,2.75985,-12.285,-2.55379,-0.257495,-0.94309,2.40506,-2.02158,10.4679,-1.57973,0.278074,-0.081204,-1.24649,5.83671,-3.11683,8.11248,0.191,-0.15348,-0.20155,0.477274,11.1711,-3.39067,0.411798,0.045757,-1.45249,17.3812,7.26947,10.7381,0.77088,-6.11356,1.73446,-2.40187,-15.2927,-3.1835,0.142978,-1.59333,-2.01827
3.897,10.5333,1.69089,5.08052,0.639917,0.589107,-0.26934,2.64616,-12.2313,-2.49281,-0.26064,-0.885286,2.37812,-2.00445,10.4597,-1.58766,0.274815,-0.0743593,-1.23438,5.80002,-3.1076,8.1104,0.181322,-0.15177,-0.197133,0.458227,11.0903,-3.36648,0.408677,0.0184316,-1.45238,17.3147,7.29793,10.8116,0.716222,-5.99248,1.69096,-2.39832,-15.3436,-3.13768,0.140313,-1.5911,-2.0179
3.898,10.4972,1.74913,5.0491,0.624224,0.578153,-0.274618,2.52736,-12.1772,-2.43413,-0.26243,-0.828036,2.34961,-1.98883,10.4489,-1.59581,0.271458,-0.067941,-1.22248,5.76616,-3.09902,8.10726,0.171914,-0.150102,-0.192778,0.422073,11.0075,-3.34969,0.406194,-0.00774881,-1.45203,17.2475,7.32822,10.8801,0.66142,-5.86992,1.64653,-2.39097,-15.3882,-3.08889,0.138336,-1.58898,-2.01736
3.899,10.4574,1.8069,5.01465,0.608746,0.567137,-0.280173,2.40349,-12.1222,-2.37822,-0.262821,-0.771187,2.31939,-1.97469,10.4355,-1.60418,0.268022,-0.0619347,-1.2108,5.73536,-3.0916,8.10296,0.162786,-0.148459,-0.188487,0.370292,10.9237,-3.33979,0.404378,-0.0325845,-1.45138,17.1795,7.36015,10.9435,0.606465,-5.74565,1.60111,-2.3797,-15.4263,-3.03756,0.136978,-1.58689,-2.0167
3.9,10.4142,1.86417,4.97759,0.593434,0.556087,-0.285936,2.27509,-12.0655,-2.32528,-0.261857,-0.714614,2.28737,-1.96186,10.4194,-1.6128,0.264536,-0.0563228,-1.19932,5.70763,-3.08578,8.09745,0.153938,-0.146824,-0.184269,0.304591,10.8396,-3.33636,0.403239,-0.0559168,-1.45042,17.1103,7.39338,11.0018,0.551298,-5.61952,1.5547,-2.36444,-15.4575,-2.98419,0.136145,-1.58478,-2.016
3.901,10.3675,1.9209,4.93833,0.57823,0.545023,-0.291838,2.14295,-12.0062,-2.27539,-0.259614,-0.658202,2.25346,-1.95011,10.4007,-1.62174,0.261032,-0.0510866,-1.18804,5.68288,-3.08201,8.0907,0.145361,-0.145184,-0.180137,0.22676,10.7559,-3.33903,0.402785,-0.0776035,-1.44915,17.0394,7.42752,11.0553,0.495841,-5.49141,1.50731,-2.34514,-15.4817,-2.92934,0.135736,-1.58258,-2.01533
3.902,10.3175,1.97705,4.89727,0.563075,0.533962,-0.297809,2.00786,-11.9432,-2.22862,-0.256169,-0.60184,2.2176,-1.93921,10.3793,-1.63106,0.25754,-0.0462084,-1.17696,5.66103,-3.08072,8.08272,0.137051,-0.143524,-0.176104,0.138563,10.6731,-3.34746,0.403022,-0.0974984,-1.44757,16.9665,7.46214,11.1043,0.440017,-5.36116,1.45896,-2.32174,-15.4987,-2.87355,0.135648,-1.5802,-2.01476
3.903,10.2643,2.03253,4.85479,0.547914,0.52292,-0.303783,1.87073,-11.8759,-2.18506,-0.251622,-0.545444,2.17973,-1.92891,10.3555,-1.64082,0.254089,-0.0416742,-1.16606,5.64192,-3.08227,8.07349,0.128998,-0.141834,-0.172185,0.0416574,10.5919,-3.36131,0.403953,-0.115466,-1.44568,16.8912,7.49689,11.1487,0.383755,-5.22868,1.40966,-2.29417,-15.5083,-2.81731,0.13578,-1.57758,-2.01436
3.904,10.2081,2.08719,4.81123,0.532696,0.511897,-0.309702,1.73283,-11.8034,-2.14479,-0.246136,-0.489007,2.13989,-1.91896,10.3292,-1.65105,0.250695,-0.0374772,-1.15535,5.6252,-3.0868,8.06311,0.121193,-0.140106,-0.168396,-0.0625023,10.5125,-3.38024,0.405567,-0.131403,-1.4435,16.8132,7.5315,11.189,0.327008,-5.09393,1.35941,-2.26241,-15.5108,-2.76106,0.136027,-1.57463,-2.01416
3.905,10.1492,2.14082,4.76691,0.517375,0.500882,-0.315514,1.59566,-11.7252,-2.10788,-0.239916,-0.432569,2.0982,-1.90909,10.301,-1.6618,0.24737,-0.033616,-1.14481,5.6104,-3.09433,8.05169,0.113626,-0.138342,-0.164753,-0.172606,10.4354,-3.40394,0.407843,-0.145222,-1.44106,16.7324,7.56576,11.2253,0.269742,-4.95692,1.30824,-2.22646,-15.5062,-2.70512,0.13628,-1.57126,-2.01423
3.906,10.0879,2.1932,4.72212,0.501903,0.489866,-0.321167,1.46079,-11.6405,-2.07439,-0.233172,-0.376178,2.05476,-1.89904,10.271,-1.67312,0.244124,-0.030091,-1.13443,5.59705,-3.10485,8.03936,0.106283,-0.136538,-0.161274,-0.287382,10.3609,-3.43209,0.410761,-0.156836,-1.4384,16.6489,7.5995,11.2578,0.211925,-4.81767,1.25615,-2.18629,-15.495,-2.64984,0.136432,-1.56738,-2.01458
3.907,10.0244,2.2441,4.67716,0.486238,0.478838,-0.326611,1.32968,-11.549,-2.04447,-0.226109,-0.319885,2.0097,-1.88855,10.2398,-1.68504,0.240965,-0.0269022,-1.1242,5.58465,-3.11832,8.02624,0.0991547,-0.134696,-0.157974,-0.405595,10.2894,-3.46437,0.414297,-0.166165,-1.43556,16.5626,7.63253,11.2868,0.153537,-4.67619,1.20313,-2.14189,-15.4773,-2.59554,0.136378,-1.56291,-2.01526
3.908,9.95907,2.29327,4.63227,0.470358,0.467784,-0.331807,1.20353,-11.4505,-2.01839,-0.218904,-0.263745,1.96314,-1.87748,10.2076,-1.6976,0.237898,-0.0240474,-1.11412,5.57272,-3.13456,8.01249,0.0922336,-0.13282,-0.154869,-0.526143,10.2212,-3.50032,0.418421,-0.173153,-1.43257,16.4738,7.66476,11.3125,0.0946043,-4.53247,1.14916,-2.0933,-15.4535,-2.54253,0.13603,-1.55777,-2.01629
3.909,9.89241,2.34042,4.58762,0.454266,0.456689,-0.336727,1.08313,-11.3454,-1.99666,-0.211704,-0.207819,1.91526,-1.8658,10.1748,-1.71085,0.23492,-0.0215211,-1.10417,5.56075,-3.15321,7.99823,0.0855149,-0.130919,-0.151966,-0.648076,10.1566,-3.53932,0.423087,-0.177784,-1.42947,16.3834,7.69623,11.335,0.0352142,-4.38653,1.0942,-2.04056,-15.4242,-2.49107,0.135316,-1.55187,-2.01767
3.91,9.82488,2.38526,4.54337,0.437974,0.445538,-0.341349,0.969148,-11.2344,-1.97986,-0.204643,-0.152172,1.86623,-1.85352,10.1418,-1.72483,0.232027,-0.0193172,-1.09434,5.54824,-3.17384,7.98363,0.0789957,-0.129004,-0.149276,-0.77051,10.096,-3.5807,0.428247,-0.180055,-1.42628,16.2922,7.727,11.3547,-0.0245225,-4.23834,1.03816,-1.98377,-15.3899,-2.4414,0.134173,-1.54514,-2.01942
3.911,9.75695,2.42749,4.49967,0.421495,0.434316,-0.345648,0.86227,-11.1181,-1.9686,-0.197855,-0.0968663,1.81622,-1.84065,10.109,-1.73957,0.229214,-0.0174298,-1.08463,5.53469,-3.19602,7.96884,0.0726736,-0.127086,-0.146806,-0.892561,10.0397,-3.62378,0.433852,-0.179956,-1.42304,16.2011,7.75711,11.3718,-0.084496,-4.08789,0.980993,-1.92297,-15.3511,-2.39377,0.132538,-1.53751,-2.02151
3.912,9.68909,2.46682,4.45665,0.404854,0.423007,-0.349609,0.763022,-10.9973,-1.9633,-0.191444,-0.0419481,1.76541,-1.82725,10.0768,-1.75513,0.226475,-0.0158523,-1.07502,5.5197,-3.21933,7.95401,0.0665476,-0.125177,-0.144564,-1.0134,9.98798,-3.66791,0.439853,-0.177499,-1.41978,16.111,7.78646,11.3864,-0.144582,-3.93514,0.922619,-1.85836,-15.3085,-2.34837,0.13036,-1.52893,-2.02397
3.913,9.62178,2.503,4.41438,0.388103,0.411601,-0.353231,0.671588,-10.8732,-1.96403,-0.185445,0.0125793,1.7139,-1.81347,10.0454,-1.77149,0.223802,-0.0145738,-1.06552,5.50306,-3.24338,7.93931,0.0606204,-0.12329,-0.14255,-1.13229,9.94091,-3.71241,0.446191,-0.172751,-1.41653,16.0227,7.81452,11.3986,-0.204627,-3.78001,0.862995,-1.79033,-15.2626,-2.3052,0.127616,-1.51938,-2.02676
3.914,9.55551,2.5358,4.37291,0.371312,0.400089,-0.356526,0.587965,-10.747,-1.97062,-0.179856,0.0667366,1.66181,-1.7995,10.015,-1.78865,0.221184,-0.0135819,-1.05611,5.48471,-3.26776,7.92489,0.0548966,-0.121439,-0.140763,-1.24858,9.89849,-3.75664,0.452805,-0.165808,-1.4133,15.9371,7.84054,11.4085,-0.264457,-3.62241,0.802083,-1.71943,-15.214,-2.26417,0.124303,-1.5089,-2.02987
3.915,9.49076,2.56499,4.33226,0.354553,0.388462,-0.359503,0.51214,-10.6201,-1.9829,-0.17467,0.120546,1.60923,-1.78555,9.98582,-1.80659,0.218612,-0.0128644,-1.04681,5.46458,-3.29208,7.91093,0.0493815,-0.119638,-0.139201,-1.36161,9.86073,-3.79994,0.459635,-0.156764,-1.41012,15.8549,7.86374,11.4159,-0.323896,-3.46221,0.739842,-1.64621,-15.1635,-2.22518,0.120416,-1.49751,-2.03327
3.916,9.42801,2.59035,4.29248,0.337897,0.376714,-0.362177,0.444155,-10.4937,-2.00066,-0.169883,0.17403,1.55627,-1.77181,9.95791,-1.82529,0.216075,-0.0124105,-1.03759,5.44266,-3.31597,7.89756,0.0440804,-0.117899,-0.137862,-1.47072,9.82759,-3.84169,0.466621,-0.14572,-1.407,15.7769,7.88334,11.4209,-0.382776,-3.29935,0.676259,-1.57126,-15.1115,-2.18817,0.115955,-1.48522,-2.03694
3.917,9.36766,2.61168,4.2536,0.321422,0.364848,-0.36457,0.384169,-10.3689,-2.02343,-0.16549,0.227207,1.50299,-1.75845,9.93147,-1.84465,0.213566,-0.0122124,-1.02847,5.41905,-3.33919,7.8849,0.0389982,-0.116232,-0.136744,-1.57526,9.79894,-3.88133,0.473705,-0.132806,-1.40396,15.7028,7.89858,11.4236,-0.440954,-3.1338,0.611418,-1.49523,-15.0588,-2.15312,0.11094,-1.47209,-2.04086
3.918,9.31007,2.62883,4.21565,0.30521,0.352878,-0.36672,0.332475,-10.2463,-2.05051,-0.161487,0.280094,1.44943,-1.74558,9.90659,-1.86453,0.211075,-0.0122653,-1.01943,5.39404,-3.36158,7.87299,0.0341392,-0.11464,-0.135841,-1.67463,9.77451,-3.91842,0.480832,-0.118185,-1.401,15.6322,7.9087,11.4245,-0.498308,-2.96563,0.545505,-1.41887,-15.0059,-2.12009,0.105409,-1.45814,-2.045
3.919,9.25557,2.64167,4.17865,0.289346,0.34082,-0.368667,0.289421,-10.1265,-2.08112,-0.157872,0.332708,1.39563,-1.73333,9.88337,-1.88473,0.208596,-0.0125662,-1.01047,5.36795,-3.38304,7.86188,0.0295075,-0.113128,-0.13515,-1.76823,9.75399,-3.95254,0.487949,-0.10203,-1.39814,15.564,7.91292,11.4238,-0.554729,-2.79494,0.478744,-1.34295,-14.9534,-2.08917,0.0994073,-1.44342,-2.04933
3.92,9.20451,2.65004,4.14264,0.273917,0.32869,-0.370449,0.255378,-10.0102,-2.11449,-0.154644,0.385065,1.3416,-1.72181,9.8619,-1.9051,0.206121,-0.0131124,-1.0016,5.34109,-3.40344,7.85158,0.0251081,-0.111697,-0.134666,-1.85542,9.7371,-3.98328,0.495002,-0.08451,-1.39536,15.4973,7.91048,11.422,-0.610102,-2.62182,0.411356,-1.26827,-14.902,-2.06045,0.092979,-1.42797,-2.05382
3.921,9.15716,2.65384,4.10763,0.259004,0.31651,-0.372109,0.230674,-9.89778,-2.14995,-0.151809,0.437165,1.2874,-1.71112,9.84227,-1.92548,0.203642,-0.0139027,-0.992809,5.31382,-3.42274,7.84211,0.0209448,-0.110349,-0.134385,-1.93567,9.72352,-4.01028,0.501943,-0.065805,-1.39268,15.4309,7.90084,11.4194,-0.664328,-2.44642,0.343597,-1.1956,-14.8519,-2.03401,0.0861702,-1.41182,-2.05847
3.922,9.11367,2.6531,4.07364,0.244688,0.304309,-0.373693,0.215546,-9.78888,-2.187,-0.149389,0.488979,1.23303,-1.70128,9.82453,-1.9458,0.201154,-0.0149383,-0.984092,5.28651,-3.44096,7.83341,0.0170197,-0.109083,-0.134304,-2.00859,9.71291,-4.03343,0.508742,-0.0461186,-1.39009,15.3635,7.88397,11.4158,-0.717338,-2.26901,0.275792,-1.12574,-14.8037,-2.00997,0.0790314,-1.39499,-2.06323
3.923,9.0741,2.6479,4.04067,0.231044,0.292121,-0.375248,0.21019,-9.68301,-2.22528,-0.147415,0.54046,1.17854,-1.69233,9.80874,-1.96603,0.198651,-0.0162219,-0.975446,5.25956,-3.45822,7.82539,0.0133337,-0.107895,-0.134419,-2.07388,9.70489,-4.05267,0.515374,-0.0256654,-1.38757,15.2932,7.8601,11.4114,-0.769075,-2.08995,0.208302,-1.05948,-14.7576,-1.98843,0.0716154,-1.37745,-2.06809
3.924,9.03854,2.63831,4.00869,0.218151,0.279981,-0.376822,0.214827,-9.57963,-2.26439,-0.145919,0.591564,1.12396,-1.68428,9.79494,-1.98613,0.196125,-0.0177567,-0.966864,5.23335,-3.47459,7.81796,0.00988837,-0.106784,-0.134727,-2.13122,9.69911,-4.06796,0.521815,-0.00465869,-1.38512,15.2183,7.82943,11.4058,-0.819481,-1.90957,0.141489,-0.997639,-14.7137,-1.96951,0.0639742,-1.3592,-2.07303
3.925,9.00704,2.62442,3.97773,0.206082,0.267921,-0.378462,0.229545,-9.47816,-2.30398,-0.144929,0.64224,1.06931,-1.67713,9.78318,-2.00607,0.193571,-0.0195449,-0.958341,5.20826,-3.49017,7.81102,0.0066841,-0.105744,-0.135224,-2.18031,9.69524,-4.07928,0.528043,0.0166916,-1.38273,15.1374,7.7922,11.399,-0.8685,-1.72819,0.0756888,-0.940982,-14.6723,-1.9533,0.0561563,-1.34024,-2.07803
3.926,8.97954,2.60642,3.94777,0.1949,0.255975,-0.380211,0.254028,-9.37788,-2.34377,-0.144468,0.692434,1.01464,-1.67083,9.77342,-2.02583,0.190987,-0.0215856,-0.949872,5.18454,-3.50508,7.8045,0.00371633,-0.10477,-0.135909,-2.22101,9.69297,-4.08673,0.534046,0.0381812,-1.38038,15.0491,7.74876,11.3908,-0.916092,-1.54618,0.0111635,-0.890198,-14.6333,-1.93987,0.0482017,-1.32054,-2.08308
3.927,8.95587,2.58456,3.91879,0.184653,0.244179,-0.382108,0.287586,-9.27793,-2.38357,-0.14455,0.742083,0.959987,-1.6653,9.76558,-2.0454,0.188371,-0.0238745,-0.94145,5.16236,-3.51946,7.79831,0.000976205,-0.103852,-0.13678,-2.25327,9.6921,-4.09053,0.539823,0.0596111,-1.37807,14.9525,7.69958,11.3809,-0.962227,-1.36389,-0.0518929,-0.845883,-14.5967,-1.92923,0.0401421,-1.30009,-2.08816
3.928,8.93586,2.55911,3.89079,0.175387,0.232565,-0.38419,0.329426,-9.17742,-2.42318,-0.145187,0.791122,0.905416,-1.66042,9.75957,-2.06478,0.185724,-0.0264069,-0.93307,5.14184,-3.53344,7.79236,-0.00154615,-0.102979,-0.137838,-2.27706,9.69239,-4.09092,0.545373,0.0807835,-1.37577,14.8469,7.64517,11.3688,-1.00688,-1.18167,-0.113305,-0.808622,-14.5623,-1.92138,0.0320064,-1.27886,-2.09326
3.929,8.91932,2.53035,3.86375,0.16715,0.221168,-0.386496,0.378756,-9.07544,-2.46243,-0.146393,0.839485,0.850972,-1.65608,9.7553,-2.08398,0.183045,-0.029178,-0.924726,5.12312,-3.54715,7.78657,-0.00386025,-0.10214,-0.139081,-2.29237,9.69364,-4.08813,0.550697,0.101502,-1.37348,14.7313,7.58599,11.3544,-1.05002,-0.999894,-0.172898,-0.778993,-14.5299,-1.91634,0.0238235,-1.25682,-2.09837
