Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.01,4.18752,-2.67696,8.36096,0.0503297,-0.0161717,0.0621421,-1.67511,-11.2338,-1.1095,-1.27319,-2.44022,-0.224621,0.196076,9.51642,-2.40509,0.080946,0.328808,0.18589,8.75319,0.617854,3.43277,-0.46766,-0.239343,0.116209,-2.71751,-11.233,-0.626581,-0.463598,-1.57207,-1.49084,2.33038,8.64548,-3.55377,0.414333,0.0273737,-0.319618,6.95885,1.28722,10.7239,0.570218,0.653387,0.124621
0.011,4.20166,-2.64617,8.37043,0.0490691,-0.0176089,0.0627785,-1.49624,-11.2558,-1.3624,-1.32393,-2.49159,-0.256375,0.180378,9.53592,-2.39666,0.0797308,0.332786,0.186675,8.77619,0.603611,3.3949,-0.469051,-0.237172,0.116641,-2.68958,-11.259,-0.827686,-0.472058,-1.55887,-1.48293,2.35862,8.7471,-3.58675,0.424689,0.0283101,-0.315187,6.91653,1.3689,10.5986,0.546925,0.657929,0.132298
0.012,4.2158,-2.61538,8.3799,0.0478085,-0.019046,0.063415,-1.31737,-11.2778,-1.6153,-1.37466,-2.54295,-0.288128,0.16468,9.55541,-2.38824,0.0785157,0.336764,0.187459,8.79918,0.589368,3.35703,-0.470442,-0.235,0.117073,-2.66165,-11.285,-1.02879,-0.480519,-1.54566,-1.47503,2.38685,8.84871,-3.61974,0.435044,0.0292465,-0.310756,6.8742,1.45059,10.4732,0.523631,0.66247,0.139975
0.013,4.22994,-2.58458,8.38937,0.0465479,-0.0204831,0.0640514,-1.1385,-11.2998,-1.8682,-1.4254,-2.59431,-0.319881,0.148982,9.5749,-2.37981,0.0773006,0.340742,0.188244,8.82217,0.575125,3.31916,-0.471833,-0.232829,0.117506,-2.63371,-11.3109,-1.2299,-0.48898,-1.53245,-1.46713,2.41508,8.95033,-3.65273,0.4454,0.0301829,-0.306325,6.83187,1.53227,10.3479,0.500338,0.667011,0.147652
0.014,4.23994,-2.57304,8.39468,0.0461982,-0.0217091,0.0656134,-0.97486,-11.3845,-2.03198,-1.45933,-2.61507,-0.340651,0.139606,9.5862,-2.38038,0.0763153,0.343321,0.188505,8.866,0.570088,3.32271,-0.47314,-0.230932,0.116199,-2.56307,-11.3413,-1.41147,-0.494451,-1.51111,-1.45457,2.44861,9.03789,-3.65551,0.452607,0.0316825,-0.301404,6.74885,1.5554,10.2826,0.481546,0.6583,0.151046
0.015,4.24787,-2.57111,8.39792,0.046304,-0.0228294,0.0676382,-0.818828,-11.5005,-2.1512,-1.48487,-2.62054,-0.355929,0.133393,9.59339,-2.38545,0.0754448,0.345202,0.188505,8.92024,0.569655,3.34696,-0.474404,-0.229172,0.114023,-2.47106,-11.3738,-1.58328,-0.498429,-1.4857,-1.43968,2.48478,9.11844,-3.64319,0.45824,0.0334638,-0.296239,6.64547,1.54925,10.2474,0.465006,0.642963,0.152299
0.016,4.2558,-2.56919,8.40115,0.0464098,-0.0239498,0.069663,-0.662796,-11.6165,-2.27042,-1.51041,-2.62601,-0.371207,0.127179,9.60058,-2.39052,0.0745743,0.347082,0.188505,8.97448,0.569221,3.37121,-0.475668,-0.227412,0.111848,-2.37905,-11.4062,-1.7551,-0.502406,-1.46029,-1.42479,2.52096,9.19898,-3.63086,0.463873,0.0352451,-0.291074,6.54209,1.54311,10.2121,0.448466,0.627626,0.153553
0.017,4.26373,-2.56726,8.40439,0.0465156,-0.0250701,0.0716878,-0.506763,-11.7325,-2.38965,-1.53595,-2.63148,-0.386485,0.120965,9.60777,-2.39559,0.0737039,0.348963,0.188505,9.02872,0.568788,3.39546,-0.476931,-0.225652,0.109672,-2.28705,-11.4387,-1.92691,-0.506383,-1.43488,-1.40991,2.55713,9.27953,-3.61854,0.469506,0.0370264,-0.285909,6.43871,1.53696,10.1768,0.431925,0.612288,0.154806
0.018,4.27334,-2.56775,8.40764,0.0465338,-0.0263063,0.0734335,-0.323317,-11.8848,-2.47757,-1.54868,-2.63014,-0.401205,0.121656,9.61203,-2.3977,0.0722873,0.350071,0.188636,9.08589,0.568519,3.42378,-0.478128,-0.224743,0.107494,-2.18466,-11.4799,-2.09186,-0.509638,-1.40721,-1.39287,2.58562,9.34239,-3.60086,0.471765,0.0376001,-0.281558,6.33315,1.5588,10.1562,0.412916,0.596286,0.15406
0.019,4.28885,-2.57671,8.41096,0.0462454,-0.027948,0.0742024,-0.0439235,-12.1642,-2.45595,-1.51659,-2.60501,-0.413968,0.146514,9.60605,-2.38944,0.0689594,0.348475,0.189227,9.15331,0.568824,3.46638,-0.479087,-0.226808,0.105313,-2.04596,-11.5516,-2.23282,-0.510365,-1.37161,-1.36829,2.58723,9.34338,-3.56445,0.462218,0.0339468,-0.280057,6.21995,1.67859,10.1873,0.385263,0.577953,0.146316
0.02,4.30435,-2.58566,8.41428,0.0459571,-0.0295896,0.0749713,0.23547,-12.4436,-2.43432,-1.48449,-2.57987,-0.426732,0.171371,9.60006,-2.38119,0.0656315,0.346879,0.189817,9.22074,0.569129,3.50897,-0.480047,-0.228873,0.103131,-1.90726,-11.6233,-2.37378,-0.511091,-1.33601,-1.34372,2.58884,9.34437,-3.52804,0.452671,0.0302935,-0.278557,6.10675,1.79838,10.2183,0.35761,0.55962,0.138572
0.021,4.31986,-2.59462,8.41759,0.0456687,-0.0312313,0.0757402,0.514864,-12.723,-2.4127,-1.4524,-2.55474,-0.439496,0.196229,9.59408,-2.37293,0.0623037,0.345283,0.190407,9.28817,0.569434,3.55157,-0.481007,-0.230939,0.10095,-1.76856,-11.695,-2.51474,-0.511818,-1.30041,-1.31915,2.59046,9.34536,-3.49163,0.443124,0.0266402,-0.277056,5.99355,1.91817,10.2494,0.329957,0.541288,0.130828
0.022,4.33537,-2.60357,8.42091,0.0453803,-0.0328729,0.0765091,0.794258,-13.0024,-2.39108,-1.42031,-2.5296,-0.452259,0.221086,9.58809,-2.36467,0.0589758,0.343687,0.190998,9.3556,0.56974,3.59416,-0.481966,-0.233004,0.0987679,-1.62985,-11.7667,-2.6557,-0.512545,-1.26481,-1.29457,2.59207,9.34635,-3.45521,0.433577,0.0229869,-0.275556,5.88036,2.03796,10.2804,0.302305,0.522955,0.123083
0.023,4.32496,-2.61182,8.42269,0.0464638,-0.0342802,0.0770718,1.1438,-13.1496,-2.3711,-1.35884,-2.50029,-0.460092,0.228862,9.60564,-2.37825,0.054943,0.343144,0.191415,9.39545,0.541378,3.63479,-0.481509,-0.232775,0.0965407,-1.43931,-11.8863,-2.74304,-0.514919,-1.22711,-1.26739,2.58094,9.3341,-3.40699,0.417842,0.017796,-0.277684,5.73594,2.28412,10.3284,0.275994,0.507515,0.113086
0.024,4.30715,-2.61986,8.42403,0.0479392,-0.0356206,0.0775755,1.51339,-13.2592,-2.3516,-1.28898,-2.46979,-0.466516,0.231757,9.6299,-2.39807,0.0507088,0.342903,0.191783,9.42742,0.504827,3.67484,-0.480648,-0.23189,0.0943004,-1.23395,-12.0196,-2.81505,-0.517763,-1.1888,-1.23946,2.56618,9.31807,-3.35539,0.400339,0.0121657,-0.280849,5.5826,2.56639,10.3811,0.250068,0.4929,0.102445
0.025,4.28934,-2.6279,8.42536,0.0494146,-0.036961,0.0780792,1.88298,-13.3687,-2.3321,-1.21912,-2.43929,-0.47294,0.234652,9.65416,-2.41788,0.0464746,0.342661,0.192151,9.45939,0.468275,3.7149,-0.479786,-0.231006,0.0920601,-1.02859,-12.153,-2.88707,-0.520607,-1.15049,-1.21153,2.55142,9.30204,-3.3038,0.382836,0.00653545,-0.284014,5.42927,2.84866,10.4339,0.224141,0.478286,0.0918032
0.026,4.27153,-2.63595,8.4267,0.05089,-0.0383013,0.0785829,2.25256,-13.4782,-2.31259,-1.14926,-2.40878,-0.479365,0.237547,9.67843,-2.4377,0.0422404,0.34242,0.19252,9.49136,0.431723,3.75496,-0.478924,-0.230121,0.0898198,-0.823232,-12.2863,-2.95908,-0.523451,-1.11218,-1.1836,2.53665,9.28601,-3.2522,0.365333,0.000905192,-0.287179,5.27593,3.13094,10.4866,0.198215,0.463672,0.0811618
0.027,4.25213,-2.64984,8.4304,0.0520797,-0.0393474,0.0782516,2.65002,-13.4959,-2.29821,-1.0868,-2.37437,-0.481578,0.238227,9.69474,-2.46148,0.0388869,0.342166,0.192714,9.52537,0.387985,3.79042,-0.475938,-0.228628,0.0880227,-0.596173,-12.4216,-3.01363,-0.525487,-1.07446,-1.15704,2.52855,9.26109,-3.20122,0.348636,-0.00552596,-0.291063,5.09416,3.40218,10.533,0.176147,0.447783,0.0700691
0.028,4.22955,-2.67541,8.43883,0.0526982,-0.0398048,0.0762505,3.10321,-13.3297,-2.29406,-1.03917,-2.33215,-0.475369,0.234476,9.69515,-2.49321,0.0372947,0.341886,0.192563,9.56347,0.329873,3.81669,-0.468701,-0.225917,0.0871118,-0.325712,-12.561,-3.03325,-0.525908,-1.03795,-1.13322,2.53375,9.21839,-3.1515,0.33355,-0.0135589,-0.296384,4.8555,3.65137,10.5666,0.161796,0.429347,0.0580737
0.029,4.20696,-2.70099,8.44726,0.0533166,-0.0402621,0.0742493,3.55641,-13.1636,-2.28991,-0.991528,-2.28993,-0.46916,0.230725,9.69556,-2.52493,0.0357025,0.341607,0.192411,9.60157,0.271762,3.84295,-0.461464,-0.223206,0.086201,-0.0552504,-12.7003,-3.05286,-0.526328,-1.00143,-1.10939,2.53894,9.17568,-3.10177,0.318464,-0.0215918,-0.301704,4.61684,3.90056,10.6002,0.147445,0.410911,0.0460782
0.03,4.18438,-2.72656,8.4557,0.0539351,-0.0407195,0.0722482,4.0096,-12.9974,-2.28576,-0.943891,-2.24772,-0.462952,0.226974,9.69597,-2.55665,0.0341103,0.341328,0.19226,9.63968,0.21365,3.86922,-0.454228,-0.220495,0.0852901,0.215211,-12.8397,-3.07248,-0.526748,-0.964914,-1.08557,2.54414,9.13298,-3.05204,0.303379,-0.0296247,-0.307025,4.37818,4.14975,10.6338,0.133094,0.392475,0.0340828
0.031,4.1618,-2.75214,8.46413,0.0545536,-0.0411769,0.070247,4.4628,-12.8313,-2.28161,-0.896254,-2.2055,-0.456743,0.223223,9.69638,-2.58837,0.0325182,0.341049,0.192108,9.67778,0.155539,3.89549,-0.446991,-0.217784,0.0843792,0.485672,-12.9791,-3.09209,-0.527169,-0.928398,-1.06175,2.54934,9.09027,-3.00231,0.288293,-0.0376576,-0.312346,4.13952,4.39894,10.6674,0.118744,0.374039,0.0220873
0.032,4.15417,-2.74114,8.44874,0.0554839,-0.0412892,0.0672258,4.83169,-12.668,-2.29402,-0.894418,-2.1485,-0.434588,0.219917,9.69158,-2.60726,0.0283037,0.340002,0.190375,9.74062,0.092958,3.90426,-0.434603,-0.216658,0.0823004,0.747777,-13.1149,-3.0792,-0.522868,-0.8979,-1.0442,2.57197,9.03822,-2.96554,0.279264,-0.0474731,-0.317846,3.90171,4.43913,10.6537,0.109405,0.348263,0.0115017
0.033,4.14842,-2.72556,8.43037,0.0564531,-0.0413583,0.0640771,5.19003,-12.505,-2.3085,-0.898306,-2.08966,-0.41044,0.216666,9.68613,-2.62455,0.0237615,0.338859,0.188444,9.80655,0.0298188,3.91084,-0.42157,-0.215731,0.0800756,1.00884,-13.2502,-3.06225,-0.517977,-0.868154,-1.02743,2.59677,8.98501,-2.93038,0.270993,-0.0575114,-0.323369,3.66402,4.45319,10.6342,0.100694,0.321569,0.00109237
0.034,4.14267,-2.70999,8.412,0.0574224,-0.0414274,0.0609284,5.54838,-12.342,-2.32298,-0.902195,-2.03082,-0.386292,0.213416,9.68068,-2.64184,0.0192193,0.337717,0.186512,9.87248,-0.0333203,3.91742,-0.408538,-0.214804,0.0778508,1.2699,-13.3855,-3.04529,-0.513087,-0.838408,-1.01066,2.62157,8.93179,-2.89522,0.262721,-0.0675497,-0.328892,3.42632,4.46725,10.6146,0.0919823,0.294876,-0.00931699
0.035,4.13692,-2.69441,8.39363,0.0583917,-0.0414966,0.0577797,5.90673,-12.1791,-2.33746,-0.906084,-1.97198,-0.362144,0.210165,9.67523,-2.65913,0.014677,0.336574,0.184581,9.93842,-0.0964595,3.924,-0.395506,-0.213876,0.0756261,1.53096,-13.5209,-3.02833,-0.508196,-0.808661,-0.993897,2.64638,8.87857,-2.86006,0.25445,-0.077588,-0.334415,3.18863,4.48131,10.5951,0.0832707,0.268182,-0.0197264
0.036,4.13745,-2.6987,8.38076,0.0604349,-0.0416911,0.0561143,6.24327,-12.0165,-2.32852,-0.91933,-1.90625,-0.333486,0.214928,9.66339,-2.67812,0.0107681,0.335856,0.182427,9.98805,-0.153443,3.9314,-0.381507,-0.213976,0.0725355,1.75367,-13.6395,-2.99616,-0.500481,-0.783089,-0.981499,2.66899,8.82216,-2.82677,0.249471,-0.0878458,-0.338347,3.00624,4.3778,10.5641,0.0780809,0.241697,-0.0271838
0.037,4.14584,-2.72782,8.37475,0.0638203,-0.0420424,0.056303,6.55257,-11.8543,-2.2903,-0.944273,-1.83192,-0.29919,0.22971,9.64357,-2.69924,0.00765079,0.335667,0.179994,10.0173,-0.202732,3.93982,-0.366301,-0.215358,0.0683628,1.92843,-13.7371,-2.94497,-0.489236,-0.762733,-0.974561,2.68886,8.76176,-2.7958,0.248608,-0.098378,-0.340293,2.89299,4.12732,10.5186,0.0772932,0.215472,-0.0309514
0.038,4.15423,-2.75695,8.36874,0.0672058,-0.0423938,0.0564917,6.86186,-11.6922,-2.25209,-0.969216,-1.75759,-0.264894,0.244492,9.62374,-2.72036,0.00453348,0.335479,0.177562,10.0466,-0.252021,3.94823,-0.351094,-0.216741,0.0641901,2.10319,-13.8348,-2.89377,-0.47799,-0.742378,-0.967622,2.70874,8.70136,-2.76483,0.247745,-0.10891,-0.342238,2.77974,3.87683,10.4732,0.0765055,0.189248,-0.034719
0.039,4.16261,-2.78607,8.36273,0.0705912,-0.0427451,0.0566804,7.17116,-11.53,-2.21387,-0.994159,-1.68326,-0.230598,0.259274,9.60391,-2.74148,0.00141617,0.33529,0.175129,10.0758,-0.30131,3.95664,-0.335887,-0.218123,0.0600173,2.27796,-13.9324,-2.84258,-0.466744,-0.722022,-0.960684,2.72861,8.64095,-2.73386,0.246882,-0.119442,-0.344184,2.6665,3.62635,10.4278,0.0757179,0.163023,-0.0384866
0.04,4.171,-2.81519,8.35672,0.0739767,-0.0430964,0.0568691,7.48046,-11.3678,-2.17565,-1.0191,-1.60893,-0.196302,0.274056,9.58409,-2.7626,-0.00170114,0.335102,0.172696,10.1051,-0.350599,3.96506,-0.320681,-0.219506,0.0558446,2.45272,-14.0301,-2.79138,-0.455499,-0.701667,-0.953746,2.74849,8.58055,-2.70289,0.246019,-0.129975,-0.346129,2.55325,3.37587,10.3824,0.0749302,0.136798,-0.0422542
0.041,4.18058,-2.81246,8.33274,0.0745294,-0.0403725,0.0547576,7.63704,-11.2447,-2.13263,-1.04223,-1.52188,-0.151573,0.286335,9.56992,-2.75995,-0.00471642,0.331718,0.17131,10.1062,-0.382076,3.9549,-0.305789,-0.217938,0.0519342,2.46836,-14.0294,-2.70944,-0.440024,-0.686021,-0.956354,2.72826,8.54661,-2.65818,0.249071,-0.142222,-0.346362,2.56884,2.96476,10.3568,0.0820042,0.116381,-0.0414293
0.042,4.19015,-2.80972,8.30876,0.0750822,-0.0376486,0.0526461,7.79363,-11.1216,-2.08962,-1.06536,-1.43482,-0.106844,0.298615,9.55575,-2.7573,-0.0077317,0.328335,0.169923,10.1074,-0.413553,3.94474,-0.290897,-0.21637,0.0480237,2.48401,-14.0288,-2.6275,-0.424549,-0.670374,-0.958962,2.70803,8.51268,-2.61346,0.252123,-0.15447,-0.346595,2.58443,2.55365,10.3312,0.0890781,0.0959638,-0.0406045
0.043,4.19973,-2.80699,8.28478,0.075635,-0.0349248,0.0505346,7.95021,-10.9985,-2.0466,-1.08849,-1.34777,-0.0621154,0.310894,9.54158,-2.75465,-0.010747,0.324952,0.168536,10.1085,-0.44503,3.93458,-0.276005,-0.214802,0.0441132,2.49965,-14.0281,-2.54557,-0.409075,-0.654728,-0.96157,2.6878,8.47873,-2.56874,0.255175,-0.166717,-0.346829,2.60003,2.14254,10.3056,0.0961521,0.0755466,-0.0397796
0.044,4.2093,-2.80425,8.2608,0.0761878,-0.0322009,0.0484231,8.1068,-10.8754,-2.00358,-1.11162,-1.26072,-0.0173863,0.323174,9.52741,-2.752,-0.0137623,0.321569,0.16715,10.1097,-0.476506,3.92442,-0.261112,-0.213235,0.0402027,2.51529,-14.0275,-2.46363,-0.3936,-0.639082,-0.964178,2.66758,8.44479,-2.52402,0.258227,-0.178965,-0.347062,2.61562,1.73142,10.28,0.103226,0.0551293,-0.0389548
0.045,4.21298,-2.79575,8.24855,0.076733,-0.0301432,0.0458017,8.22019,-10.7201,-1.95348,-1.12476,-1.16935,0.0316487,0.335431,9.50076,-2.74117,-0.0164977,0.317378,0.165021,10.1068,-0.500286,3.90492,-0.246144,-0.211384,0.0363605,2.4261,-13.9522,-2.37309,-0.378606,-0.622014,-0.968375,2.6419,8.42794,-2.49041,0.262339,-0.193049,-0.346897,2.68316,1.36009,10.246,0.112321,0.0361834,-0.0401365
0.046,4.21193,-2.78264,8.24568,0.0772721,-0.0286186,0.0427724,8.29904,-10.5391,-1.89771,-1.1299,-1.07453,0.0841287,0.34767,9.46412,-2.72379,-0.0190094,0.312541,0.162299,10.1006,-0.517908,3.87796,-0.231115,-0.209307,0.0325729,2.25303,-13.8172,-2.27567,-0.363997,-0.603808,-0.973844,2.61187,8.42474,-2.46567,0.267299,-0.208602,-0.346412,2.79227,1.02058,10.2053,0.123032,0.0184146,-0.0429234
0.047,4.21089,-2.76952,8.24282,0.0778113,-0.0270939,0.0397431,8.37789,-10.3581,-1.84195,-1.13504,-0.979715,0.136609,0.359909,9.42749,-2.70641,-0.0215211,0.307704,0.159577,10.0944,-0.53553,3.85099,-0.216086,-0.20723,0.0287852,2.07996,-13.6822,-2.17825,-0.349388,-0.585602,-0.979312,2.58184,8.42155,-2.44093,0.272259,-0.224155,-0.345928,2.90137,0.681077,10.1647,0.133744,0.000645692,-0.0457104
0.048,4.20985,-2.75641,8.23995,0.0783504,-0.0255693,0.0367138,8.45673,-10.177,-1.78619,-1.14018,-0.884898,0.189089,0.372148,9.39085,-2.68902,-0.0240327,0.302867,0.156855,10.0883,-0.553152,3.82403,-0.201057,-0.205153,0.0249976,1.90689,-13.5472,-2.08083,-0.334779,-0.567396,-0.984781,2.55181,8.41835,-2.41619,0.277219,-0.239708,-0.345444,3.01047,0.341569,10.124,0.144456,-0.0171232,-0.0484973
0.049,4.21018,-2.74687,8.23889,0.0792837,-0.0237054,0.0337186,8.53048,-9.99298,-1.73792,-1.14522,-0.78903,0.240186,0.380236,9.35592,-2.67067,-0.0264174,0.298219,0.15423,10.0822,-0.569712,3.79545,-0.186395,-0.203005,0.0214645,1.72037,-13.4027,-1.98485,-0.320484,-0.54855,-0.989769,2.52181,8.41552,-2.39267,0.282067,-0.255472,-0.345413,3.12501,0.0332593,10.0784,0.155206,-0.0341069,-0.0520395
0.05,4.22149,-2.76593,8.25229,0.0833704,-0.0191272,0.0309955,8.56349,-9.78476,-1.74959,-1.14956,-0.684746,0.280227,0.355117,9.33466,-2.64457,-0.0277855,0.295083,0.152383,10.0772,-0.577772,3.75397,-0.174666,-0.200284,0.019968,1.42628,-13.1818,-1.90034,-0.308711,-0.524583,-0.99091,2.49202,8.41558,-2.3789,0.286016,-0.272919,-0.349012,3.28303,-0.0254639,9.99339,0.166267,-0.0448091,-0.0616229
0.051,4.2328,-2.78499,8.26568,0.0874572,-0.014549,0.0282724,8.59649,-9.57654,-1.76126,-1.15389,-0.580462,0.320268,0.329997,9.31339,-2.61847,-0.0291537,0.291946,0.150536,10.0722,-0.585833,3.7125,-0.162937,-0.197563,0.0184714,1.13218,-12.961,-1.81583,-0.296938,-0.500615,-0.992052,2.46223,8.41564,-2.36514,0.289966,-0.290367,-0.35261,3.44105,-0.0841871,9.90837,0.177329,-0.0555114,-0.0712063
0.052,4.24411,-2.80405,8.27908,0.0915439,-0.00997087,0.0255493,8.62949,-9.36832,-1.77293,-1.15823,-0.476178,0.360308,0.304877,9.29213,-2.59237,-0.0305219,0.28881,0.148689,10.0671,-0.593894,3.67102,-0.151208,-0.194842,0.0169748,0.83808,-12.7401,-1.73132,-0.285164,-0.476648,-0.993194,2.43243,8.4157,-2.35137,0.293916,-0.307814,-0.356209,3.59908,-0.14291,9.82335,0.18839,-0.0662137,-0.0807898
0.053,4.25542,-2.82311,8.29247,0.0956307,-0.00539271,0.0228262,8.66249,-9.16009,-1.7846,-1.16256,-0.371894,0.400349,0.279758,9.27087,-2.56627,-0.0318901,0.285673,0.146843,10.0621,-0.601954,3.62955,-0.139479,-0.192121,0.0154782,0.543982,-12.5192,-1.64682,-0.273391,-0.45268,-0.994335,2.40264,8.41576,-2.3376,0.297866,-0.325262,-0.359808,3.7571,-0.201633,9.73833,0.199452,-0.076916,-0.0903732
0.054,4.25559,-2.81601,8.3071,0.096788,-0.00185122,0.0201423,8.68288,-8.94276,-1.77193,-1.16613,-0.266559,0.436618,0.27186,9.24741,-2.56034,-0.0344604,0.282908,0.145146,10.046,-0.602688,3.58501,-0.130423,-0.190699,0.0143343,0.264921,-12.2608,-1.59794,-0.265377,-0.426749,-0.99106,2.38275,8.43132,-2.31949,0.30076,-0.343035,-0.36533,3.92431,-0.125037,9.64641,0.208008,-0.0825628,-0.0982341
