Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.01,4.38916,-2.99127,8.19563,-0.139039,-0.0616897,0.121579,3.19989,-9.69392,-0.895683,-0.118573,-0.00040763,0.138892,-0.351685,9.44732,-2.19519,0.0475527,0.0602753,-0.0373831,8.9657,0.347639,3.31257,-0.498534,0.339902,-0.141114,1.22418,-8.62171,-2.33563,-0.171718,-0.347697,-0.0379524,0.0715881,8.57021,-4.8016,0.150688,0.133474,-0.146562,4.25452,1.8993,8.8794,-0.0825439,0.000169582,0.0385402
0.011,4.39055,-2.97951,8.18516,-0.139013,-0.0598446,0.120504,3.12311,-9.65489,-0.882801,-0.109234,0.0110943,0.139123,-0.3894,9.50056,-2.18056,0.0480158,0.0527284,-0.032718,8.92521,0.24894,3.31187,-0.511505,0.320169,-0.142423,1.19739,-8.68848,-2.34384,-0.173532,-0.320976,-0.0326197,0.00994462,8.55828,-4.83428,0.155605,0.127405,-0.14697,4.27739,1.84261,8.89386,-0.0828373,-0.000636449,0.03757
0.012,4.39194,-2.96775,8.17469,-0.138988,-0.0579994,0.11943,3.04633,-9.61586,-0.86992,-0.0998951,0.0225962,0.139354,-0.427115,9.55381,-2.16592,0.0484789,0.0451815,-0.028053,8.88473,0.15024,3.31116,-0.524476,0.300436,-0.143733,1.17059,-8.75525,-2.35204,-0.175345,-0.294255,-0.0272869,-0.0516989,8.54635,-4.86696,0.160522,0.121336,-0.147378,4.30026,1.78592,8.90833,-0.0831307,-0.00144248,0.0365998
0.013,4.39333,-2.95599,8.16421,-0.138962,-0.0561543,0.118355,2.96955,-9.57683,-0.857038,-0.0905561,0.0340982,0.139585,-0.46483,9.60706,-2.15128,0.048942,0.0376346,-0.0233879,8.84424,0.0515407,3.31045,-0.537447,0.280702,-0.145042,1.1438,-8.82202,-2.36025,-0.177159,-0.267535,-0.0219542,-0.113342,8.53442,-4.89965,0.165439,0.115267,-0.147785,4.32313,1.72923,8.92279,-0.0834241,-0.00224851,0.0356296
0.014,4.40341,-2.94881,8.15453,-0.138744,-0.0543403,0.11654,2.86968,-9.56644,-0.842153,-0.0908545,0.0372043,0.138296,-0.474612,9.6194,-2.13691,0.0484893,0.029249,-0.0183607,8.79677,-0.0332366,3.28482,-0.542556,0.264944,-0.145905,1.11819,-8.89303,-2.35977,-0.176589,-0.236501,-0.0163969,-0.138135,8.53354,-4.90405,0.171538,0.10768,-0.147786,4.33365,1.70578,8.912,-0.0842036,-0.00174541,0.0346236
0.015,4.41783,-2.94393,8.14524,-0.13843,-0.0525419,0.114354,2.75828,-9.57037,-0.826266,-0.0959717,0.0361125,0.136245,-0.470427,9.61129,-2.12267,0.0475786,0.0204439,-0.0131524,8.74581,-0.111053,3.24672,-0.543735,0.251173,-0.146544,1.09317,-8.96616,-2.35496,-0.174828,-0.20331,-0.0107273,-0.144503,8.53818,-4.89432,0.178229,0.0993324,-0.147582,4.33801,1.69896,8.88859,-0.0852263,-0.000587738,0.0335997
0.016,4.43225,-2.93904,8.13595,-0.138116,-0.0507435,0.112169,2.64688,-9.57431,-0.810379,-0.101089,0.0350207,0.134195,-0.466243,9.60318,-2.10843,0.046668,0.0116389,-0.00794402,8.69484,-0.188869,3.20862,-0.544914,0.237402,-0.147184,1.06815,-9.0393,-2.35014,-0.173067,-0.170119,-0.00505765,-0.150871,8.54282,-4.88458,0.184919,0.0909852,-0.147378,4.34237,1.69214,8.86518,-0.0862489,0.000569931,0.0325758
0.017,4.44668,-2.93416,8.12666,-0.137803,-0.0489451,0.109983,2.53547,-9.57824,-0.794491,-0.106206,0.0339289,0.132145,-0.462059,9.59507,-2.09419,0.0457573,0.00283388,-0.0027357,8.64388,-0.266685,3.17052,-0.546092,0.22363,-0.147824,1.04314,-9.11243,-2.34532,-0.171306,-0.136929,0.000611961,-0.157238,8.54745,-4.87485,0.19161,0.082638,-0.147174,4.34672,1.68532,8.84176,-0.0872715,0.0017276,0.0315518
0.018,4.4644,-2.9297,8.11804,-0.137763,-0.0474342,0.108072,2.41232,-9.5831,-0.789646,-0.111088,0.0325302,0.130275,-0.459457,9.58551,-2.08428,0.0450642,-0.0058442,0.00211711,8.60625,-0.337264,3.13662,-0.543279,0.211221,-0.148824,1.02679,-9.18545,-2.33492,-0.168967,-0.103246,0.00598477,-0.163148,8.5525,-4.86786,0.197702,0.0742109,-0.146756,4.34836,1.68437,8.82669,-0.08855,0.00294382,0.0305615
0.019,4.49369,-2.92672,8.11178,-0.138682,-0.0469292,0.10712,2.24806,-9.59118,-0.823446,-0.115149,0.0300572,0.129038,-0.462395,9.57083,-2.08954,0.0451322,-0.014078,0.00572559,8.61529,-0.382513,3.11743,-0.526491,0.203578,-0.151089,1.04077,-9.25811,-2.30501,-0.164604,-0.0678387,0.0103188,-0.167457,8.55899,-4.87048,0.201699,0.0655041,-0.145586,4.34048,1.70393,8.84079,-0.0907237,0.00436499,0.0296888
0.02,4.52299,-2.92375,8.10552,-0.139602,-0.0464243,0.106168,2.0838,-9.59925,-0.857246,-0.119209,0.0275842,0.1278,-0.465334,9.55615,-2.09481,0.0452003,-0.0223117,0.00933407,8.62433,-0.427762,3.09825,-0.509704,0.195934,-0.153353,1.05476,-9.33076,-2.27509,-0.160241,-0.0324318,0.0146528,-0.171766,8.56548,-4.8731,0.205696,0.0567973,-0.144416,4.3326,1.7235,8.8549,-0.0928975,0.00578615,0.0288162
0.021,4.55228,-2.92077,8.09926,-0.140521,-0.0459193,0.105216,1.91954,-9.60733,-0.891046,-0.12327,0.0251112,0.126563,-0.468272,9.54147,-2.10007,0.0452684,-0.0305455,0.0129426,8.63337,-0.473011,3.07906,-0.492917,0.18829,-0.155617,1.06875,-9.40342,-2.24518,-0.155878,0.0029751,0.0189868,-0.176074,8.57196,-4.87572,0.209694,0.0480905,-0.143247,4.32472,1.74307,8.869,-0.0950713,0.00720732,0.0279435
0.022,4.58157,-2.9178,8.093,-0.141441,-0.0454144,0.104264,1.75528,-9.6154,-0.924846,-0.12733,0.0226382,0.125326,-0.47121,9.52679,-2.10534,0.0453365,-0.0387792,0.016551,8.6424,-0.51826,3.05988,-0.47613,0.180647,-0.157881,1.08274,-9.47607,-2.21526,-0.151515,0.038382,0.0233208,-0.180383,8.57845,-4.87834,0.213691,0.0393837,-0.142077,4.31684,1.76263,8.88311,-0.0972451,0.00862848,0.0270708
0.023,4.58776,-2.91255,8.08796,-0.141998,-0.0439663,0.105118,1.64498,-9.61705,-0.95529,-0.135314,0.0182157,0.122736,-0.45699,9.53671,-2.09551,0.0457275,-0.0459163,0.0199454,8.63056,-0.57454,3.07998,-0.454079,0.175562,-0.157633,1.08054,-9.54612,-2.2184,-0.146327,0.0746477,0.0273606,-0.2044,8.59317,-4.90523,0.219051,0.0328567,-0.141787,4.28577,1.74642,8.89273,-0.098003,0.00710095,0.0266484
0.024,4.58736,-2.90665,8.08326,-0.142452,-0.0422487,0.106489,1.5501,-9.61685,-0.984777,-0.14442,0.0132362,0.11976,-0.437867,9.55366,-2.08137,0.0462108,-0.0527399,0.0232785,8.61274,-0.633972,3.11132,-0.430524,0.171208,-0.156667,1.07371,-9.61541,-2.23098,-0.140903,0.111159,0.0313165,-0.234048,8.61024,-4.93906,0.224801,0.0269524,-0.141748,4.24807,1.71999,8.90107,-0.0983563,0.00473093,0.0263546
0.025,4.58696,-2.90076,8.07856,-0.142906,-0.0405312,0.107859,1.45522,-9.61666,-1.01426,-0.153525,0.00825673,0.116785,-0.418744,9.57061,-2.06723,0.0466941,-0.0595636,0.0266116,8.59492,-0.693403,3.14265,-0.406968,0.166854,-0.155701,1.06688,-9.68471,-2.24356,-0.135479,0.14767,0.0352723,-0.263696,8.62731,-4.97289,0.23055,0.0210481,-0.14171,4.21037,1.69355,8.9094,-0.0987097,0.00236091,0.0260608
0.026,4.58656,-2.89486,8.07386,-0.14336,-0.0388136,0.10923,1.36034,-9.61647,-1.04375,-0.162631,0.00327724,0.113809,-0.399622,9.58756,-2.05309,0.0471774,-0.0663873,0.0299448,8.5771,-0.752834,3.17398,-0.383413,0.162501,-0.154734,1.06006,-9.754,-2.25613,-0.130056,0.184181,0.0392281,-0.293344,8.64438,-5.00672,0.236299,0.0151438,-0.141671,4.17268,1.66712,8.91774,-0.0990631,-9.11149e-006,0.025767
0.027,4.58438,-2.89021,8.07474,-0.143908,-0.037196,0.110037,1.27137,-9.62813,-1.08091,-0.17079,-0.00213971,0.111794,-0.391541,9.59986,-2.04114,0.0470147,-0.0724007,0.0341342,8.56369,-0.795234,3.20429,-0.36209,0.158225,-0.154169,1.05143,-9.81311,-2.26598,-0.125505,0.219756,0.0431207,-0.310134,8.66654,-5.01496,0.239937,0.00761206,-0.141013,4.16443,1.65575,8.91929,-0.0999013,-0.00192835,0.0249869
0.028,4.57866,-2.88805,8.08679,-0.144645,-0.0357784,0.109719,1.19422,-9.6635,-1.13342,-0.177058,-0.00843158,0.1117,-0.405544,9.60285,-2.03357,0.0455602,-0.0767935,0.0400364,8.55909,-0.80357,3.23255,-0.345229,0.154107,-0.154403,1.03923,-9.85183,-2.27037,-0.122699,0.253457,0.0468867,-0.301205,8.69887,-4.97204,0.239352,-0.00317449,-0.139118,4.21508,1.67454,8.90725,-0.101709,-0.00294604,0.0232341
0.029,4.57295,-2.8859,8.09885,-0.145382,-0.0343607,0.109401,1.11706,-9.69886,-1.18593,-0.183326,-0.0147234,0.111607,-0.419547,9.60584,-2.02599,0.0441057,-0.0811863,0.0459386,8.55449,-0.811907,3.26081,-0.328368,0.149989,-0.154637,1.02702,-9.89056,-2.27477,-0.119893,0.287159,0.0506527,-0.292276,8.7312,-4.92912,0.238767,-0.013961,-0.137223,4.26572,1.69333,8.89521,-0.103517,-0.00396373,0.0214813
0.03,4.56723,-2.88374,8.1109,-0.146118,-0.0329431,0.109083,1.03991,-9.73423,-1.23844,-0.189595,-0.0210153,0.111513,-0.43355,9.60883,-2.01842,0.0426511,-0.0855791,0.0518407,8.54989,-0.820243,3.28907,-0.311507,0.145871,-0.154872,1.01482,-9.92928,-2.27916,-0.117087,0.32086,0.0544188,-0.283347,8.76353,-4.8862,0.238181,-0.0247476,-0.135327,4.31637,1.71211,8.88317,-0.105325,-0.00498141,0.0197284
0.031,4.56151,-2.88158,8.12295,-0.146855,-0.0315255,0.108764,0.962761,-9.7696,-1.29095,-0.195863,-0.0273072,0.111419,-0.447553,9.61182,-2.01085,0.0411966,-0.0899719,0.0577429,8.54529,-0.82858,3.31733,-0.294647,0.141753,-0.155106,1.00261,-9.96801,-2.28355,-0.114281,0.354562,0.0581848,-0.274419,8.79587,-4.84328,0.237596,-0.0355342,-0.133432,4.36702,1.7309,8.87113,-0.107133,-0.0059991,0.0179756
0.032,4.5571,-2.87393,8.12945,-0.14779,-0.0312753,0.109653,0.914878,-9.78965,-1.32854,-0.198605,-0.0358943,0.111326,-0.453923,9.61257,-2.01084,0.0410571,-0.0933746,0.0614134,8.54487,-0.810953,3.36745,-0.282939,0.13946,-0.154322,0.971144,-9.97279,-2.28062,-0.114063,0.382909,0.0615334,-0.247493,8.81701,-4.81606,0.235396,-0.0421618,-0.132351,4.37501,1.73602,8.87328,-0.107864,-0.00548946,0.0162376
0.033,4.55286,-2.8656,8.13527,-0.148749,-0.0311711,0.110692,0.870654,-9.80779,-1.36426,-0.200906,-0.0447683,0.111233,-0.459338,9.61304,-2.01177,0.0410819,-0.0966535,0.064805,8.54496,-0.790081,3.42029,-0.271876,0.137394,-0.15341,0.937272,-9.97333,-2.27678,-0.114169,0.410587,0.0648297,-0.218317,8.83675,-4.7908,0.232993,-0.0482695,-0.131371,4.37767,1.73943,8.87721,-0.108461,-0.00478891,0.0145015
0.034,4.54861,-2.85727,8.14108,-0.149708,-0.0310668,0.111732,0.82643,-9.82592,-1.39998,-0.203208,-0.0536423,0.11114,-0.464753,9.61351,-2.01271,0.0411068,-0.0999324,0.0681966,8.54505,-0.769209,3.47314,-0.260813,0.135329,-0.152498,0.903399,-9.97387,-2.27293,-0.114275,0.438265,0.0681261,-0.189142,8.85649,-4.76554,0.230591,-0.0543773,-0.130392,4.38034,1.74285,8.88114,-0.109057,-0.00408836,0.0127653
0.035,4.54436,-2.84894,8.1469,-0.150668,-0.0309626,0.112771,0.782206,-9.84405,-1.4357,-0.205509,-0.0625162,0.111047,-0.470168,9.61398,-2.01365,0.0411316,-0.103211,0.0715882,8.54515,-0.748337,3.52599,-0.24975,0.133263,-0.151587,0.869527,-9.97441,-2.26909,-0.114381,0.465944,0.0714224,-0.159966,8.87624,-4.74028,0.228188,-0.060485,-0.129413,4.383,1.74626,8.88508,-0.109654,-0.00338781,0.0110292
0.036,4.5374,-2.84552,8.14771,-0.152709,-0.0307436,0.113777,0.750308,-9.86455,-1.46189,-0.20652,-0.0735615,0.112573,-0.459428,9.61749,-2.01632,0.0406569,-0.105462,0.0757968,8.54558,-0.743222,3.57109,-0.239969,0.13065,-0.149458,0.818963,-9.96542,-2.26075,-0.114285,0.490144,0.0742914,-0.151182,8.87294,-4.72372,0.222973,-0.0668985,-0.129078,4.39163,1.73642,8.88548,-0.110428,-0.00240963,0.00942268
0.037,4.52705,-2.84825,8.14228,-0.156103,-0.0303813,0.114742,0.733817,-9.88801,-1.47616,-0.205918,-0.087321,0.116122,-0.428495,9.6248,-2.02116,0.0395576,-0.106427,0.0810265,8.54643,-0.757802,3.60651,-0.231789,0.127352,-0.145808,0.747534,-9.9445,-2.24679,-0.113936,0.509999,0.0766262,-0.167885,8.84084,-4.71803,0.214243,-0.073694,-0.12955,4.40772,1.71002,8.88147,-0.111422,-0.00108441,0.00797832
0.038,4.51671,-2.85098,8.13685,-0.159498,-0.0300189,0.115707,0.717326,-9.91146,-1.49044,-0.205316,-0.10108,0.119671,-0.397563,9.63211,-2.026,0.0384584,-0.107393,0.0862562,8.54728,-0.772382,3.64193,-0.223609,0.124055,-0.142158,0.676105,-9.92358,-2.23283,-0.113587,0.529853,0.0789611,-0.184589,8.80875,-4.71234,0.205512,-0.0804896,-0.130021,4.42381,1.68362,8.87747,-0.112416,0.0002408,0.00653396
0.039,4.50636,-2.85371,8.13141,-0.162892,-0.0296565,0.116671,0.700835,-9.93492,-1.50472,-0.204714,-0.11484,0.12322,-0.36663,9.63943,-2.03084,0.0373591,-0.108358,0.0914859,8.54813,-0.786963,3.67734,-0.215429,0.120757,-0.138509,0.604677,-9.90266,-2.21888,-0.113239,0.549707,0.0812959,-0.201292,8.77665,-4.70665,0.196782,-0.0872852,-0.130493,4.4399,1.65722,8.87346,-0.113411,0.00156601,0.0050896
0.04,4.49601,-2.85643,8.12598,-0.166287,-0.0292942,0.117636,0.684343,-9.95838,-1.519,-0.204112,-0.128599,0.126769,-0.335697,9.64674,-2.03568,0.0362598,-0.109323,0.0967157,8.54898,-0.801543,3.71276,-0.20725,0.117459,-0.134859,0.533248,-9.88174,-2.20492,-0.11289,0.569561,0.0836307,-0.217996,8.74455,-4.70096,0.188051,-0.0940808,-0.130964,4.456,1.63082,8.86946,-0.114405,0.00289123,0.00364524
0.041,4.47509,-2.84126,8.1354,-0.168642,-0.0291646,0.117427,0.697966,-9.97613,-1.56586,-0.208238,-0.137202,0.129209,-0.299468,9.64195,-2.03483,0.0368083,-0.112005,0.100517,8.57113,-0.812301,3.70885,-0.199008,0.112651,-0.13252,0.474791,-9.87099,-2.17327,-0.111859,0.579856,0.0843888,-0.165499,8.76654,-4.67127,0.177428,-0.102501,-0.130295,4.43015,1.62286,8.88389,-0.116532,0.00286249,0.00498789
0.042,4.45417,-2.82609,8.14482,-0.170997,-0.0290351,0.117219,0.711588,-9.99388,-1.61272,-0.212364,-0.145806,0.131649,-0.263238,9.63717,-2.03397,0.0373569,-0.114686,0.104318,8.59328,-0.823059,3.70494,-0.190765,0.107843,-0.130181,0.416334,-9.86023,-2.14162,-0.110827,0.59015,0.0851469,-0.113003,8.78852,-4.64158,0.166805,-0.110922,-0.129626,4.4043,1.6149,8.89833,-0.118658,0.00283374,0.00633054
0.043,4.43325,-2.81092,8.15424,-0.173352,-0.0289056,0.11701,0.72521,-10.0116,-1.65957,-0.21649,-0.154409,0.134089,-0.227009,9.63238,-2.03311,0.0379054,-0.117368,0.108119,8.61542,-0.833816,3.70103,-0.182523,0.103035,-0.127842,0.357877,-9.84947,-2.10997,-0.109796,0.600445,0.085905,-0.0605061,8.81051,-4.61189,0.156181,-0.119343,-0.128958,4.37846,1.60694,8.91276,-0.120785,0.002805,0.00767319
0.044,4.41233,-2.79575,8.16367,-0.175707,-0.028776,0.116802,0.738833,-10.0294,-1.70643,-0.220616,-0.163012,0.136528,-0.19078,9.62759,-2.03225,0.0384539,-0.120049,0.11192,8.63757,-0.844574,3.69712,-0.174281,0.0982264,-0.125503,0.299419,-9.83871,-2.07831,-0.108764,0.61074,0.0866631,-0.0080096,8.83249,-4.5822,0.145558,-0.127763,-0.128289,4.35261,1.59898,8.9272,-0.122912,0.00277626,0.00901584
0.045,4.40569,-2.78894,8.17409,-0.177188,-0.0285899,0.117312,0.74915,-10.0214,-1.73528,-0.223491,-0.16925,0.140931,-0.180978,9.61166,-2.02613,0.0381132,-0.12265,0.114928,8.66159,-0.845487,3.68381,-0.164693,0.0946949,-0.123838,0.242531,-9.8373,-2.03921,-0.107595,0.617789,0.0873807,0.0217139,8.86001,-4.54452,0.135758,-0.134814,-0.129198,4.329,1.58953,8.93795,-0.123538,0.00257962,0.00842997
0.046,4.41048,-2.7888,8.18531,-0.177969,-0.0283585,0.118397,0.756823,-9.99287,-1.74972,-0.225365,-0.173595,0.146904,-0.192319,9.58681,-2.01579,0.0370612,-0.125186,0.117302,8.6871,-0.838523,3.66299,-0.154028,0.0921845,-0.122711,0.186897,-9.84339,-1.99415,-0.106314,0.622242,0.0880659,0.0332189,8.89194,-4.50044,0.126616,-0.14077,-0.13137,4.30717,1.57888,8.94577,-0.122965,0.00224866,0.00630127
0.047,4.41527,-2.78866,8.19652,-0.178751,-0.0281271,0.119482,0.764496,-9.96433,-1.76415,-0.227239,-0.177941,0.152877,-0.203659,9.56196,-2.00545,0.0360092,-0.127722,0.119676,8.71262,-0.83156,3.64217,-0.143363,0.0896741,-0.121585,0.131263,-9.84947,-1.94909,-0.105033,0.626695,0.0887511,0.044724,8.92388,-4.45637,0.117475,-0.146725,-0.133541,4.28535,1.56824,8.95358,-0.122391,0.00191771,0.00417258
0.048,4.42006,-2.78852,8.20774,-0.179532,-0.0278957,0.120567,0.772169,-9.93579,-1.77859,-0.229114,-0.182286,0.158851,-0.215,9.53712,-1.9951,0.0349573,-0.130257,0.122049,8.73813,-0.824596,3.62136,-0.132698,0.0871637,-0.120458,0.0756285,-9.85556,-1.90403,-0.103752,0.631147,0.0894363,0.056229,8.95582,-4.4123,0.108333,-0.152681,-0.135713,4.26353,1.55759,8.96139,-0.121818,0.00158675,0.00204388
0.049,4.42482,-2.79178,8.21586,-0.180428,-0.0277044,0.121452,0.779082,-9.9092,-1.79434,-0.230394,-0.186707,0.16456,-0.221874,9.51535,-1.98733,0.0339743,-0.132871,0.124446,8.76271,-0.815268,3.59668,-0.122814,0.0847693,-0.119173,0.0187255,-9.86437,-1.8598,-0.102802,0.634831,0.0900274,0.0699631,8.98492,-4.37017,0.0994088,-0.15915,-0.137847,4.24559,1.54354,8.96836,-0.121055,0.00111856,-9.98353e-006
0.05,4.42929,-2.82223,8.19913,-0.182238,-0.0278338,0.120739,0.779911,-9.89825,-1.82057,-0.226928,-0.191726,0.168159,-0.193018,9.51827,-2.00013,0.0335438,-0.136102,0.127029,8.77982,-0.787016,3.54111,-0.119183,0.0833031,-0.116625,-0.0483286,-9.89499,-1.82224,-0.104495,0.632363,0.0898664,0.101529,8.99135,-4.34366,0.0922238,-0.169735,-0.139687,4.25878,1.5023,8.96851,-0.118784,-0.000447495,-0.00146525
0.051,4.43377,-2.85267,8.18239,-0.184048,-0.0279632,0.120027,0.78074,-9.8873,-1.84681,-0.223461,-0.196745,0.171757,-0.164161,9.52119,-2.01293,0.0331133,-0.139334,0.129611,8.79693,-0.758764,3.48555,-0.115552,0.0818369,-0.114077,-0.115383,-9.92561,-1.78469,-0.106189,0.629895,0.0897054,0.133096,8.99779,-4.31714,0.0850388,-0.180319,-0.141526,4.27197,1.46105,8.96866,-0.116513,-0.00201355,-0.00292051
0.052,4.43825,-2.88311,8.16566,-0.185858,-0.0280926,0.119314,0.781569,-9.87635,-1.87304,-0.219994,-0.201764,0.175356,-0.135305,9.52411,-2.02573,0.0326829,-0.142566,0.132194,8.81404,-0.730513,3.42999,-0.11192,0.0803706,-0.111528,-0.182437,-9.95623,-1.74713,-0.107882,0.627426,0.0895444,0.164662,9.00422,-4.29062,0.0778538,-0.190903,-0.143366,4.28515,1.41981,8.96881,-0.114242,-0.00357961,-0.00437577
0.053,4.44272,-2.91355,8.14893,-0.187667,-0.028222,0.118602,0.782398,-9.86541,-1.89927,-0.216527,-0.206783,0.178955,-0.106448,9.52702,-2.03853,0.0322524,-0.145798,0.134776,8.83115,-0.702261,3.37443,-0.108289,0.0789044,-0.10898,-0.249491,-9.98685,-1.70958,-0.109575,0.624958,0.0893834,0.196229,9.01065,-4.2641,0.0706688,-0.201487,-0.145205,4.29834,1.37856,8.96896,-0.111971,-0.00514567,-0.00583103
