Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
1.573,0.912709,9.79185,0.686963,0.0830774,-1.36172,1.14148,5.5016,5.44265,3.06565,0.455646,0.074816,1.46523,0.114032,-9.38182,-2.34731,0.0617227,-0.0456345,0.356562,-4.77765,0.14348,10.5284,-0.49162,2.44154,0.0795444,3.89381,1.82426,9.035,-0.100882,0.0378714,0.0954022,8.14581,-0.809165,4.37584,-0.361104,0.362648,0.622843
1.574,0.99786,9.82028,0.67921,0.0917271,-1.35321,1.15719,5.61531,5.58151,3.13289,0.473586,0.0381384,1.50244,0.112577,-9.36738,-2.35779,0.0626996,-0.0491672,0.358286,-5.06324,0.487034,10.5354,-0.520746,2.44512,0.10772,3.90716,1.82872,9.03619,-0.104607,0.0402112,0.0966111,8.11185,-0.792035,4.36829,-0.36345,0.359158,0.627486
1.575,1.06563,9.84515,0.673442,0.0983332,-1.34307,1.17366,5.73293,5.70909,3.18852,0.492259,0.00243143,1.54171,0.124609,-9.35195,-2.37711,0.064094,-0.0521448,0.360552,-5.24927,0.83908,10.547,-0.552418,2.44599,0.133293,3.91927,1.83001,9.04956,-0.108926,0.0430707,0.0972554,8.0867,-0.76312,4.37214,-0.364736,0.356,0.631929
1.576,1.1334,9.87002,0.667673,0.104939,-1.33292,1.19014,5.85056,5.83668,3.24415,0.510931,-0.0332756,1.58097,0.136641,-9.33652,-2.39644,0.0654885,-0.0551225,0.362817,-5.4353,1.19113,10.5586,-0.584089,2.44685,0.158866,3.93137,1.83129,9.06294,-0.113245,0.0459302,0.0978996,8.06155,-0.734204,4.376,-0.366022,0.352841,0.636372
1.577,1.20117,9.89488,0.661905,0.111546,-1.32277,1.20662,5.96818,5.96426,3.29978,0.529604,-0.0689826,1.62024,0.148672,-9.32109,-2.41576,0.0668829,-0.0581002,0.365083,-5.62133,1.54317,10.5703,-0.615761,2.44772,0.184439,3.94348,1.83258,9.07631,-0.117564,0.0487896,0.0985439,8.0364,-0.705289,4.37985,-0.367309,0.349683,0.640815
1.578,1.27459,9.92299,0.658752,0.117301,-1.31097,1.22411,6.06598,6.06927,3.34709,0.548921,-0.103915,1.65999,0.161944,-9.31412,-2.43414,0.0680048,-0.0610627,0.367349,-5.75062,1.85624,10.5817,-0.647114,2.45033,0.207829,3.95152,1.83223,9.08465,-0.122248,0.0515227,0.0998741,8.02279,-0.685733,4.38,-0.368318,0.346258,0.644523
1.579,1.36778,9.96245,0.664754,0.120081,-1.2934,1.24517,6.09435,6.09526,3.36528,0.570498,-0.136135,1.70146,0.179556,-9.33679,-2.44924,0.0681731,-0.0639722,0.369616,-5.6813,2.03291,10.5925,-0.677351,2.45905,0.22358,3.94534,1.82614,9.07534,-0.128208,0.0538135,0.103605,8.04954,-0.698938,4.36717,-0.368359,0.341901,0.645662
1.58,1.46096,10.0019,0.670756,0.122861,-1.27582,1.26623,6.12272,6.12125,3.38347,0.592074,-0.168356,1.74293,0.197167,-9.35947,-2.46433,0.0683414,-0.0668817,0.371882,-5.61199,2.20957,10.6033,-0.707587,2.46777,0.239331,3.93915,1.82005,9.06603,-0.134169,0.0561044,0.107336,8.07629,-0.712143,4.35434,-0.3684,0.337543,0.6468
1.581,1.55414,10.0414,0.676758,0.125641,-1.25824,1.28729,6.15109,6.14725,3.40166,0.61365,-0.200576,1.78439,0.214778,-9.38214,-2.47943,0.0685097,-0.0697912,0.374148,-5.54267,2.38624,10.6141,-0.737824,2.4765,0.255082,3.93296,1.81396,9.05673,-0.140129,0.0583952,0.111068,8.10305,-0.725348,4.34152,-0.36844,0.333185,0.647939
1.582,1.64733,10.0808,0.682761,0.128421,-1.24067,1.30835,6.17947,6.17324,3.41985,0.635227,-0.232796,1.82586,0.23239,-9.40481,-2.49453,0.068678,-0.0727007,0.376415,-5.47336,2.5629,10.6249,-0.768061,2.48522,0.270833,3.92678,1.80787,9.04742,-0.14609,0.060686,0.114799,8.1298,-0.738553,4.32869,-0.368481,0.328828,0.649078
1.583,1.74225,10.1154,0.675165,0.125723,-1.21483,1.33153,6.15287,6.16324,3.43096,0.656197,-0.263437,1.86763,0.236845,-9.38896,-2.49167,0.0686182,-0.0751903,0.378007,-5.28127,2.60884,10.6085,-0.79504,2.50381,0.283655,3.90196,1.7946,9.04418,-0.150485,0.0626566,0.118966,8.1275,-0.742669,4.30634,-0.367355,0.322791,0.649224
1.584,1.83768,10.1485,0.663684,0.12146,-1.18663,1.35533,6.11056,6.14296,3.44005,0.676995,-0.293626,1.90948,0.237542,-9.3621,-2.48368,0.0684933,-0.0775599,0.379407,-5.05409,2.61743,10.5842,-0.821089,2.52522,0.295639,3.87181,1.77927,9.04268,-0.154432,0.0645356,0.123257,8.11691,-0.744189,4.28127,-0.365897,0.316273,0.649088
1.585,1.9331,10.1816,0.652204,0.117198,-1.15843,1.37913,6.06826,6.12268,3.44913,0.697793,-0.323815,1.95134,0.238239,-9.33524,-2.47569,0.0683683,-0.0799295,0.380806,-4.82692,2.62603,10.56,-0.847138,2.54663,0.307624,3.84167,1.76393,9.04118,-0.15838,0.0664147,0.127549,8.10631,-0.745708,4.2562,-0.364438,0.309756,0.648951
1.586,2.02853,10.2147,0.640723,0.112935,-1.13023,1.40293,6.02596,6.1024,3.45821,0.71859,-0.354005,1.99319,0.238936,-9.30838,-2.4677,0.0682433,-0.0822991,0.382206,-4.59975,2.63462,10.5357,-0.873187,2.56804,0.319608,3.81152,1.7486,9.03968,-0.162327,0.0682938,0.13184,8.09572,-0.747227,4.23113,-0.36298,0.303239,0.648815
1.587,2.10693,10.2476,0.639494,0.105255,-1.0986,1.42619,5.98731,6.06589,3.46599,0.737978,-0.383889,2.03389,0.233837,-9.28919,-2.46724,0.0682819,-0.0841797,0.384214,-4.36151,2.60193,10.5074,-0.896454,2.593,0.333106,3.7846,1.7373,9.04384,-0.165816,0.0698419,0.134678,8.0853,-0.756449,4.21808,-0.362786,0.297324,0.649282
1.588,2.15129,10.2797,0.658768,0.0907421,-1.06012,1.44838,5.95597,5.99695,3.47114,0.754547,-0.413164,2.07228,0.217148,-9.28534,-2.48183,0.0686475,-0.0850822,0.387437,-4.10114,2.48668,10.4707,-0.914157,2.62507,0.349631,3.76412,1.73404,9.05934,-0.168386,0.070728,0.134608,8.07525,-0.781075,4.22908,-0.365125,0.292614,0.650955
1.589,2.19564,10.3119,0.678041,0.0762291,-1.02165,1.47056,5.92463,5.928,3.4763,0.771116,-0.44244,2.11067,0.200458,-9.28149,-2.49643,0.0690131,-0.0859847,0.39066,-3.84077,2.37143,10.4341,-0.93186,2.65714,0.366156,3.74365,1.73078,9.07483,-0.170956,0.0716142,0.134538,8.0652,-0.805701,4.24008,-0.367463,0.287903,0.652628
1.59,2.24,10.3441,0.697315,0.0617162,-0.983169,1.49275,5.89329,5.85905,3.48145,0.787684,-0.471715,2.14906,0.183769,-9.27764,-2.51102,0.0693787,-0.0868872,0.393883,-3.5804,2.25618,10.3974,-0.949562,2.68921,0.382681,3.72318,1.72752,9.09033,-0.173526,0.0725004,0.134468,8.05514,-0.830327,4.25107,-0.369801,0.283193,0.654301
1.591,2.28436,10.3762,0.716589,0.0472032,-0.944691,1.51494,5.86195,5.79011,3.48661,0.804253,-0.50099,2.18745,0.167079,-9.27379,-2.52562,0.0697443,-0.0877897,0.397106,-3.32003,2.14094,10.3608,-0.967265,2.72128,0.399206,3.7027,1.72426,9.10582,-0.176096,0.0733865,0.134398,8.04509,-0.854953,4.26207,-0.372139,0.278483,0.655975
1.592,2.36205,10.3928,0.725967,0.0275472,-0.898301,1.5338,5.85262,5.7263,3.48868,0.818264,-0.531713,2.22214,0.175749,-9.26153,-2.50033,0.0713711,-0.0879909,0.399923,-3.14196,1.99082,10.3611,-0.978252,2.75763,0.422371,3.70951,1.71654,9.10989,-0.176661,0.0742695,0.136849,8.05792,-0.876984,4.26141,-0.369972,0.27347,0.651898
1.593,2.44391,10.4075,0.734108,0.00724829,-0.850921,1.55224,5.84604,5.66314,3.49036,0.831954,-0.562616,2.25638,0.187588,-9.24823,-2.47006,0.0731555,-0.0881046,0.402688,-2.97419,1.83635,10.366,-0.9884,2.79451,0.446366,3.71974,1.70827,9.11254,-0.176976,0.0751522,0.139616,8.07361,-0.898691,4.25928,-0.367242,0.268419,0.647102
1.594,2.52577,10.4222,0.742249,-0.0130506,-0.803542,1.57069,5.83946,5.59998,3.49205,0.845645,-0.59352,2.29061,0.199428,-9.23493,-2.43979,0.0749399,-0.0882182,0.405454,-2.80641,1.68189,10.3709,-0.998547,2.8314,0.470362,3.72996,1.7,9.11519,-0.177291,0.0760348,0.142383,8.0893,-0.920398,4.25716,-0.364512,0.263369,0.642306
1.595,2.60763,10.4368,0.75039,-0.0333495,-0.756163,1.58913,5.83288,5.53682,3.49373,0.859336,-0.624424,2.32484,0.211267,-9.22162,-2.40952,0.0767243,-0.0883319,0.408219,-2.63864,1.52742,10.3758,-1.00869,2.86828,0.494357,3.74018,1.69172,9.11783,-0.177606,0.0769174,0.145149,8.10499,-0.942105,4.25503,-0.361783,0.258318,0.63751
1.596,2.66308,10.4439,0.744296,-0.0569232,-0.703955,1.6045,5.83299,5.48986,3.49475,0.872302,-0.653488,2.35777,0.215859,-9.21858,-2.38807,0.0792718,-0.0880599,0.410749,-2.51577,1.39131,10.3798,-1.01654,2.90392,0.519562,3.75676,1.67222,9.12064,-0.177709,0.0776545,0.147873,8.11756,-0.935437,4.24434,-0.359339,0.253034,0.633436
1.597,2.68551,10.4416,0.72041,-0.0845903,-0.645711,1.61604,5.84148,5.46314,3.49495,0.884362,-0.680254,2.38907,0.211392,-9.22838,-2.37763,0.0827732,-0.087306,0.412986,-2.44903,1.27814,10.3827,-1.0215,2.938,0.54628,3.78127,1.63867,9.12365,-0.177546,0.0782096,0.150544,8.12623,-0.8933,4.22295,-0.357253,0.247458,0.630264
1.598,2.70794,10.4392,0.696523,-0.112257,-0.587468,1.62758,5.84996,5.43643,3.49514,0.896422,-0.707019,2.42037,0.206925,-9.23817,-2.36719,0.0862747,-0.0865521,0.415222,-2.38229,1.16498,10.3856,-1.02647,2.97209,0.572997,3.80578,1.60513,9.12667,-0.177384,0.0787647,0.153215,8.1349,-0.851164,4.20155,-0.355168,0.241883,0.627091
1.599,2.73037,10.4368,0.672637,-0.139925,-0.529225,1.63912,5.85844,5.40971,3.49534,0.908483,-0.733785,2.45167,0.202458,-9.24797,-2.35676,0.0897761,-0.0857982,0.417458,-2.31555,1.05182,10.3885,-1.03143,3.00617,0.599715,3.8303,1.57158,9.12968,-0.177221,0.0793199,0.155885,8.14357,-0.809028,4.18015,-0.353082,0.236307,0.623919
1.6,2.7528,10.4345,0.64875,-0.167592,-0.470982,1.65066,5.86693,5.383,3.49553,0.920543,-0.760551,2.48297,0.197991,-9.25776,-2.34632,0.0932776,-0.0850443,0.419694,-2.2488,0.938654,10.3914,-1.03639,3.04026,0.626432,3.85481,1.53804,9.13269,-0.177059,0.079875,0.158556,8.15225,-0.766891,4.15876,-0.350996,0.230732,0.620747
1.601,2.75938,10.4122,0.624859,-0.199635,-0.40651,1.65706,5.92061,5.3519,3.45893,0.932938,-0.78175,2.50744,0.207504,-9.30038,-2.32223,0.0914177,-0.0817788,0.423789,-2.25214,0.867322,10.3835,-1.03801,3.06784,0.65209,3.8397,1.50416,9.13488,-0.177544,0.0814055,0.159284,8.1773,-0.782894,4.14386,-0.349496,0.227611,0.618042
1.602,2.76597,10.3899,0.600969,-0.231678,-0.342039,1.66347,5.97428,5.32081,3.42233,0.945333,-0.80295,2.53191,0.217016,-9.34299,-2.29815,0.0895578,-0.0785133,0.427884,-2.25547,0.79599,10.3757,-1.03964,3.09543,0.677747,3.82459,1.47028,9.13706,-0.178029,0.0829359,0.160012,8.20235,-0.798896,4.12896,-0.347996,0.22449,0.615337
1.603,2.77255,10.3676,0.577078,-0.263721,-0.277568,1.66987,6.02796,5.28972,3.38573,0.957729,-0.82415,2.55638,0.226528,-9.38561,-2.27407,0.0876979,-0.0752477,0.43198,-2.2588,0.724659,10.3678,-1.04126,3.12301,0.703404,3.80949,1.4364,9.13924,-0.178515,0.0844664,0.160739,8.2274,-0.814898,4.11406,-0.346495,0.22137,0.612633
1.604,2.77914,10.3453,0.553187,-0.295763,-0.213096,1.67628,6.08164,5.25862,3.34913,0.970124,-0.84535,2.58085,0.236041,-9.42823,-2.24998,0.085838,-0.0719822,0.436075,-2.26213,0.653327,10.3599,-1.04288,3.1506,0.729061,3.79438,1.40252,9.14142,-0.179,0.0859969,0.161467,8.25244,-0.830901,4.09916,-0.344995,0.218249,0.609928
1.605,2.7835,10.3002,0.554322,-0.326759,-0.14777,1.67961,6.13589,5.23613,3.30121,0.981591,-0.860683,2.60646,0.243898,-9.44872,-2.21989,0.0857141,-0.0697778,0.439807,-2.29959,0.618887,10.369,-1.04481,3.17497,0.752447,3.78338,1.39332,9.14867,-0.179398,0.0872447,0.161588,8.26606,-0.83629,4.08519,-0.344415,0.215104,0.606203
1.606,2.78607,10.2368,0.575476,-0.356916,-0.0817607,1.68047,6.19061,5.22053,3.24425,0.992315,-0.871324,2.63297,0.250431,-9.45151,-2.18501,0.0869791,-0.0684223,0.443249,-2.36436,0.61396,10.3916,-1.04699,3.19679,0.774015,3.77568,1.40385,9.15997,-0.179727,0.0882665,0.161224,8.27054,-0.833189,4.07195,-0.344572,0.211941,0.601661
1.607,2.78865,10.1734,0.59663,-0.387072,-0.0157512,1.68133,6.24532,5.20493,3.18728,1.00304,-0.881964,2.65948,0.256964,-9.4543,-2.15012,0.0882441,-0.0670668,0.446691,-2.42913,0.609034,10.4142,-1.04917,3.2186,0.795583,3.76798,1.41439,9.17127,-0.180057,0.0892883,0.16086,8.27501,-0.830088,4.05871,-0.344729,0.208777,0.597119
1.608,2.79123,10.11,0.617784,-0.417229,0.0502584,1.68219,6.30004,5.18932,3.13032,1.01376,-0.892605,2.686,0.263496,-9.4571,-2.11523,0.0895091,-0.0657113,0.450133,-2.4939,0.604107,10.4369,-1.05135,3.24041,0.817152,3.76028,1.42492,9.18257,-0.180386,0.0903101,0.160495,8.27949,-0.826986,4.04548,-0.344886,0.205613,0.592577
1.609,2.79302,10.0431,0.638686,-0.446829,0.115943,1.68248,6.35477,5.17443,3.07327,1.02465,-0.902468,2.71221,0.265557,-9.46264,-2.08386,0.0906184,-0.0642724,0.45328,-2.55699,0.603954,10.4602,-1.05341,3.26177,0.838324,3.75421,1.43331,9.19324,-0.180705,0.0910687,0.160152,8.28478,-0.82067,4.03685,-0.344947,0.202081,0.587709
1.61,2.78849,9.94838,0.657574,-0.471967,0.179025,1.67821,6.40963,5.16523,3.01553,1.03681,-0.906114,2.736,0.231835,-9.49024,-2.08066,0.0904823,-0.0621662,0.454068,-2.60665,0.641994,10.4896,-1.05451,3.27947,0.856325,3.76117,1.42457,9.19888,-0.180948,0.0897214,0.159976,8.29658,-0.788629,4.06514,-0.344246,0.195594,0.580229
1.611,2.78396,9.85361,0.676462,-0.497105,0.242107,1.67394,6.46449,5.15603,2.95778,1.04897,-0.90976,2.7598,0.198113,-9.51783,-2.07745,0.0903462,-0.06006,0.454856,-2.65632,0.680034,10.519,-1.0556,3.29718,0.874327,3.76812,1.41584,9.20452,-0.181191,0.0883741,0.159801,8.30838,-0.756589,4.09343,-0.343544,0.189107,0.572749
1.612,2.77942,9.75884,0.69535,-0.522244,0.30519,1.66967,6.51935,5.14683,2.90004,1.06114,-0.913406,2.78359,0.164391,-9.54541,-2.07424,0.0902101,-0.0579538,0.455644,-2.70598,0.718074,10.5484,-1.05669,3.31488,0.892329,3.77508,1.4071,9.21016,-0.181433,0.0870268,0.159626,8.32019,-0.724548,4.12172,-0.342842,0.18262,0.565269
1.613,2.77489,9.66407,0.714238,-0.547382,0.368272,1.6654,6.57421,5.13763,2.8423,1.0733,-0.917052,2.80739,0.130669,-9.57301,-2.07104,0.090074,-0.0558475,0.456433,-2.75565,0.756114,10.5777,-1.05778,3.33259,0.910331,3.78204,1.39836,9.2158,-0.181676,0.0856795,0.15945,8.33199,-0.692508,4.15001,-0.342141,0.176133,0.557789
1.614,2.75393,9.5611,0.729965,-0.569055,0.428041,1.65856,6.63052,5.14636,2.78056,1.08543,-0.917204,2.83114,0.104261,-9.57624,-2.06509,0.0912754,-0.0545947,0.458589,-2.77323,0.78725,10.6025,-1.06099,3.3446,0.925811,3.79236,1.38819,9.21865,-0.180947,0.0842068,0.158474,8.349,-0.685786,4.12154,-0.341906,0.175671,0.549306
1.615,2.72476,9.45403,0.74411,-0.588995,0.486154,1.65042,6.68756,5.16405,2.71681,1.09755,-0.915609,2.85486,0.0815104,-9.56729,-2.05777,0.0931456,-0.0537686,0.461429,-2.77478,0.814934,10.6249,-1.06525,3.35377,0.940031,3.80437,1.37731,9.2201,-0.179732,0.0826712,0.157097,8.36862,-0.691723,4.0647,-0.341904,0.178223,0.540321
1.616,2.69558,9.34696,0.758256,-0.608936,0.544267,1.64229,6.74459,5.18174,2.65307,1.10967,-0.914014,2.87859,0.0587595,-9.55835,-2.05045,0.0950157,-0.0529425,0.464269,-2.77632,0.842619,10.6473,-1.06951,3.36293,0.954251,3.81638,1.36643,9.22156,-0.178516,0.0811357,0.15572,8.38824,-0.697661,4.00786,-0.341902,0.180774,0.531336
1.617,2.66641,9.2399,0.772402,-0.628876,0.602379,1.63416,6.80163,5.19943,2.58932,1.12179,-0.912418,2.90231,0.0360087,-9.54941,-2.04314,0.0968859,-0.0521164,0.467109,-2.77787,0.870303,10.6697,-1.07377,3.3721,0.968471,3.82839,1.35556,9.22302,-0.177301,0.0796002,0.154343,8.40786,-0.703598,3.95102,-0.341901,0.183326,0.522351
1.618,2.63422,9.12737,0.793696,-0.646551,0.658212,1.62556,6.85779,5.22952,2.52788,1.13372,-0.909957,2.92645,0.0206744,-9.54947,-2.03891,0.098474,-0.0508258,0.469442,-2.77911,0.894157,10.6931,-1.07879,3.37987,0.98133,3.837,1.34817,9.22134,-0.176072,0.0782463,0.152896,8.42547,-0.704785,3.90271,-0.342163,0.185303,0.514575
1.619,2.5915,8.99573,0.840011,-0.656299,0.706067,1.61533,6.9109,5.30301,2.47451,1.14501,-0.904465,2.95207,0.0312981,-9.58105,-2.0455,0.0990748,-0.0479091,0.469999,-2.77928,0.904603,10.7198,-1.08648,3.38278,0.989429,3.83373,1.35301,9.20869,-0.174791,0.0775281,0.151208,8.43606,-0.689348,3.88429,-0.343347,0.185272,0.51103
1.62,2.54878,8.86408,0.886325,-0.666047,0.753921,1.60511,6.96402,5.37649,2.42113,1.1563,-0.898973,2.97768,0.0419218,-9.61263,-2.05209,0.0996756,-0.0449924,0.470556,-2.77945,0.915049,10.7466,-1.09417,3.38569,0.997528,3.83046,1.35785,9.19604,-0.17351,0.0768099,0.149519,8.44665,-0.67391,3.86587,-0.344531,0.185241,0.507484
1.621,2.50605,8.73244,0.93264,-0.675795,0.801776,1.59489,7.01713,5.44997,2.36776,1.1676,-0.89348,3.0033,0.0525455,-9.6442,-2.05867,0.100276,-0.0420758,0.471114,-2.77962,0.925495,10.7734,-1.10186,3.3886,1.00563,3.82719,1.36269,9.18339,-0.172229,0.0760917,0.147831,8.45724,-0.658472,3.84745,-0.345715,0.185209,0.503939
1.622,2.46333,8.60079,0.978954,-0.685542,0.84963,1.58467,7.07025,5.52346,2.31438,1.17889,-0.887988,3.02891,0.0631692,-9.67578,-2.06526,0.100877,-0.0391591,0.471671,-2.77979,0.935941,10.8002,-1.10955,3.39151,1.01373,3.82393,1.36754,9.17074,-0.170948,0.0753735,0.146142,8.46783,-0.643035,3.82903,-0.346899,0.185178,0.500394
1.623,2.40694,8.459,1.01806,-0.685941,0.888469,1.57194,7.0676,5.6064,2.25324,1.18878,-0.881408,3.05236,0.0566913,-9.69777,-2.05496,0.0984823,-0.0368298,0.473713,-2.74319,0.932948,10.8363,-1.11546,3.3918,1.01841,3.82913,1.35341,9.16323,-0.16821,0.0748366,0.145679,8.46815,-0.656794,3.81921,-0.346964,0.18423,0.493103
1.624,2.34664,8.31431,1.0551,-0.683668,0.924732,1.5585,7.04901,5.69205,2.18987,1.19827,-0.874516,3.07519,0.0453273,-9.71703,-2.03982,0.0952316,-0.0346682,0.476179,-2.69609,0.926115,10.8752,-1.12087,3.39134,1.02211,3.83676,1.33387,9.15718,-0.165057,0.0743514,0.145567,8.46552,-0.678895,3.81185,-0.346708,0.183019,0.484741
1.625,2.28635,8.16961,1.09214,-0.681396,0.960995,1.54506,7.03043,5.7777,2.12651,1.20776,-0.867625,3.09802,0.0339633,-9.73628,-2.02469,0.0919809,-0.0325066,0.478644,-2.64899,0.919282,10.914,-1.12628,3.39088,1.02581,3.84439,1.31433,9.15114,-0.161904,0.0738662,0.145455,8.4629,-0.700997,3.80449,-0.346453,0.181808,0.47638
1.626,2.22606,8.02492,1.12918,-0.679123,0.997258,1.53162,7.01185,5.86334,2.06314,1.21726,-0.860733,3.12085,0.0225993,-9.75553,-2.00956,0.0887302,-0.0303451,0.48111,-2.60189,0.912449,10.9529,-1.13168,3.39042,1.02951,3.85202,1.29479,9.14509,-0.158751,0.073381,0.145342,8.46027,-0.723098,3.79712,-0.346198,0.180598,0.468019
1.627,2.1661,7.88038,1.1651,-0.673196,1.02961,1.51762,6.99906,5.9564,2.01392,1.22533,-0.853304,3.144,0.0123824,-9.7644,-1.99168,0.0845756,-0.0277714,0.482474,-2.5388,0.90654,10.978,-1.13635,3.38917,1.03347,3.85181,1.28274,9.149,-0.155844,0.0728958,0.144461,8.46928,-0.730439,3.7989,-0.345854,0.179579,0.4593
1.628,2.10684,7.73614,1.19875,-0.659958,1.05412,1.50251,6.99785,6.06427,1.99296,1.23054,-0.844801,3.16778,0.00445992,-9.7525,-1.96831,0.0786131,-0.0243736,0.481634,-2.44376,0.902478,10.9755,-1.13955,3.38636,1.03794,3.8359,1.28568,9.17282,-0.153429,0.0724106,0.142041,8.50155,-0.708259,3.81895,-0.345335,0.178946,0.449866
1.629,2.04757,7.5919,1.23241,-0.64672,1.07864,1.4874,6.99665,6.17214,1.972,1.23576,-0.836297,3.19156,-0.00346259,-9.7406,-1.94494,0.0726506,-0.0209757,0.480794,-2.34871,0.898415,10.9729,-1.14274,3.38354,1.04242,3.81999,1.28862,9.19663,-0.151013,0.0719254,0.139622,8.53382,-0.686079,3.83899,-0.344815,0.178312,0.440431
1.63,1.9883,7.44765,1.26606,-0.633482,1.10316,1.47229,6.99544,6.28002,1.95104,1.24098,-0.827793,3.21534,-0.0113851,-9.7287,-1.92157,0.0666882,-0.0175778,0.479953,-2.25367,0.894353,10.9704,-1.14594,3.38072,1.04689,3.80409,1.29156,9.22045,-0.148598,0.0714402,0.137202,8.56609,-0.663899,3.85904,-0.344295,0.177679,0.430997
1.631,1.92903,7.30341,1.29972,-0.620245,1.12768,1.45718,6.99424,6.38789,1.93009,1.24619,-0.81929,3.23911,-0.0193076,-9.7168,-1.8982,0.0607257,-0.0141799,0.479113,-2.15862,0.89029,10.9679,-1.14913,3.37791,1.05136,3.78818,1.2945,9.24427,-0.146182,0.070955,0.134782,8.59837,-0.641719,3.87909,-0.343775,0.177045,0.421562
1.632,1.87445,7.18194,1.30618,-0.598963,1.1428,1.44512,6.97741,6.49189,1.89556,1.24954,-0.810207,3.25817,-0.0099684,-9.74314,-1.89201,0.0570873,-0.013948,0.47829,-2.0767,0.882624,10.9628,-1.1518,3.37339,1.05464,3.77205,1.27491,9.25474,-0.143786,0.0709334,0.133597,8.59584,-0.621261,3.85975,-0.343065,0.180487,0.413167
1.633,1.82045,7.06331,1.30924,-0.576677,1.15674,1.43345,6.95864,6.59542,1.85935,1.25266,-0.801053,3.27663,0.00152853,-9.77425,-1.88796,0.0537394,-0.0141118,0.477469,-1.99643,0.874507,10.9575,-1.15441,3.36866,1.05777,3.75588,1.2525,9.26354,-0.141393,0.0709698,0.132565,8.58897,-0.601019,3.8355,-0.342332,0.184437,0.404902
1.634,1.76646,6.94469,1.3123,-0.55439,1.17067,1.42178,6.93987,6.69894,1.82313,1.25577,-0.791898,3.29509,0.0130255,-9.80537,-1.88392,0.0503916,-0.0142755,0.476647,-1.91615,0.86639,10.9521,-1.15702,3.36393,1.0609,3.73972,1.23009,9.27234,-0.138999,0.0710061,0.131534,8.5821,-0.580776,3.81124,-0.341598,0.188388,0.396636
1.635,1.71246,6.82606,1.31536,-0.532104,1.18461,1.41011,6.92109,6.80247,1.78692,1.25888,-0.782743,3.31355,0.0245224,-9.83648,-1.87987,0.0470437,-0.0144393,0.475826,-1.83587,0.858274,10.9467,-1.15963,3.35919,1.06404,3.72356,1.20767,9.28114,-0.136606,0.0710425,0.130503,8.57522,-0.560533,3.78698,-0.340865,0.192339,0.388371
1.636,1.65882,6.7167,1.3211,-0.507282,1.19548,1.39874,6.91262,6.91502,1.77223,1.2622,-0.773946,3.33129,0.0222422,-9.8579,-1.89553,0.0445564,-0.0139026,0.473905,-1.75236,0.843959,10.9562,-1.16142,3.35362,1.06683,3.71433,1.20016,9.27883,-0.134168,0.0697559,0.12828,8.58117,-0.563511,3.76158,-0.341281,0.194344,0.37921
1.637,1.6056,6.61891,1.3302,-0.479293,1.2025,1.38776,6.91704,7.03886,1.78446,1.26575,-0.765597,3.34812,0.00274048,-9.86719,-1.93581,0.0431447,-0.0124901,0.47061,-1.6648,0.821898,10.9842,-1.16217,3.34699,1.06919,3.71375,1.21128,9.26263,-0.131677,0.0668158,0.124567,8.60315,-0.595515,3.73474,-0.343136,0.193917,0.368929
1.638,1.55238,6.52113,1.33929,-0.451303,1.20953,1.37678,6.92146,7.1627,1.79669,1.26931,-0.757248,3.36496,-0.0167612,-9.87648,-1.97609,0.0417331,-0.0110777,0.467315,-1.57724,0.799837,11.0123,-1.16293,3.34035,1.07155,3.71318,1.22239,9.24644,-0.129185,0.0638758,0.120853,8.62513,-0.62752,3.7079,-0.34499,0.193489,0.358649
1.639,1.49917,6.42334,1.34839,-0.423314,1.21655,1.3658,6.92588,7.28653,1.80892,1.27287,-0.748898,3.38179,-0.0362629,-9.88578,-2.01637,0.0403215,-0.00966521,0.46402,-1.48969,0.777776,11.0403,-1.16368,3.33372,1.07391,3.71261,1.2335,9.23024,-0.126693,0.0609357,0.11714,8.64711,-0.659524,3.68106,-0.346845,0.193062,0.348368
1.64,1.44595,6.32556,1.35748,-0.395324,1.22358,1.35481,6.9303,7.41037,1.82115,1.27643,-0.740549,3.39863,-0.0557646,-9.89507,-2.05665,0.0389098,-0.00825277,0.460724,-1.40213,0.755715,11.0684,-1.16444,3.32709,1.07628,3.71204,1.24462,9.21405,-0.124202,0.0579956,0.113427,8.6691,-0.691528,3.65423,-0.348699,0.192635,0.338088
1.641,1.37539,6.26473,1.37779,-0.366047,1.22685,1.34471,6.90448,7.53978,1.80426,1.27678,-0.733618,3.41317,-0.102174,-9.90734,-2.03419,0.0372637,-0.00633854,0.459906,-1.31648,0.768389,11.0895,-1.16419,3.3152,1.08103,3.72258,1.24173,9.21972,-0.116202,0.0551299,0.113906,8.65355,-0.697924,3.62426,-0.349647,0.197003,0.329396
