Time,EMGs.RTibialisA,EMGs.2,EMGs.3,EMGs.4,EMGs.5,EMGs.6,EMGs.7,EMGs.8,EMGs.9,EMGs.10,EMGs.11,EMGs.12,EMGs.13,EMGs.14,EMGs.15,EMGs.16
0.064,0.0519025,0.0532507,0.0973065,0.0548386,0.0526553,0.0459793,0.0576559,0.0361411,0.0696237,0.0656424,-0.159745,0.0258578,0.15857,0.062739,0.041073,0.0609021
0.065,0.0525128,0.0361609,0.0762494,0.0414108,0.062421,0.0676468,0.0900046,0.0385825,0.0607736,0.0732718,-0.0620892,0.0615634,0.123475,0.0499216,0.051449,0.0688367
0.066,0.0708234,0.0440955,0.0664838,0.0429367,0.0608951,0.0618485,0.0500266,0.0541464,0.0449045,0.0448904,-0.0254681,0.052103,0.104249,0.0691476,0.061825,0.0547986
0.067,0.0613629,0.0300574,0.0759442,0.0517868,0.0337344,0.0557449,0.0527731,0.0541464,0.0534494,0.0345145,0.0279376,0.0585117,0.094483,0.0487009,0.0572473,0.0529675
0.068,0.0552594,0.0477576,0.0554974,0.0646042,-0.000140076,0.0581863,0.0521628,0.0416342,0.0558908,0.0183401,0.151229,0.0563754,0.092652,0.0581613,0.0606042,0.0593762
0.069,0.0604474,0.0486731,0.0680096,0.064299,0.0560123,0.0557449,0.0600974,0.0336996,0.066572,0.0287161,0.183577,0.053934,0.0670172,0.0502267,0.0447351,0.0496106
0.07,0.0653302,0.0639319,0.0872357,0.0847458,0.0267154,0.0499466,0.0503317,0.0520102,0.0571115,0.0366507,0.179915,0.0566806,0.0364996,0.0633493,0.0474817,0.0444226
0.071,0.0448834,0.0645422,0.056413,0.048735,0.0630313,0.0587967,0.0839011,0.0553671,0.0607736,0.0213919,0.159163,0.0606479,0.038941,0.0520578,0.0508386,0.0523572
0.072,0.0479352,0.0581335,0.0255902,0.0398849,0.059064,0.0499466,0.0451437,0.0532309,0.0738962,0.0143729,0.0270221,0.0508823,0.0575568,0.0566354,0.0459558,0.0496106
0.073,0.0412213,0.0422644,0.00270203,0.0612473,0.0456363,0.0624588,0.0549094,0.0468222,0.0644357,0.0278006,-0.0334027,0.0548496,0.0499274,0.0584665,0.0419885,0.0456433
0.074,0.0448834,0.0324988,-0.00248596,0.0588058,0.0541812,0.0960281,0.0567404,0.0532309,0.0412424,0.0488577,-0.0401166,0.0344028,0.0374152,0.0544992,0.05328,0.0547986
0.075,0.0583112,0.032804,-0.0171344,0.0359177,0.0612003,0.0615433,0.0579611,0.0535361,0.061384,0.0613699,-0.059953,0.0414218,0.0453497,0.0514474,0.0535852,0.0480847
