Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.012,3.95668,-3.85028,7.9558,0.112845,-0.080092,-0.102504,-0.458188,-11.1882,-2.78689,0.221964,0.782244,-0.0805274,1.25992,9.4643,-2.48689,0.124343,-0.231227,-0.0140167,9.37877,0.552084,3.08517,0.0277871,-0.106432,-0.36495,-2.76333,-9.06174,-1.69097,0.309285,-0.0584007,0.983912,1.40963,11.4726,-3.7212,-0.109939,0.397331,0.47664,5.98235,1.45478,9.3963,-0.635476,-1.49483,1.10795
0.013,3.96898,-3.85895,7.96214,0.114469,-0.0785398,-0.106281,-0.532226,-11.1774,-2.78369,0.234408,0.776254,-0.0843382,1.31941,9.38605,-2.54227,0.123778,-0.231897,-0.0161152,9.38471,0.544765,3.06037,0.0288583,-0.10235,-0.36509,-2.84348,-9.02953,-1.72879,0.301289,-0.0567738,0.974808,1.47838,11.4063,-3.815,-0.120877,0.408942,0.498052,6.01387,1.45903,9.40842,-0.611278,-1.46618,1.09773
0.014,3.96633,-3.86765,7.96787,0.117394,-0.077176,-0.107979,-0.631314,-11.1824,-2.77556,0.254065,0.771617,-0.0871018,1.38118,9.32622,-2.59554,0.12374,-0.232285,-0.0166912,9.39479,0.533452,3.0477,0.0286006,-0.0985726,-0.364531,-2.90483,-9.01819,-1.75135,0.29147,-0.0569453,0.968236,1.54219,11.2272,-3.86958,-0.142524,0.421724,0.508761,6.04422,1.42894,9.42399,-0.586715,-1.42667,1.08141
0.015,3.9562,-3.87638,7.9733,0.120969,-0.0759063,-0.108636,-0.742926,-11.1955,-2.76499,0.277328,0.767657,-0.0893418,1.4441,9.2756,-2.64775,0.123964,-0.232532,-0.0165061,9.40693,0.520142,3.04109,0.0276784,-0.094947,-0.363621,-2.95679,-9.0173,-1.76629,0.280739,-0.0580159,0.96293,1.60352,10.9918,-3.90453,-0.169526,0.435093,0.51412,6.07399,1.38167,9.4413,-0.561969,-1.38174,1.06205
0.016,3.94607,-3.8851,7.97873,0.124545,-0.0746366,-0.109294,-0.854539,-11.2085,-2.75441,0.300591,0.763698,-0.0915819,1.50701,9.22498,-2.69996,0.124189,-0.232779,-0.016321,9.41908,0.506831,3.03449,0.0267562,-0.0913214,-0.362712,-3.00874,-9.0164,-1.78123,0.270008,-0.0590865,0.957624,1.66486,10.7564,-3.93949,-0.196527,0.448462,0.519478,6.10376,1.33441,9.45862,-0.537224,-1.33681,1.04269
0.017,3.93594,-3.89382,7.98417,0.12812,-0.073367,-0.109952,-0.966152,-11.2216,-2.74383,0.323854,0.759738,-0.0938219,1.56993,9.17435,-2.75217,0.124413,-0.233026,-0.0161359,9.43122,0.493521,3.02788,0.0258341,-0.0876958,-0.361802,-3.06069,-9.01551,-1.79617,0.259277,-0.0601571,0.952318,1.72619,10.521,-3.97444,-0.223529,0.46183,0.524837,6.13353,1.28715,9.47593,-0.512479,-1.29188,1.02332
0.018,3.92629,-3.89971,7.98819,0.131078,-0.0722872,-0.110835,-1.05839,-11.229,-2.73694,0.345752,0.754652,-0.0959954,1.63072,9.12744,-2.7932,0.125011,-0.233061,-0.0166248,9.44022,0.486273,3.02341,0.0252337,-0.0850414,-0.361441,-3.11261,-9.00191,-1.81155,0.249922,-0.0606501,0.946126,1.76627,10.278,-3.99814,-0.249032,0.475662,0.527995,6.16809,1.24013,9.48691,-0.4896,-1.24492,1.00363
0.019,3.91831,-3.89566,7.98731,0.131873,-0.0718722,-0.112508,-1.08283,-11.2168,-2.74295,0.362871,0.745624,-0.0979363,1.68407,9.09353,-2.79509,0.126917,-0.232351,-0.0194729,9.43822,0.500248,3.02638,0.0257599,-0.0857861,-0.362999,-3.16437,-8.94388,-1.82845,0.245381,-0.0591213,0.936835,1.73193,10.0087,-3.98243,-0.269285,0.491116,0.523453,6.21939,1.19398,9.47574,-0.473256,-1.1909,0.98276
0.02,3.91033,-3.89162,7.98643,0.132668,-0.0714571,-0.11418,-1.10726,-11.2045,-2.74895,0.379991,0.736596,-0.0998771,1.73742,9.05962,-2.79698,0.128822,-0.231642,-0.022321,9.43621,0.514222,3.02935,0.0262861,-0.0865307,-0.364558,-3.21614,-8.88584,-1.84536,0.240839,-0.0575924,0.927544,1.6976,9.73931,-3.96672,-0.289538,0.50657,0.518911,6.27069,1.14782,9.46457,-0.456912,-1.13687,0.961894
0.021,3.90234,-3.88757,7.98555,0.133463,-0.071042,-0.115853,-1.13169,-11.1923,-2.75496,0.397111,0.727569,-0.101818,1.79077,9.02571,-2.79887,0.130727,-0.230933,-0.0251691,9.43421,0.528197,3.03233,0.0268122,-0.0872754,-0.366116,-3.26791,-8.8278,-1.86226,0.236298,-0.0560636,0.918254,1.66326,9.46995,-3.95101,-0.309792,0.522023,0.514368,6.32199,1.10167,9.4534,-0.440568,-1.08284,0.941028
0.022,3.89436,-3.88352,7.98466,0.134258,-0.070627,-0.117526,-1.15613,-11.1801,-2.76097,0.414231,0.718541,-0.103759,1.84412,8.9918,-2.80076,0.132632,-0.230224,-0.0280172,9.43221,0.542171,3.0353,0.0273384,-0.08802,-0.367674,-3.31967,-8.76977,-1.87916,0.231756,-0.0545348,0.908963,1.62893,9.20059,-3.9353,-0.330045,0.537477,0.509826,6.3733,1.05551,9.44223,-0.424224,-1.02881,0.920162
0.023,3.92061,-3.85883,7.99521,0.132063,-0.0700553,-0.117162,-1.22812,-11.1382,-2.76986,0.429355,0.713624,-0.105326,1.85715,8.95725,-2.83468,0.13046,-0.225777,-0.0292273,9.43228,0.552172,3.02963,0.0279719,-0.0906192,-0.368475,-3.29641,-8.74517,-1.92213,0.227249,-0.0501706,0.899172,1.62285,8.93289,-3.85069,-0.330109,0.544726,0.50046,6.39172,1.14655,9.36545,-0.411004,-0.998927,0.902487
0.024,3.95663,-3.82825,8.00902,0.129014,-0.0694389,-0.116215,-1.3137,-11.088,-2.77957,0.443908,0.709882,-0.106786,1.85866,8.92252,-2.87776,0.127122,-0.220263,-0.0299694,9.43295,0.561038,3.02149,0.0286362,-0.0937483,-0.36906,-3.25171,-8.73012,-1.97254,0.222752,-0.0449964,0.889237,1.62485,8.66566,-3.7464,-0.324405,0.549631,0.489717,6.40075,1.27679,9.26991,-0.398677,-0.975941,0.885724
0.025,3.99266,-3.79766,8.02282,0.125965,-0.0688225,-0.115269,-1.39927,-11.0377,-2.78928,0.458461,0.70614,-0.108247,1.86017,8.88779,-2.92085,0.123785,-0.214749,-0.0307115,9.43361,0.569904,3.01334,0.0293004,-0.0968774,-0.369645,-3.20701,-8.71507,-2.02294,0.218254,-0.0398221,0.879303,1.62684,8.39843,-3.64211,-0.318702,0.554536,0.478973,6.40978,1.40703,9.17438,-0.38635,-0.952955,0.868961
0.026,4.02869,-3.76708,8.03663,0.122916,-0.068206,-0.114323,-1.48485,-10.9874,-2.79899,0.473015,0.702398,-0.109707,1.86168,8.85305,-2.96393,0.120448,-0.209235,-0.0314535,9.43428,0.578769,3.0052,0.0299647,-0.100006,-0.37023,-3.16231,-8.70002,-2.07335,0.213757,-0.0346479,0.869368,1.62884,8.13121,-3.53782,-0.312998,0.559441,0.46823,6.41881,1.53728,9.07884,-0.374023,-0.929969,0.852198
0.027,4.06669,-3.74799,8.04689,0.118707,-0.0670471,-0.113868,-1.55657,-10.9433,-2.8166,0.485482,0.69774,-0.110766,1.84804,8.82422,-3.01533,0.11782,-0.200808,-0.0336252,9.44211,0.58443,3.00774,0.030634,-0.101708,-0.369603,-3.11854,-8.68872,-2.11202,0.207768,-0.0289767,0.858269,1.63696,7.89432,-3.41979,-0.301667,0.561986,0.458025,6.40103,1.70429,8.99737,-0.357723,-0.913795,0.83276
0.028,4.10863,-3.7519,8.05005,0.112177,-0.0648031,-0.114396,-1.60057,-10.9115,-2.85,0.493777,0.691249,-0.111023,1.8041,8.80718,-3.08338,0.11661,-0.186556,-0.038656,9.46427,0.583682,3.03166,0.0313135,-0.100553,-0.366552,-3.07662,-8.68491,-2.12721,0.198796,-0.0223118,0.844841,1.65735,7.71812,-3.27428,-0.279084,0.559808,0.448897,6.32964,1.94484,8.94402,-0.333474,-0.911242,0.807971
0.029,4.15057,-3.75582,8.05321,0.105646,-0.0625592,-0.114925,-1.64458,-10.8798,-2.88339,0.502073,0.684759,-0.111279,1.76015,8.79013,-3.15144,0.115399,-0.172305,-0.0436868,9.48642,0.582933,3.05558,0.0319929,-0.0993982,-0.363501,-3.0347,-8.68111,-2.14241,0.189824,-0.0156469,0.831412,1.67773,7.54193,-3.12878,-0.2565,0.55763,0.439769,6.25824,2.18539,8.89066,-0.309226,-0.90869,0.783182
0.03,4.19251,-3.75973,8.05637,0.0991157,-0.0603152,-0.115453,-1.68858,-10.848,-2.91679,0.510368,0.678268,-0.111536,1.71621,8.77309,-3.21949,0.114189,-0.158053,-0.0487176,9.50858,0.582185,3.0795,0.0326724,-0.0982435,-0.360451,-2.99278,-8.6773,-2.1576,0.180853,-0.00898192,0.817983,1.69812,7.36573,-2.98328,-0.233917,0.555452,0.430641,6.18685,2.42594,8.83731,-0.284978,-0.906138,0.758393
0.031,4.23445,-3.76364,8.05953,0.0925853,-0.0580712,-0.115981,-1.73259,-10.8163,-2.95018,0.518664,0.671778,-0.111793,1.67227,8.75605,-3.28754,0.112979,-0.143802,-0.0537485,9.53074,0.581436,3.10342,0.0333518,-0.0970888,-0.3574,-2.95085,-8.67349,-2.17279,0.171881,-0.00231698,0.804554,1.7185,7.18953,-2.83778,-0.211334,0.553273,0.421514,6.11546,2.66649,8.78395,-0.26073,-0.903586,0.733605
0.032,4.27184,-3.75458,8.05738,0.0895029,-0.0525511,-0.112334,-1.76941,-10.7746,-2.97544,0.519192,0.666127,-0.112694,1.69566,8.78106,-3.31348,0.111554,-0.128324,-0.0541337,9.51622,0.576275,3.09496,0.0352952,-0.0963517,-0.354106,-2.89623,-8.63482,-2.14441,0.166415,0.00543675,0.790589,1.72037,7.14302,-2.71582,-0.180999,0.548117,0.414334,6.11204,2.72639,8.9309,-0.226443,-0.887437,0.689318
0.033,4.30866,-3.74391,8.05456,0.0868516,-0.0466215,-0.108164,-1.80533,-10.7316,-2.99968,0.518749,0.660581,-0.113676,1.72746,8.81133,-3.33416,0.110101,-0.112693,-0.0539382,9.49712,0.570562,3.08245,0.0373964,-0.0956668,-0.350782,-2.84002,-8.5918,-2.11057,0.161386,0.0133266,0.776557,1.71993,7.11273,-2.5968,-0.149695,0.542588,0.407397,6.11713,2.76372,9.10289,-0.190902,-0.869588,0.642594
0.034,4.34548,-3.73323,8.05174,0.0842003,-0.0406919,-0.103994,-1.84124,-10.6887,-3.02392,0.518306,0.655034,-0.114658,1.75927,8.8416,-3.35484,0.108649,-0.0970614,-0.0537427,9.47801,0.56485,3.06994,0.0394977,-0.0949818,-0.347458,-2.7838,-8.54877,-2.07674,0.156358,0.0212164,0.762524,1.71949,7.08243,-2.47779,-0.118391,0.53706,0.400461,6.12221,2.80105,9.27487,-0.15536,-0.851739,0.595869
0.035,4.3823,-3.72255,8.04893,0.081549,-0.0347623,-0.0998246,-1.87716,-10.6458,-3.04816,0.517863,0.649488,-0.11564,1.79107,8.87187,-3.37552,0.107197,-0.0814303,-0.0535472,9.45891,0.559137,3.05743,0.041599,-0.0942969,-0.344134,-2.72759,-8.50574,-2.0429,0.15133,0.0291062,0.748492,1.71905,7.05214,-2.35877,-0.0870869,0.531531,0.393525,6.1273,2.83838,9.44686,-0.119818,-0.83389,0.549145
0.036,4.39305,-3.71743,8.03969,0.0809873,-0.0298394,-0.0980606,-1.91521,-10.6454,-3.09808,0.518151,0.645404,-0.118224,1.80034,8.89813,-3.36532,0.105601,-0.0677693,-0.0547097,9.45623,0.561835,3.04614,0.0450984,-0.0930959,-0.341854,-2.67696,-8.44581,-2.02012,0.1448,0.0398277,0.733655,1.73262,7.08006,-2.30113,-0.0552949,0.528217,0.388503,6.24504,2.7891,9.58342,-0.0748132,-0.807148,0.491295
0.037,4.37122,-3.71926,8.02243,0.0830376,-0.0261749,-0.0993038,-1.95592,-10.6981,-3.1801,0.519353,0.643146,-0.12281,1.78142,8.91936,-3.31651,0.103824,-0.0565711,-0.0575696,9.47407,0.575046,3.03637,0.0503453,-0.0912498,-0.34088,-2.63331,-8.36476,-2.01117,0.136392,0.0540887,0.717811,1.7637,7.18075,-2.32022,-0.022893,0.527671,0.385875,6.5036,2.63157,9.67571,-0.0179797,-0.769288,0.419538
0.038,4.34939,-3.7211,8.00516,0.0850879,-0.0225104,-0.100547,-1.99662,-10.7509,-3.26211,0.520555,0.640889,-0.127396,1.76251,8.94059,-3.26771,0.102048,-0.0453729,-0.0604295,9.49191,0.588258,3.0266,0.0555922,-0.0894037,-0.339905,-2.58965,-8.28371,-2.00221,0.127985,0.0683498,0.701968,1.79477,7.28144,-2.3393,0.00950895,0.527126,0.383247,6.76216,2.47404,9.768,0.0388539,-0.731429,0.347781
0.039,4.32757,-3.72293,7.9879,0.0871383,-0.0188459,-0.10179,-2.03733,-10.8037,-3.34412,0.521757,0.638631,-0.131982,1.7436,8.96181,-3.2189,0.100272,-0.0341747,-0.0632894,9.50976,0.601469,3.01683,0.0608392,-0.0875576,-0.33893,-2.54599,-8.20266,-1.99326,0.119577,0.0826108,0.686124,1.82585,7.38214,-2.35839,0.0419109,0.52658,0.380619,7.02072,2.3165,9.86029,0.0956875,-0.69357,0.276024
0.04,4.30574,-3.72477,7.97063,0.0891886,-0.0151814,-0.103034,-2.07804,-10.8564,-3.42614,0.522959,0.636374,-0.136568,1.72468,8.98304,-3.1701,0.098496,-0.0229765,-0.0661493,9.5276,0.61468,3.00705,0.0660861,-0.0857115,-0.337955,-2.50234,-8.12161,-1.9843,0.11117,0.0968718,0.670281,1.85693,7.48283,-2.37748,0.0743128,0.526035,0.377991,7.27928,2.15897,9.95258,0.152521,-0.65571,0.204266
0.041,4.26273,-3.71358,7.98008,0.0881525,-0.0146411,-0.103771,-2.07497,-10.7169,-3.38916,0.523432,0.628129,-0.140699,1.73243,8.98486,-3.12426,0.0929497,-0.0183095,-0.0672846,9.51746,0.612907,3.0235,0.0674419,-0.0818721,-0.334392,-2.47818,-8.1039,-1.97573,0.103579,0.125917,0.653383,1.87418,7.66764,-2.315,0.106536,0.534861,0.379961,7.55689,2.34209,9.78554,0.216413,-0.588898,0.108559
0.042,4.21973,-3.70239,7.98952,0.0871165,-0.0141008,-0.104508,-2.0719,-10.5773,-3.35218,0.523904,0.619884,-0.144829,1.74018,8.98667,-3.07842,0.0874033,-0.0136425,-0.0684198,9.50732,0.611134,3.03995,0.0687978,-0.0780327,-0.330828,-2.45401,-8.08619,-1.96716,0.0959881,0.154963,0.636486,1.89144,7.85245,-2.25253,0.138759,0.543686,0.381932,7.83451,2.52521,9.6185,0.280304,-0.522086,0.0128525
0.043,4.17672,-3.6912,7.99896,0.0860804,-0.0135605,-0.105246,-2.06884,-10.4377,-3.31521,0.524377,0.611639,-0.14896,1.74792,8.98849,-3.03258,0.0818569,-0.00897557,-0.0695551,9.49718,0.609361,3.0564,0.0701536,-0.0741932,-0.327265,-2.42985,-8.06848,-1.95858,0.0883974,0.184008,0.619588,1.9087,8.03725,-2.19005,0.170982,0.552512,0.383902,8.11212,2.70832,9.45145,0.344196,-0.455274,-0.0828545
0.044,4.13372,-3.68001,8.0084,0.0850443,-0.0130201,-0.105983,-2.06577,-10.2982,-3.27823,0.52485,0.603394,-0.15309,1.75567,8.9903,-2.98674,0.0763106,-0.00430859,-0.0706903,9.48704,0.607588,3.07285,0.0715095,-0.0703538,-0.323701,-2.40569,-8.05077,-1.95001,0.0808067,0.213054,0.60269,1.92595,8.22206,-2.12758,0.203205,0.561338,0.385872,8.38973,2.89144,9.28441,0.408087,-0.388462,-0.178561
0.045,4.11523,-3.68451,8.01171,0.0856138,-0.0128908,-0.105337,-2.04127,-10.175,-3.29449,0.518841,0.594513,-0.157667,1.74658,9.02371,-2.95634,0.0709145,0.00172465,-0.0706648,9.47591,0.599032,3.09699,0.0756464,-0.0689029,-0.320392,-2.31528,-8.02876,-2.03063,0.0721145,0.248255,0.584739,1.95911,8.43883,-2.1528,0.226618,0.566396,0.390302,8.43806,3.39088,9.08895,0.43293,-0.313168,-0.286045
0.046,4.11635,-3.70157,8.01009,0.0874676,-0.0130903,-0.103584,-1.99962,-10.0649,-3.35333,0.507647,0.585124,-0.162602,1.72402,9.08239,-2.93829,0.0656385,0.00885092,-0.0697106,9.46399,0.585051,3.1273,0.0820082,-0.0693627,-0.317286,-2.17189,-8.00333,-2.18261,0.0625412,0.288381,0.565945,2.00499,8.68117,-2.24819,0.242985,0.56844,0.396699,8.30295,4.14336,8.87076,0.426533,-0.231089,-0.402949
0.047,4.11747,-3.71862,8.00848,0.0893215,-0.0132898,-0.101831,-1.95798,-9.95478,-3.41217,0.496452,0.575734,-0.167536,1.70147,9.14107,-2.92024,0.0603626,0.0159772,-0.0687563,9.45207,0.571069,3.15761,0.08837,-0.0698226,-0.31418,-2.02849,-7.97789,-2.33459,0.0529679,0.328507,0.547151,2.05087,8.9235,-2.34357,0.259351,0.570483,0.403096,8.16785,4.89585,8.65257,0.420136,-0.14901,-0.519854
0.048,4.11859,-3.73567,8.00687,0.0911753,-0.0134893,-0.100078,-1.91633,-9.84469,-3.47101,0.485258,0.566345,-0.17247,1.67892,9.19976,-2.90219,0.0550866,0.0231035,-0.0678021,9.44015,0.557087,3.18792,0.0947319,-0.0702824,-0.311074,-1.88509,-7.95246,-2.48657,0.0433946,0.368633,0.528357,2.09675,9.16584,-2.43895,0.275718,0.572527,0.409493,8.03275,5.64833,8.43438,0.413739,-0.0669305,-0.636759
0.049,4.11908,-3.75208,8.0021,0.0929395,-0.0138506,-0.098682,-1.87701,-9.74128,-3.53403,0.472107,0.557099,-0.176934,1.65699,9.25257,-2.88529,0.0499369,0.0298711,-0.067542,9.42929,0.547343,3.21626,0.101082,-0.0708269,-0.308202,-1.72702,-7.93436,-2.64039,0.0337309,0.410884,0.509268,2.1403,9.39787,-2.53636,0.288874,0.574321,0.415578,7.8499,6.42122,8.22871,0.398837,0.0113511,-0.750281
0.05,4.11453,-3.76331,7.97215,0.0939868,-0.0155063,-0.100138,-1.8563,-9.69135,-3.63055,0.443305,0.549005,-0.177637,1.64007,9.25848,-2.87764,0.0457973,0.0337693,-0.0728346,9.42698,0.571505,3.22883,0.107342,-0.0720489,-0.3072,-1.45162,-7.97491,-2.80892,0.0233434,0.470133,0.487819,2.16521,9.54742,-2.64995,0.276348,0.57412,0.419161,7.28513,7.35729,8.12318,0.315888,0.0592523,-0.836744
0.051,4.10998,-3.77455,7.94219,0.095034,-0.017162,-0.101595,-1.8356,-9.64141,-3.72708,0.414504,0.540911,-0.17834,1.62315,9.26439,-2.87,0.0416576,0.0376675,-0.0781272,9.42468,0.595666,3.24141,0.113601,-0.0732708,-0.306198,-1.17623,-8.01546,-2.97745,0.012956,0.529383,0.46637,2.19012,9.69697,-2.76354,0.263821,0.573918,0.422744,6.72036,8.29335,8.01765,0.232939,0.107154,-0.923208
0.052,4.10542,-3.78578,7.91223,0.0960813,-0.0188177,-0.103051,-1.81489,-9.59148,-3.8236,0.385702,0.532817,-0.179043,1.60623,9.2703,-2.86235,0.0375179,0.0415657,-0.0834199,9.42237,0.619828,3.25399,0.11986,-0.0744928,-0.305196,-0.900832,-8.05601,-3.14598,0.00256861,0.588632,0.444921,2.21503,9.84651,-2.87713,0.251294,0.573716,0.426327,6.15559,9.22942,7.91212,0.149991,0.155055,-1.00967
0.053,4.10087,-3.79701,7.88227,0.0971285,-0.0204734,-0.104507,-1.79419,-9.54154,-3.92012,0.3569,0.524723,-0.179746,1.58931,9.2762,-2.8547,0.0333782,0.0454639,-0.0887125,9.42006,0.643989,3.26656,0.126119,-0.0757148,-0.304194,-0.625435,-8.09656,-3.31451,-0.00781881,0.647881,0.423472,2.23994,9.99606,-2.99073,0.238768,0.573515,0.42991,5.59082,10.1655,7.80659,0.0670419,0.202956,-1.09613
0.054,4.10653,-3.80289,7.89257,0.0971442,-0.0213625,-0.104265,-1.73782,-9.52902,-3.99751,0.327657,0.518633,-0.184047,1.56268,9.30225,-2.84583,0.0321339,0.0464922,-0.0903496,9.43368,0.658019,3.27406,0.127308,-0.0741591,-0.303517,-0.405288,-8.10539,-3.4425,-0.0205719,0.713631,0.400382,2.25794,10.0458,-3.03033,0.216398,0.571541,0.428641,4.99577,10.5648,7.73378,-0.00794346,0.213946,-1.16053
