Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.031,0.0926306,0.144755,9.59781,-0.0238231,0.014271,0.013098,-0.0853322,-0.059777,9.83814,-0.0328057,-0.0105272,-0.00238161,-0.229228,-0.369445,9.7968,-0.015359,0.0162211,0.011453,-0.00951166,-0.146764,9.96011,-0.0273789,0.0213707,0.0160794,0.218321,0.0996365,9.80379,-0.0535434,0.0297213,-0.00869433,0.27322,-0.460297,-10.0351,-0.0218664,0.0222161,0.00130813,0.03089,0.175676,10.0959,-0.0205777,-0.0031704,0.00409451
0.032,0.0883574,0.117904,9.60582,-0.023972,0.0126667,0.0115568,-0.0842071,-0.0710938,9.81667,-0.0326141,-0.00996548,-0.00414577,-0.193296,-0.34488,9.79716,-0.0140101,0.0179451,0.011567,-0.0426926,-0.144124,9.95895,-0.0299198,0.0186417,0.0163255,0.224197,0.0984643,9.80007,-0.0539771,0.0303246,-0.00753041,0.259941,-0.446704,-10.0133,-0.0215402,0.0206238,0.00137219,0.03508,0.160613,10.0839,-0.0196992,-0.00317357,0.00412177
0.033,0.0854074,0.0867263,9.61694,-0.0241031,0.0106178,0.00945743,-0.0792672,-0.0810724,9.79286,-0.0322624,-0.00939403,-0.00651918,-0.151159,-0.315807,9.79592,-0.0122851,0.0199533,0.0116086,-0.0818822,-0.138814,9.95403,-0.0330779,0.0155964,0.0162346,0.231665,0.0967199,9.79975,-0.0545348,0.0310278,-0.00628163,0.239685,-0.431732,-9.98787,-0.0208846,0.0187465,0.00158166,0.0438052,0.145635,10.0699,-0.018533,-0.00314947,0.00407205
0.034,0.0824574,0.055549,9.62806,-0.0242343,0.00856882,0.00735801,-0.0743274,-0.091051,9.76905,-0.0319107,-0.00882258,-0.00889259,-0.109022,-0.286733,9.79468,-0.0105601,0.0219615,0.0116503,-0.121072,-0.133503,9.94912,-0.036236,0.012551,0.0161438,0.239133,0.0949755,9.79942,-0.0550925,0.031731,-0.00503284,0.219429,-0.416759,-9.96248,-0.020229,0.0168693,0.00179113,0.0525304,0.130657,10.0559,-0.0173669,-0.00312536,0.00402233
0.035,0.0795074,0.0243717,9.63918,-0.0243655,0.00651988,0.0052586,-0.0693875,-0.10103,9.74524,-0.031559,-0.00825112,-0.011266,-0.0668855,-0.257659,9.79345,-0.00883516,0.0239697,0.0116919,-0.160261,-0.128193,9.9442,-0.0393942,0.0095056,0.016053,0.246601,0.093231,9.79909,-0.0556502,0.0324342,-0.00378405,0.199172,-0.401787,-9.93709,-0.0195733,0.0149921,0.0020006,0.0612557,0.115679,10.0419,-0.0162007,-0.00310125,0.00397261
0.036,0.074546,0.00240904,9.64233,-0.0243012,0.00563674,0.00421617,-0.0706066,-0.0979729,9.75638,-0.030794,-0.00735329,-0.0124018,-0.0452353,-0.241738,9.78904,-0.00834525,0.0238053,0.0115108,-0.171558,-0.126596,9.9414,-0.0407639,0.00915398,0.0161057,0.24482,0.0962911,9.80364,-0.0556532,0.0325592,-0.00306592,0.194016,-0.407727,-9.92236,-0.0193115,0.0142577,0.00222459,0.0703593,0.121028,10.0452,-0.0161276,-0.00301612,0.00459144
0.037,0.0670706,-0.00803526,9.63553,-0.0239926,0.00621087,0.00449496,-0.0795246,-0.078622,9.81118,-0.0295123,-0.00604746,-0.0119907,-0.0491933,-0.242257,9.78067,-0.00939918,0.0209251,0.0110512,-0.147988,-0.129641,9.94123,-0.0398981,0.0121696,0.0163377,0.231477,0.105357,9.81428,-0.0549628,0.0319615,-0.00301109,0.207734,-0.439808,-9.92097,-0.0195419,0.0149519,0.00246673,0.0799361,0.151784,10.0699,-0.0174207,-0.00285472,0.00604595
0.038,0.0595951,-0.0184796,9.62872,-0.0236839,0.006785,0.00477375,-0.0884426,-0.059271,9.86599,-0.0282306,-0.00474164,-0.0115795,-0.0531514,-0.242776,9.7723,-0.0104531,0.0180449,0.0105917,-0.124419,-0.132687,9.94106,-0.0390323,0.0151852,0.0165696,0.218133,0.114422,9.82493,-0.0542724,0.0313638,-0.00295626,0.221452,-0.471889,-9.91958,-0.0197723,0.0156461,0.00270887,0.0895128,0.182541,10.0946,-0.0187138,-0.00269331,0.00750047
0.039,0.0521197,-0.0289239,9.62192,-0.0233752,0.00735913,0.00505255,-0.0973605,-0.03992,9.92079,-0.0269489,-0.00343582,-0.0111683,-0.0571094,-0.243295,9.76392,-0.011507,0.0151647,0.0101321,-0.100849,-0.135732,9.94089,-0.0381665,0.0182008,0.0168016,0.20479,0.123488,9.83557,-0.0535821,0.0307661,-0.00290143,0.23517,-0.50397,-9.91818,-0.0200027,0.0163403,0.00295101,0.0990896,0.213297,10.1193,-0.0200069,-0.0025319,0.00895499
0.04,0.0446443,-0.0393681,9.61511,-0.0230665,0.00793326,0.00533134,-0.106278,-0.0205691,9.9756,-0.0256672,-0.00213,-0.0107572,-0.0610675,-0.243815,9.75555,-0.012561,0.0122845,0.00967261,-0.0772795,-0.138777,9.94073,-0.0373007,0.0212164,0.0170336,0.191447,0.132553,9.84621,-0.0528917,0.0301684,-0.0028466,0.248889,-0.536051,-9.91679,-0.0202331,0.0170344,0.00319315,0.108666,0.244054,10.144,-0.0213,-0.0023705,0.0104095
0.041,0.056473,-0.0379524,9.61687,-0.0247478,0.00707323,0.00465536,-0.0977009,-0.0134323,9.95062,-0.0259876,-0.00231367,-0.0112088,-0.0873859,-0.250156,9.74374,-0.00959716,0.0144741,0.00942112,-0.0688088,-0.145097,9.936,-0.0353812,0.0195711,0.0170085,0.186104,0.135544,9.8411,-0.0540907,0.0296957,-0.00469726,0.251087,-0.502624,-9.93503,-0.0207002,0.0182191,0.00247469,0.121518,0.225096,10.1462,-0.0209999,-0.0026156,0.0096543
0.042,0.0683018,-0.0365367,9.61862,-0.0264291,0.00621319,0.00397937,-0.0891233,-0.0062956,9.92563,-0.0263081,-0.00249733,-0.0116605,-0.113704,-0.256497,9.73192,-0.00663335,0.0166637,0.00916963,-0.0603381,-0.151417,9.93127,-0.0334618,0.0179258,0.0169834,0.18076,0.138534,9.83599,-0.0552897,0.029223,-0.00654792,0.253285,-0.469196,-9.95327,-0.0211673,0.0194038,0.00175623,0.134371,0.206139,10.1484,-0.0206999,-0.00286071,0.00889911
0.043,0.0801306,-0.035121,9.62037,-0.0281104,0.00535315,0.00330339,-0.0805457,0.000841133,9.90065,-0.0266286,-0.002681,-0.0121121,-0.140023,-0.262838,9.7201,-0.00366954,0.0188534,0.00891814,-0.0518674,-0.157737,9.92654,-0.0315423,0.0162805,0.0169584,0.175416,0.141524,9.83089,-0.0564887,0.0287503,-0.00839858,0.255483,-0.435768,-9.97151,-0.0216344,0.0205885,0.00103777,0.147223,0.187182,10.1506,-0.0203998,-0.00310581,0.00814391
0.044,0.0919594,-0.0337052,9.62213,-0.0297917,0.00449312,0.00262741,-0.0719681,0.00797787,9.87567,-0.026949,-0.00286467,-0.0125638,-0.166341,-0.26918,9.70828,-0.000705732,0.021043,0.00866666,-0.0433967,-0.164057,9.92182,-0.0296228,0.0146352,0.0169333,0.170073,0.144514,9.82578,-0.0576877,0.0282776,-0.0102492,0.257681,-0.40234,-9.98974,-0.0221015,0.0217732,0.000319315,0.160075,0.168225,10.1528,-0.0200998,-0.00335092,0.00738871
0.045,0.0956927,-0.0301072,9.62569,-0.029744,0.00502549,0.00387444,-0.064779,0.0139532,9.8699,-0.0274869,-0.00371311,-0.0136109,-0.191376,-0.268612,9.71858,-0.000760477,0.0210207,0.00881028,-0.0510339,-0.160191,9.904,-0.0289234,0.0144111,0.0158808,0.174868,0.142806,9.82379,-0.0587415,0.0282913,-0.0116146,0.259787,-0.38234,-9.9931,-0.0215148,0.0213863,1.79307e-005,0.159286,0.15538,10.1473,-0.0188385,-0.00274281,0.0058636
0.046,0.0929497,-0.0247633,9.63069,-0.0283132,0.00667179,0.00665987,-0.0587007,0.0189994,9.87949,-0.0281986,-0.00509336,-0.0151343,-0.215383,-0.262517,9.74657,-0.00323007,0.0192289,0.00927,-0.0715574,-0.148177,9.8757,-0.0292001,0.0153241,0.0140065,0.187773,0.137341,9.82428,-0.0596791,0.0286941,-0.0125916,0.261819,-0.37308,-9.98456,-0.020085,0.019742,5.0206e-005,0.147586,0.147424,10.1355,-0.0168082,-0.00145214,0.00372256
0.047,0.0902068,-0.0194193,9.63569,-0.0268824,0.00831809,0.00944531,-0.0526224,0.0240456,9.88908,-0.0289103,-0.00647362,-0.0166577,-0.23939,-0.256422,9.77457,-0.00569966,0.0174372,0.00972972,-0.0920809,-0.136163,9.8474,-0.0294768,0.016237,0.0121322,0.200678,0.131875,9.82478,-0.0606166,0.0290969,-0.0135686,0.263851,-0.363821,-9.97602,-0.0186552,0.0180978,8.24813e-005,0.135885,0.139469,10.1238,-0.0147779,-0.00016147,0.00158152
0.048,0.0874638,-0.0140754,9.64069,-0.0254516,0.00996439,0.0122307,-0.0465441,0.0290918,9.89868,-0.0296221,-0.00785387,-0.018181,-0.263397,-0.250327,9.80256,-0.00816925,0.0156454,0.0101894,-0.112604,-0.124148,9.81911,-0.0297535,0.0171499,0.0102579,0.213584,0.12641,9.82528,-0.0615542,0.0294998,-0.0145457,0.265883,-0.354562,-9.96747,-0.0172254,0.0164535,0.000114757,0.124184,0.131514,10.112,-0.0127476,0.0011292,-0.000559522
0.049,0.0845696,-0.00886224,9.6452,-0.0243073,0.0114408,0.0145186,-0.0416079,0.0345794,9.90715,-0.030134,-0.00897332,-0.0192438,-0.280088,-0.243596,9.82717,-0.0103454,0.0140213,0.0105208,-0.128483,-0.112396,9.79837,-0.0301295,0.0178685,0.00864182,0.224694,0.122584,9.8253,-0.0622389,0.0298304,-0.0152807,0.267153,-0.348388,-9.95991,-0.015926,0.0151012,0.000318318,0.112621,0.127347,10.1011,-0.0109769,0.00226751,-0.00230796
0.05,0.0804658,-0.004695,9.64577,-0.0254544,0.011558,0.012826,-0.0458089,0.043599,9.9066,-0.0290472,-0.00800632,-0.0166215,-0.238257,-0.231775,9.82469,-0.0101738,0.0137388,0.00982503,-0.107199,-0.102738,9.83811,-0.0313001,0.0170322,0.00909208,0.221442,0.13188,9.82152,-0.0609003,0.0295837,-0.0140795,0.262318,-0.366896,-9.96023,-0.0156696,0.016084,0.00189217,0.102159,0.153487,10.0968,-0.0112825,0.00218695,-0.000915565
