Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
2.502,-5.72724,6.33351,0.895437,0.263888,1.14212,2.49854,4.27739,3.36853,-1.39259,1.95512,-0.76957,4.28673,0.26381,-9.92133,-2.03115,-0.00119021,-0.103474,0.744033,1.6767,-1.61272,6.77259,-1.158,6.86081,1.95534,4.13925,1.96819,9.20996,-0.212871,-0.0215336,0.103792,7.10056,-1.98242,2.656,0.132494,-0.0383108,0.762929
2.503,-5.73809,6.23534,0.808657,0.251071,1.15577,2.50423,4.4385,3.40267,-1.43123,1.97654,-0.747312,4.3273,0.246999,-9.89292,-2.0456,-0.00217316,-0.112909,0.744111,1.61837,-1.53103,6.82599,-1.19297,6.83769,1.9826,4.10388,1.9723,9.20025,-0.218293,-0.0228538,0.106568,7.09674,-1.97681,2.65609,0.14818,-0.0390997,0.772993
2.504,-5.75359,6.14174,0.718937,0.238381,1.17053,2.50918,4.59015,3.4381,-1.47529,1.9972,-0.723727,4.36778,0.235018,-9.85626,-2.06489,-0.00347868,-0.123123,0.743753,1.5825,-1.45968,6.8825,-1.22844,6.81273,2.00916,4.05401,1.97005,9.19173,-0.223866,-0.0246074,0.110275,7.09261,-1.97984,2.65893,0.164132,-0.0396981,0.78313
2.505,-5.76908,6.04814,0.629217,0.225691,1.18529,2.51412,4.7418,3.47354,-1.51934,2.01786,-0.700142,4.40826,0.223037,-9.8196,-2.08418,-0.00478419,-0.133336,0.743396,1.54663,-1.38834,6.93902,-1.26391,6.78778,2.03571,4.00414,1.9678,9.1832,-0.229439,-0.026361,0.113982,7.08848,-1.98287,2.66177,0.180083,-0.0402965,0.793267
2.506,-5.78457,5.95455,0.539497,0.213001,1.20005,2.51907,4.89344,3.50897,-1.56339,2.03852,-0.676557,4.44875,0.211056,-9.78294,-2.10348,-0.00608971,-0.14355,0.743038,1.51076,-1.31699,6.99553,-1.29938,6.76282,2.06227,3.95426,1.96556,9.17468,-0.235012,-0.0281147,0.117688,7.08435,-1.98589,2.66461,0.196035,-0.0408949,0.803405
2.507,-5.79477,5.86134,0.456692,0.201508,1.21763,2.52344,5.03493,3.56546,-1.60549,2.05873,-0.651749,4.48864,0.203869,-9.75636,-2.12608,-0.00610405,-0.155043,0.743307,1.49117,-1.25736,7.04788,-1.33325,6.73674,2.08785,3.9202,1.96606,9.17052,-0.24126,-0.0293364,0.121222,7.08896,-1.98901,2.66122,0.210398,-0.0404247,0.814073
2.508,-5.79437,5.76891,0.387716,0.192407,1.24085,2.52668,5.15608,3.66409,-1.64371,2.07803,-0.624495,4.52736,0.206269,-9.74996,-2.1553,-0.00353604,-0.169093,0.74483,1.50416,-1.22116,7.0919,-1.36393,6.7084,2.11151,3.91777,1.97208,9.17508,-0.248856,-0.0294944,0.12441,7.11107,-1.9923,2.64534,0.221583,-0.0378174,0.825803
2.509,-5.79397,5.67648,0.318739,0.183306,1.26408,2.52992,5.27724,3.76272,-1.68192,2.09734,-0.597241,4.56608,0.20867,-9.74356,-2.18451,-0.000968028,-0.183144,0.746352,1.51715,-1.18496,7.13591,-1.39461,6.68005,2.13516,3.91534,1.97809,9.17964,-0.256452,-0.0296524,0.127598,7.13317,-1.99559,2.62946,0.232769,-0.0352101,0.837533
2.51,-5.79358,5.58405,0.249763,0.174205,1.2873,2.53315,5.3984,3.86135,-1.72013,2.11665,-0.569987,4.6048,0.21107,-9.73715,-2.21373,0.00159998,-0.197194,0.747875,1.53014,-1.14875,7.17993,-1.42529,6.65171,2.15881,3.9129,1.98411,9.18419,-0.264048,-0.0298104,0.130786,7.15527,-1.99888,2.61359,0.243954,-0.0326028,0.849263
2.511,-5.79318,5.49161,0.180786,0.165103,1.31052,2.53639,5.51956,3.95998,-1.75834,2.13595,-0.542733,4.64353,0.21347,-9.73075,-2.24295,0.00416799,-0.211244,0.749397,1.54313,-1.11255,7.22395,-1.45597,6.62336,2.18246,3.91047,1.99013,9.18875,-0.271644,-0.0299684,0.133974,7.17738,-2.00218,2.59771,0.25514,-0.0299955,0.860994
2.512,-5.78452,5.43006,0.135199,0.162087,1.34005,2.53929,5.59914,4.08707,-1.77068,2.15311,-0.520236,4.67684,0.20702,-9.72261,-2.25976,0.00819592,-0.223922,0.749045,1.58357,-1.13609,7.27763,-1.48064,6.59625,2.2011,3.92629,1.99608,9.19097,-0.279779,-0.0314104,0.135091,7.18595,-2.01403,2.58187,0.26663,-0.0282236,0.871772
2.513,-5.77482,5.37237,0.0925353,0.159831,1.37038,2.54216,5.67353,4.21773,-1.77978,2.17,-0.498333,4.70948,0.199464,-9.71426,-2.27501,0.0124063,-0.236428,0.74846,1.62744,-1.1671,7.33251,-1.50457,6.56929,2.21911,3.94439,2.00204,9.1929,-0.28798,-0.0330128,0.135949,7.19284,-2.02694,2.56603,0.278159,-0.0265562,0.882432
2.514,-5.76513,5.31468,0.0498716,0.157575,1.4007,2.54503,5.74792,4.34838,-1.78889,2.18689,-0.47643,4.74212,0.191907,-9.70591,-2.29027,0.0166168,-0.248934,0.747874,1.67131,-1.19811,7.3874,-1.52849,6.54233,2.23712,3.96249,2.00799,9.19483,-0.296181,-0.0346153,0.136807,7.19973,-2.03986,2.55018,0.289687,-0.0248887,0.893092
2.515,-5.75543,5.25699,0.007208,0.155319,1.43102,2.54789,5.8223,4.47903,-1.79799,2.20379,-0.454527,4.77476,0.184351,-9.69756,-2.30553,0.0208272,-0.26144,0.747288,1.71518,-1.22912,7.44229,-1.55241,6.51537,2.25513,3.98059,2.01394,9.19676,-0.304383,-0.0362178,0.137665,7.20661,-2.05278,2.53434,0.301216,-0.0232212,0.903751
2.516,-5.73926,5.20551,-0.0201993,0.15747,1.46257,2.54922,5.87555,4.61348,-1.80539,2.21947,-0.434826,4.80339,0.174511,-9.6914,-2.32097,0.0253113,-0.273638,0.746005,1.7594,-1.27224,7.49993,-1.57292,6.4887,2.2708,3.99023,2.00763,9.18545,-0.313431,-0.0379696,0.138265,7.21492,-2.04535,2.516,0.311434,-0.0207759,0.914146
2.517,-5.71501,5.16179,-0.0285362,0.165128,1.49567,2.54864,5.90236,4.75267,-1.81065,2.23365,-0.417877,4.827,0.161816,-9.68797,-2.33664,0.0301374,-0.285451,0.743852,1.80405,-1.33049,7.561,-1.58916,6.46238,2.28357,3.9893,1.986,9.15759,-0.323539,-0.0399081,0.138542,7.22499,-2.01247,2.49454,0.320015,-0.0173585,0.92421
2.518,-5.69075,5.11807,-0.0368732,0.172787,1.52877,2.54805,5.92917,4.89185,-1.81591,2.24783,-0.400929,4.85062,0.149122,-9.68454,-2.35232,0.0349636,-0.297265,0.741698,1.8487,-1.38873,7.62208,-1.60541,6.43607,2.29633,3.98837,1.96437,9.12974,-0.333647,-0.0418466,0.138819,7.23506,-1.97959,2.47308,0.328596,-0.013941,0.934274
2.519,-5.6665,5.07436,-0.0452101,0.180445,1.56188,2.54746,5.95599,5.03104,-1.82116,2.26201,-0.38398,4.87423,0.136427,-9.68111,-2.36799,0.0397897,-0.309078,0.739545,1.89334,-1.44698,7.68316,-1.62165,6.40975,2.30909,3.98744,1.94274,9.10188,-0.343755,-0.0437852,0.139096,7.24514,-1.94671,2.45161,0.337177,-0.0105235,0.944338
2.52,-5.64224,5.03064,-0.053547,0.188104,1.59498,2.54688,5.9828,5.17022,-1.82642,2.27619,-0.367032,4.89784,0.123733,-9.67768,-2.38367,0.0446159,-0.320891,0.737392,1.93799,-1.50523,7.74424,-1.63789,6.38343,2.32185,3.98651,1.92111,9.07403,-0.353862,-0.0457237,0.139373,7.25521,-1.91383,2.43015,0.345758,-0.00710598,0.954402
2.521,-5.60658,4.97516,-0.0478468,0.208357,1.62553,2.54584,5.95447,5.32762,-1.86069,2.28786,-0.34865,4.91662,0.125182,-9.6761,-2.40645,0.0490458,-0.327378,0.735344,2.00268,-1.56886,7.83508,-1.64878,6.35656,2.33033,3.99917,1.92901,9.06688,-0.358392,-0.0438758,0.139615,7.26546,-1.91582,2.42913,0.358074,-0.00605694,0.964013
2.522,-5.57091,4.91968,-0.0421467,0.22861,1.65609,2.5448,5.92613,5.48503,-1.89495,2.29953,-0.330268,4.93539,0.126631,-9.67451,-2.42923,0.0534758,-0.333866,0.733297,2.06738,-1.63248,7.92593,-1.65966,6.32969,2.3388,4.01184,1.93691,9.05973,-0.362922,-0.0420279,0.139858,7.27571,-1.91781,2.42811,0.370389,-0.00500789,0.973623
2.523,-5.53524,4.86421,-0.0364466,0.248863,1.68664,2.54377,5.89779,5.64243,-1.92922,2.31121,-0.311887,4.95417,0.128081,-9.67292,-2.45201,0.0579057,-0.340354,0.731249,2.13207,-1.69611,8.01677,-1.67055,6.30282,2.34728,4.02451,1.94481,9.05258,-0.367451,-0.04018,0.1401,7.28596,-1.9198,2.42708,0.382705,-0.00395885,0.983234
2.524,-5.49957,4.80873,-0.0307464,0.269116,1.7172,2.54273,5.86946,5.79983,-1.96348,2.32288,-0.293505,4.97294,0.12953,-9.67133,-2.47479,0.0623356,-0.346841,0.729202,2.19676,-1.75974,8.10762,-1.68143,6.27596,2.35576,4.03717,1.95272,9.04544,-0.371981,-0.0383321,0.140342,7.2962,-1.92179,2.42606,0.39502,-0.0029098,0.992844
2.525,-5.44918,4.74176,-0.0291447,0.295101,1.7434,2.53934,5.83582,5.9733,-1.99474,2.33064,-0.272151,4.98968,0.134282,-9.67893,-2.49131,0.0649676,-0.350715,0.726068,2.26537,-1.8202,8.20448,-1.68944,6.25173,2.36323,4.05979,1.97041,9.05588,-0.379682,-0.0374665,0.14094,7.33289,-1.93035,2.42274,0.407128,-0.00298519,1.00055
2.526,-5.38701,4.66559,-0.0308218,0.325672,1.76612,2.53406,5.79794,6.15962,-2.0236,2.33526,-0.248419,5.0048,0.141676,-9.69388,-2.50282,0.0661613,-0.352498,0.722063,2.33712,-1.87812,8.30616,-1.69514,6.22961,2.36991,4.09037,1.99594,9.08039,-0.389922,-0.0373869,0.141821,7.39072,-1.94416,2.41757,0.419069,-0.00396011,1.00674
2.527,-5.32484,4.58943,-0.0324988,0.356243,1.78883,2.52877,5.76006,6.34594,-2.05246,2.33989,-0.224686,5.01991,0.14907,-9.70884,-2.51433,0.067355,-0.35428,0.718059,2.40886,-1.93604,8.40783,-1.70084,6.2075,2.37659,4.12095,2.02146,9.1049,-0.400161,-0.0373073,0.142703,7.44856,-1.95796,2.41241,0.431011,-0.00493503,1.01292
2.528,-5.26267,4.51327,-0.0341759,0.386813,1.81155,2.52349,5.72219,6.53227,-2.08132,2.34452,-0.200954,5.03503,0.156465,-9.72379,-2.52583,0.0685487,-0.356063,0.714055,2.48061,-1.99396,8.50951,-1.70654,6.18538,2.38326,4.15153,2.04699,9.12941,-0.4104,-0.0372277,0.143584,7.50639,-1.97177,2.40724,0.442952,-0.00590996,1.01911
2.529,-5.20126,4.43928,-0.0328965,0.417568,1.83256,2.51797,5.68501,6.71896,-2.10511,2.34845,-0.17668,5.04961,0.1645,-9.73911,-2.5354,0.0696703,-0.35787,0.710229,2.55517,-2.04957,8.61171,-1.71197,6.16334,2.38983,4.17857,2.06569,9.15143,-0.420357,-0.0370398,0.144739,7.55733,-1.98862,2.39925,0.455298,-0.006746,1.02539
2.53,-5.14588,4.38269,-0.00796537,0.449792,1.83988,2.5105,5.65341,6.90859,-2.08838,2.34677,-0.148068,5.05992,0.177663,-9.75737,-2.52939,0.0702146,-0.359868,0.707826,2.65221,-2.08665,8.71815,-1.71526,6.14187,2.39555,4.1773,2.02984,9.15357,-0.428059,-0.0359865,0.148085,7.55307,-2.02983,2.36862,0.470877,-0.00647096,1.03251
2.531,-5.0905,4.3261,0.0169657,0.482015,1.84719,2.50303,5.62181,7.09822,-2.07165,2.34509,-0.119456,5.07022,0.190827,-9.77563,-2.52339,0.070759,-0.361867,0.705422,2.74924,-2.12373,8.82459,-1.71854,6.12041,2.40126,4.17603,1.99398,9.15571,-0.435761,-0.0349332,0.151431,7.5488,-2.07103,2.33799,0.486456,-0.00619593,1.03963
2.532,-5.03511,4.26951,0.0418968,0.514239,1.85451,2.49556,5.59021,7.28785,-2.05492,2.34341,-0.0908434,5.08053,0.20399,-9.79389,-2.51739,0.0713034,-0.363866,0.703019,2.84628,-2.16081,8.93103,-1.72183,6.09894,2.40697,4.17476,1.95813,9.15784,-0.443463,-0.0338799,0.154777,7.54454,-2.11224,2.30736,0.502035,-0.0059209,1.04675
2.533,-4.97973,4.21292,0.0668279,0.546463,1.86182,2.48809,5.55861,7.47748,-2.03818,2.34173,-0.0622313,5.09083,0.217153,-9.81216,-2.51138,0.0718478,-0.365864,0.700616,2.94332,-2.19789,9.03746,-1.72511,6.07748,2.41268,4.17349,1.92227,9.15998,-0.451165,-0.0328266,0.158123,7.54028,-2.15344,2.27673,0.517614,-0.00564587,1.05386
2.534,-4.93224,4.17856,0.102033,0.576012,1.85911,2.4776,5.53374,7.66772,-2.01343,2.34073,-0.0302268,5.10208,0.229444,-9.8227,-2.51748,0.0746362,-0.368033,0.699281,3.0783,-2.22626,9.14285,-1.73094,6.05923,2.41681,4.18911,1.90158,9.1593,-0.459313,-0.0316669,0.162978,7.5444,-2.16707,2.25888,0.534433,-0.00639416,1.06069
2.535,-4.88868,4.1553,0.142375,0.604225,1.85139,2.4656,5.51223,7.85828,-1.98466,2.34007,0.003474,5.1138,0.241299,-9.82938,-2.52963,0.0785466,-0.370288,0.69848,3.23224,-2.25028,9.24771,-1.73804,6.04258,2.42015,4.21319,1.88847,9.15723,-0.467686,-0.030454,0.168587,7.55272,-2.16691,2.24743,0.551873,-0.00765411,1.06736
2.536,-4.84513,4.13204,0.182717,0.632437,1.84367,2.4536,5.49072,8.04883,-1.95588,2.33942,0.0371748,5.12551,0.253153,-9.83607,-2.54177,0.0824571,-0.372542,0.697679,3.38619,-2.2743,9.35258,-1.74514,6.02594,2.42349,4.23727,1.87536,9.15515,-0.476058,-0.0292411,0.174196,7.56105,-2.16675,2.23597,0.569313,-0.00891406,1.07404
2.537,-4.80157,4.10878,0.223059,0.660649,1.83594,2.4416,5.46921,8.23939,-1.92711,2.33876,0.0708755,5.13723,0.265008,-9.84275,-2.55392,0.0863676,-0.374796,0.696877,3.54014,-2.29832,9.45744,-1.75224,6.00929,2.42683,4.26135,1.86224,9.15308,-0.48443,-0.0280282,0.179805,7.56937,-2.16659,2.22452,0.586753,-0.010174,1.08071
2.538,-4.76004,4.08807,0.262563,0.687313,1.82592,2.4287,5.45232,8.42874,-1.89455,2.33794,0.10536,5.14994,0.271877,-9.84844,-2.56578,0.0903404,-0.376779,0.696586,3.70368,-2.32105,9.56635,-1.75894,5.99415,2.43041,4.27372,1.84809,9.14633,-0.491546,-0.0272097,0.184229,7.57873,-2.17149,2.21432,0.602937,-0.0113309,1.08588
2.539,-4.72556,4.07625,0.299133,0.708558,1.80785,2.41263,5.45158,8.61391,-1.84871,2.33651,0.142587,5.16612,0.261296,-9.85064,-2.57668,0.0945314,-0.377814,0.698082,3.90078,-2.33924,9.68946,-1.76426,5.98427,2.43483,4.24512,1.83029,9.12319,-0.494267,-0.0277719,0.184504,7.59172,-2.19411,2.20854,0.614725,-0.0121271,1.08578
2.54,-4.69109,4.06443,0.335703,0.729803,1.78978,2.39656,5.45084,8.79908,-1.80286,2.33509,0.179814,5.18229,0.250715,-9.85285,-2.58758,0.0987225,-0.378849,0.699577,4.09787,-2.35743,9.81256,-1.76958,5.97439,2.43925,4.21651,1.81249,9.10006,-0.496989,-0.0283342,0.184778,7.60472,-2.21673,2.20277,0.626513,-0.0129234,1.08568
2.541,-4.65661,4.05262,0.372273,0.751048,1.77171,2.38049,5.4501,8.98425,-1.75702,2.33367,0.217041,5.19847,0.240134,-9.85505,-2.59848,0.102914,-0.379884,0.701072,4.29497,-2.37562,9.93567,-1.7749,5.96451,2.44368,4.18791,1.7947,9.07693,-0.49971,-0.0288964,0.185053,7.61771,-2.23935,2.19699,0.638301,-0.0137196,1.08558
2.542,-4.62213,4.0408,0.408843,0.772292,1.75364,2.36442,5.44936,9.16942,-1.71118,2.33225,0.254268,5.21465,0.229553,-9.85725,-2.60938,0.107105,-0.380919,0.702568,4.49207,-2.39382,10.0588,-1.78022,5.95463,2.4481,4.15931,1.7769,9.0538,-0.502431,-0.0294586,0.185328,7.63071,-2.26198,2.19121,0.650089,-0.0145158,1.08547
2.543,-4.61221,4.05418,0.429894,0.787964,1.73071,2.34929,5.43965,9.34516,-1.67693,2.33508,0.290856,5.23254,0.217375,-9.86246,-2.62218,0.110346,-0.381864,0.703834,4.71106,-2.40258,10.16,-1.78113,5.94891,2.45524,4.16361,1.77346,9.06846,-0.505958,-0.0304994,0.183102,7.63029,-2.25236,2.16731,0.658614,-0.0156178,1.08417
2.544,-4.6093,4.07475,0.446512,0.802043,1.70638,2.33442,5.42739,9.51822,-1.646,2.33913,0.327262,5.25092,0.20474,-9.86853,-2.63554,0.113316,-0.382783,0.705036,4.93631,-2.40866,10.2551,-1.78078,5.94438,2.46315,4.17732,1.77413,9.09392,-0.509715,-0.0316768,0.180161,7.62604,-2.23354,2.13823,0.666206,-0.016807,1.08253
2.545,-4.60639,4.09533,0.46313,0.816122,1.68205,2.31955,5.41512,9.69127,-1.61508,2.34318,0.363667,5.2693,0.192106,-9.8746,-2.64889,0.116286,-0.383702,0.706237,5.16156,-2.41474,10.3501,-1.78044,5.93985,2.47107,4.19102,1.7748,9.11938,-0.513472,-0.0328542,0.17722,7.6218,-2.21471,2.10915,0.673797,-0.0179963,1.08088
2.546,-4.60348,4.1159,0.479748,0.830202,1.65773,2.30468,5.40286,9.86432,-1.58415,2.34724,0.400073,5.28768,0.179471,-9.88068,-2.66224,0.119255,-0.384621,0.707438,5.3868,-2.42082,10.4451,-1.78009,5.93532,2.47899,4.20472,1.77546,9.14485,-0.517229,-0.0340317,0.174279,7.61755,-2.19589,2.08007,0.681389,-0.0191856,1.07924
2.547,-4.61209,4.14252,0.484998,0.841436,1.63356,2.28887,5.38294,10.033,-1.56204,2.35262,0.435993,5.30646,0.171413,-9.88899,-2.67491,0.121551,-0.384979,0.708792,5.62403,-2.42909,10.5339,-1.77849,5.93437,2.48884,4.21968,1.78722,9.15354,-0.520117,-0.0352969,0.173242,7.61288,-2.18439,2.06509,0.687497,-0.0214722,1.07726
2.548,-4.64375,4.18121,0.467514,0.846979,1.60971,2.27119,5.34771,10.1927,-1.55758,2.36068,0.470943,5.32606,0.172509,-9.90181,-2.68623,0.1225,-0.384214,0.71045,5.88521,-2.44174,10.6102,-1.77437,5.94058,2.50257,4.23713,1.82115,9.1287,-0.521264,-0.0367376,0.176011,7.60739,-2.18754,2.07829,0.690637,-0.0259536,1.07462
2.549,-4.67542,4.2199,0.450029,0.852522,1.58587,2.25351,5.31249,10.3525,-1.55312,2.36874,0.505893,5.34566,0.173604,-9.91462,-2.69754,0.123449,-0.38345,0.712109,6.14639,-2.4544,10.6865,-1.77024,5.9468,2.51629,4.25458,1.85508,9.10387,-0.522412,-0.0381783,0.178781,7.6019,-2.19069,2.09149,0.693778,-0.030435,1.07197
2.55,-4.70708,4.2586,0.432545,0.858065,1.56202,2.23583,5.27726,10.5123,-1.54866,2.3768,0.540843,5.36526,0.174699,-9.92743,-2.70885,0.124397,-0.382686,0.713767,6.40757,-2.46705,10.7628,-1.76612,5.95301,2.53002,4.27203,1.88902,9.07903,-0.52356,-0.0396191,0.18155,7.5964,-2.19383,2.10469,0.696918,-0.0349164,1.06933
2.551,-4.73874,4.29729,0.415061,0.863608,1.53818,2.21815,5.24204,10.6721,-1.54419,2.38486,0.575793,5.38486,0.175794,-9.94024,-2.72017,0.125346,-0.381922,0.715426,6.66874,-2.47971,10.8391,-1.762,5.95922,2.54374,4.28948,1.92295,9.05419,-0.524707,-0.0410598,0.184319,7.59091,-2.19698,2.11789,0.700058,-0.0393978,1.06669
2.552,-4.8075,4.34213,0.393532,0.858947,1.51707,2.19985,5.18784,10.8593,-1.49354,2.39268,0.608674,5.40287,0.192377,-9.93402,-2.70747,0.123614,-0.381214,0.716959,6.91096,-2.47262,10.9214,-1.7546,5.97289,2.56435,4.2848,1.91168,9.05574,-0.523646,-0.0427188,0.189482,7.57782,-2.1851,2.09411,0.701536,-0.0391659,1.05767
2.553,-4.88089,4.38775,0.371497,0.853011,1.4963,2.18146,5.13127,11.05,-1.4371,2.40048,0.641297,5.42069,0.210896,-9.92542,-2.69177,0.121548,-0.380513,0.718476,7.15081,-2.46307,11.0044,-1.7468,5.9875,2.58583,4.27735,1.89476,9.06058,-0.522309,-0.044405,0.194943,7.56378,-2.17134,2.06569,0.702805,-0.0383448,1.04786
2.554,-4.95429,4.43336,0.349463,0.847074,1.47553,2.16308,5.0747,11.2406,-1.38067,2.40827,0.673921,5.4385,0.229415,-9.91682,-2.67607,0.119481,-0.379811,0.719993,7.39065,-2.45351,11.0874,-1.739,6.0021,2.6073,4.2699,1.87783,9.06543,-0.520972,-0.0460913,0.200404,7.54974,-2.15757,2.03728,0.704075,-0.0375237,1.03804
2.555,-5.02768,4.47898,0.327429,0.841138,1.45476,2.14469,5.01813,11.4313,-1.32424,2.41607,0.706544,5.45632,0.247933,-9.90821,-2.66037,0.117414,-0.37911,0.721511,7.6305,-2.44395,11.1704,-1.7312,6.0167,2.62878,4.26245,1.86091,9.07027,-0.519634,-0.0477775,0.205865,7.5357,-2.14381,2.00887,0.705344,-0.0367027,1.02823
2.556,-5.11062,4.52119,0.30605,0.828554,1.43539,2.12674,4.9565,11.6139,-1.26709,2.42496,0.740329,5.47292,0.273647,-9.8993,-2.64642,0.114725,-0.378756,0.723225,7.85779,-2.43221,11.2287,-1.72237,6.03295,2.65105,4.25957,1.85026,9.07447,-0.517102,-0.0488458,0.211275,7.52872,-2.11849,1.99952,0.706802,-0.0361388,1.01725
2.557,-5.20548,4.55914,0.285491,0.807661,1.41775,2.10932,4.88854,11.7862,-1.20904,2.43522,0.775567,5.48799,0.308353,-9.88998,-2.63465,0.111259,-0.378837,0.725187,8.06938,-2.41774,11.2561,-1.71225,6.05125,2.67433,4.2624,1.84744,9.07786,-0.513075,-0.0491415,0.216621,7.53056,-2.07874,2.014,0.708495,-0.0358963,1.00481
2.558,-5.30033,4.59709,0.264932,0.786768,1.40012,2.09189,4.82057,11.9586,-1.15099,2.44548,0.810805,5.50306,0.34306,-9.88067,-2.62289,0.107793,-0.378917,0.727148,8.28097,-2.40326,11.2835,-1.70213,6.06955,2.6976,4.26523,1.84462,9.08125,-0.509049,-0.0494373,0.221966,7.5324,-2.03899,2.02849,0.710188,-0.0356538,0.992373
2.559,-5.39519,4.63505,0.244373,0.765875,1.38249,2.07447,4.75261,12.131,-1.09294,2.45575,0.846043,5.51813,0.377766,-9.87136,-2.61112,0.104326,-0.378997,0.729109,8.49256,-2.38878,11.3108,-1.69201,6.08785,2.72088,4.26807,1.8418,9.08464,-0.505022,-0.049733,0.227312,7.53425,-1.99923,2.04297,0.711881,-0.0354114,0.979936
2.56,-5.49005,4.673,0.223814,0.744982,1.36486,2.05705,4.68464,12.3034,-1.03489,2.46601,0.881282,5.5332,0.412473,-9.86204,-2.59936,0.10086,-0.379078,0.731071,8.70415,-2.37431,11.3382,-1.68189,6.10614,2.74415,4.2709,1.83898,9.08804,-0.500996,-0.0500288,0.232658,7.53609,-1.95948,2.05745,0.713574,-0.0351689,0.967499
2.561,-5.6124,4.71422,0.21705,0.705925,1.3497,2.04193,4.60952,12.4575,-1.01519,2.47792,0.920765,5.54221,0.429006,-9.85333,-2.60544,0.0999795,-0.379811,0.735531,8.90344,-2.41178,11.3999,-1.66769,6.12508,2.76608,4.23054,1.83999,9.12855,-0.503736,-0.0516914,0.243675,7.51931,-1.97918,2.02589,0.714033,-0.0356056,0.95548
2.562,-5.73474,4.75544,0.210285,0.666868,1.33455,2.0268,4.53439,12.6116,-0.9955,2.48984,0.960249,5.55123,0.445539,-9.84462,-2.61152,0.0990989,-0.380544,0.739992,9.10272,-2.44925,11.4616,-1.65348,6.14401,2.78801,4.19019,1.841,9.16907,-0.506476,-0.0533541,0.254692,7.50253,-1.99889,1.99433,0.714492,-0.0360423,0.943461
2.563,-5.85709,4.79666,0.203521,0.627812,1.31939,2.01167,4.45926,12.7657,-0.975806,2.50175,0.999732,5.56024,0.462072,-9.8359,-2.6176,0.0982183,-0.381276,0.744453,9.302,-2.48672,11.5233,-1.63927,6.16294,2.80994,4.14983,1.84202,9.20959,-0.509215,-0.0550167,0.265709,7.48575,-2.0186,1.96277,0.714951,-0.036479,0.931443
2.564,-5.97943,4.83788,0.196757,0.588755,1.30423,1.99655,4.38413,12.9198,-0.956112,2.51367,1.03922,5.56926,0.478605,-9.82719,-2.62369,0.0973377,-0.382009,0.748914,9.50129,-2.52419,11.585,-1.62506,6.18187,2.83187,4.10947,1.84303,9.2501,-0.511955,-0.0566794,0.276726,7.46898,-2.0383,1.93121,0.71541,-0.0369157,0.919424
2.565,-6.11035,4.88023,0.190494,0.542451,1.2918,1.98243,4.30022,13.079,-0.927274,2.52777,1.08029,5.57653,0.485405,-9.81602,-2.63383,0.0970528,-0.38213,0.753908,9.66141,-2.55499,11.6783,-1.60981,6.1983,2.85352,4.10143,1.82912,9.25462,-0.511728,-0.0598262,0.28476,7.46577,-2.03793,1.90515,0.715464,-0.0365595,0.906561
2.566,-6.24814,4.92349,0.184631,0.490349,1.28155,1.96911,4.20928,13.2422,-0.891121,2.54361,1.12263,5.58242,0.484421,-9.80288,-2.64721,0.0972444,-0.38176,0.759327,9.79019,-2.58047,11.7969,-1.59373,6.21274,2.87493,4.11924,1.80327,9.23035,-0.509126,-0.0641604,0.290408,7.4734,-2.0215,1.88351,0.715195,-0.0355691,0.893023
2.567,-6.38592,4.96675,0.178768,0.438247,1.2713,1.95579,4.11834,13.4055,-0.854968,2.55946,1.16497,5.58831,0.483436,-9.78974,-2.6606,0.0974359,-0.38139,0.764747,9.91898,-2.60595,11.9155,-1.57764,6.22717,2.89635,4.13706,1.77743,9.20607,-0.506525,-0.0684945,0.296055,7.48104,-2.00507,1.86186,0.714925,-0.0345787,0.879485
2.568,-6.52371,5.01002,0.172905,0.386145,1.26105,1.94248,4.02739,13.5688,-0.818815,2.57531,1.20731,5.5942,0.482451,-9.7766,-2.67398,0.0976275,-0.381021,0.770167,10.0478,-2.63143,12.0341,-1.56156,6.2416,2.91777,4.15487,1.75158,9.18179,-0.503923,-0.0728286,0.301702,7.48868,-1.98864,1.84021,0.714656,-0.0335884,0.865948
2.569,-6.66181,5.05167,0.162729,0.333846,1.2524,1.92943,3.94036,13.7329,-0.784174,2.59089,1.24923,5.60002,0.480039,-9.76386,-2.6882,0.0976567,-0.380835,0.775503,10.1712,-2.655,12.1512,-1.54534,6.2553,2.93909,4.17298,1.72775,9.15625,-0.499606,-0.0772778,0.307748,7.4938,-1.97451,1.81948,0.714794,-0.0330712,0.852196
2.57,-6.80245,5.0805,0.118055,0.279978,1.25653,1.91852,3.88464,13.9042,-0.761629,2.60433,1.28774,5.60535,0.466209,-9.75431,-2.70904,0.096386,-0.382126,0.78017,10.252,-2.66332,12.2561,-1.52806,6.26312,2.95963,4.19342,1.71997,9.12066,-0.481563,-0.0826473,0.316984,7.47876,-1.97879,1.806,0.718196,-0.03634,0.836733
