Time,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.049,-0.770829,9.80068,-1.08921,0.0280016,0.105629,-0.0371192,0.274612,9.67279,-1.25875,0.00821155,0.0210972,-0.0254018,0.679782,-9.70288,-1.12153,-0.0379631,-0.000614369,0.000218891,3.97667,-0.301377,8.85387,-0.00963961,0.024961,0.0207215,3.96707,1.4023,9.17721,-0.00765545,-0.0156229,0.0185609,8.36838,-0.667423,5.45135,0.0312373,0.0692229,-0.00852664
0.05,-0.769892,9.79563,-1.09827,0.0293153,0.101764,-0.0364623,0.306645,9.65569,-1.25333,0.0103411,0.0190457,-0.0237517,0.671417,-9.69938,-1.11921,-0.0345709,-3.63E-05,-0.00238302,3.9762,-0.299942,8.85296,-0.0101311,0.0243431,0.0202123,3.9945,1.36607,9.15198,-0.00695448,-0.0159087,0.0173115,8.36587,-0.653805,5.43745,0.0322145,0.0699559,-0.00933788
0.051,-0.768956,9.79058,-1.10732,0.030629,0.0978992,-0.0358055,0.338677,9.6386,-1.24792,0.0124706,0.0169943,-0.0221016,0.663051,-9.69589,-1.11688,-0.0311787,0.000541673,-0.00498494,3.97572,-0.298508,8.85206,-0.0106226,0.0237251,0.0197031,4.02192,1.32983,9.12674,-0.0062535,-0.0161944,0.016062,8.36337,-0.640186,5.42355,0.0331918,0.0706888,-0.0101491
0.052,-0.768019,9.78552,-1.11637,0.0319427,0.0940344,-0.0351487,0.370709,9.62151,-1.24251,0.0146001,0.0149428,-0.0204515,0.654685,-9.6924,-1.11455,-0.0277865,0.00111969,-0.00758685,3.97525,-0.297073,8.85116,-0.0111141,0.0231072,0.019194,4.04935,1.2936,9.10151,-0.00555252,-0.0164801,0.0148125,8.36086,-0.626568,5.40965,0.034169,0.0714218,-0.0109604
0.053,-0.767083,9.78047,-1.12542,0.0332564,0.0901697,-0.0344918,0.402742,9.60441,-1.23709,0.0167296,0.0128914,-0.0188014,0.64632,-9.68891,-1.11222,-0.0243943,0.00169772,-0.0101888,3.97478,-0.295638,8.85026,-0.0116056,0.0224893,0.0186848,4.07678,1.25737,9.07627,-0.00485155,-0.0167658,0.013563,8.35835,-0.61295,5.39575,0.0351463,0.0721547,-0.0117716
0.054,-0.750658,9.78268,-1.10379,0.0322141,0.0865199,-0.0350575,0.393303,9.59858,-1.23641,0.0182393,0.0117037,-0.0176645,0.637757,-9.68694,-1.11411,-0.0235868,0.00146834,-0.00978093,3.97602,-0.283215,8.83664,-0.0119971,0.0218164,0.0181491,4.08748,1.26618,9.07225,-0.00442935,-0.017697,0.0129318,8.35336,-0.60978,5.38782,0.0364001,0.0734962,-0.0123062
0.055,-0.726489,9.78853,-1.06682,0.0299938,0.0829777,-0.0362346,0.363128,9.59837,-1.23809,0.0194392,0.010948,-0.016784,0.629096,-9.68573,-1.11811,-0.0240716,0.000835258,-0.00786821,3.97812,-0.265297,8.81667,-0.0123387,0.0211159,0.0176002,4.08982,1.29751,9.07882,-0.00414655,-0.018951,0.0126097,8.34712,-0.611833,5.38287,0.0377923,0.075142,-0.0127026
0.056,-0.70232,9.79437,-1.02986,0.0277735,0.0794355,-0.0374116,0.332953,9.59816,-1.23978,0.0206391,0.0101923,-0.0159035,0.620435,-9.68452,-1.12211,-0.0245564,0.000202179,-0.0059555,3.98022,-0.24738,8.7967,-0.0126802,0.0204153,0.0170513,4.09216,1.32884,9.0854,-0.00386374,-0.0202049,0.0122876,8.34088,-0.613887,5.37793,0.0391845,0.0767878,-0.0130989
0.057,-0.67815,9.80021,-0.992891,0.0255532,0.0758933,-0.0385886,0.302778,9.59795,-1.24146,0.021839,0.00943663,-0.0150231,0.611774,-9.68331,-1.1261,-0.0250412,-0.0004309,-0.00404278,3.98232,-0.229463,8.77673,-0.0130218,0.0197148,0.0165023,4.0945,1.36017,9.09198,-0.00358094,-0.0214588,0.0119655,8.33464,-0.615941,5.37298,0.0405767,0.0784336,-0.0134952
0.058,-0.6626,9.80737,-0.970937,0.0242385,0.0727677,-0.0396117,0.278815,9.59998,-1.24574,0.0228052,0.00865058,-0.0144955,0.605648,-9.68189,-1.12624,-0.0258891,-0.00113647,-0.00273995,3.98446,-0.214318,8.76011,-0.0133189,0.0193123,0.0163761,4.09703,1.38371,9.09495,-0.00353508,-0.0223015,0.0118062,8.32659,-0.62105,5.37263,0.0419923,0.0801425,-0.0136601
0.059,-0.677213,9.81913,-1.00152,0.0260936,0.0711003,-0.0400959,0.276594,9.60985,-1.25912,0.0229531,0.00775832,-0.0152028,0.608393,-9.67976,-1.11288,-0.0280076,-0.00209574,-0.00357168,3.98677,-0.208879,8.75523,-0.0134609,0.0199525,0.017729,4.10022,1.38003,9.08531,-0.00431852,-0.0217048,0.0122166,8.3122,-0.636854,5.38838,0.0434897,0.0820724,-0.0130148
0.06,-0.691827,9.8309,-1.03211,0.0279487,0.0694329,-0.04058,0.274373,9.61971,-1.27249,0.0231011,0.00686605,-0.01591,0.611138,-9.67763,-1.09952,-0.0301261,-0.00305501,-0.00440342,3.98907,-0.203441,8.75035,-0.0136028,0.0205927,0.019082,4.1034,1.37635,9.07567,-0.00510195,-0.0211081,0.012627,8.29781,-0.652658,5.40414,0.0449871,0.0840023,-0.0123696
0.061,-0.70644,9.84266,-1.0627,0.0298037,0.0677654,-0.0410642,0.272151,9.62957,-1.28587,0.0232491,0.00597378,-0.0166173,0.613883,-9.67549,-1.08616,-0.0322446,-0.00401429,-0.00523516,3.99137,-0.198002,8.74546,-0.0137447,0.021233,0.020435,4.10659,1.37266,9.06602,-0.00588539,-0.0205114,0.0130374,8.28342,-0.668462,5.4199,0.0464845,0.0859322,-0.0117243
0.062,-0.721054,9.85442,-1.09328,0.0316588,0.066098,-0.0415484,0.26993,9.63944,-1.29924,0.0233971,0.00508151,-0.0173246,0.616628,-9.67336,-1.0728,-0.0343631,-0.00497356,-0.0060669,3.99367,-0.192563,8.74058,-0.0138866,0.0218732,0.021788,4.10978,1.36898,9.05638,-0.00666883,-0.0199147,0.0134478,8.26903,-0.684266,5.43565,0.0479819,0.0878621,-0.0110791
