Time,RF_accel.x,RF_accel.y,RF_accel.z,RF_gyro.x,RF_gyro.y,RF_gyro.z,LT_accel.x,LT_accel.y,LT_accel.z,LT_gyro.x,LT_gyro.y,LT_gyro.z,RS_accel.x,RS_accel.y,RS_accel.z,RS_gyro.x,RS_gyro.y,RS_gyro.z,P_accel.x,P_accel.y,P_accel.z,P_gyro.x,P_gyro.y,P_gyro.z,LS_accel.x,LS_accel.y,LS_accel.z,LS_gyro.x,LS_gyro.y,LS_gyro.z,RT_accel.x,RT_accel.y,RT_accel.z,RT_gyro.x,RT_gyro.y,RT_gyro.z,LF_accel.x,LF_accel.y,LF_accel.z,LF_gyro.x,LF_gyro.y,LF_gyro.z
0.016,3.88505,-3.63161,8.17553,0.0166688,-0.0665285,-0.0357019,-1.29516,-9.26824,-5.25465,-0.262859,-0.56126,0.207021,2.05898,9.41232,-2.41169,0.181158,-0.218488,-0.0162403,9.20325,0.236927,3.07312,0.039767,-0.0502093,0.0206726,-2.57583,-10.2115,-1.16878,-0.0232371,-0.353716,0.0951976,0.537951,9.491,-1.74239,0.0468853,0.335862,-0.303612,4.7248,0.635998,8.92754,-0.0542747,-0.196792,0.0888559
0.017,3.79269,-3.70318,8.17233,0.0189258,-0.0678713,-0.0400841,-1.3263,-9.21917,-5.23293,-0.251165,-0.567866,0.214597,2.15399,9.39662,-2.41099,0.178793,-0.197196,-0.0238416,9.19773,0.205723,3.10524,0.043921,-0.0559807,0.0218473,-2.56281,-10.2124,-1.1708,-0.0223186,-0.361998,0.0870063,0.680432,9.44267,-1.62545,0.0560804,0.336008,-0.302846,4.74103,0.626401,8.91406,-0.0464362,-0.198221,0.0847013
0.018,3.71485,-3.77259,8.16844,0.0212195,-0.0698949,-0.0439095,-1.35428,-9.17949,-5.21008,-0.240464,-0.574122,0.221936,2.24266,9.38075,-2.42457,0.175438,-0.176001,-0.030893,9.20044,0.175839,3.12601,0.0482328,-0.0601436,0.0223979,-2.5503,-10.208,-1.17644,-0.0214787,-0.369625,0.0787205,0.820246,9.4081,-1.52213,0.0651935,0.334067,-0.301218,4.7585,0.612642,8.90052,-0.0390983,-0.199463,0.080536
0.019,3.68785,-3.83438,8.1621,0.0236413,-0.0743015,-0.0457857,-1.37122,-9.17267,-5.1833,-0.233237,-0.579154,0.228448,2.30912,9.36433,-2.48807,0.168624,-0.155144,-0.03602,9.23199,0.150577,3.10707,0.0530971,-0.0586774,0.020764,-2.53962,-10.1852,-1.19481,-0.0209138,-0.374958,0.0701043,0.95072,9.42174,-1.46646,0.0740191,0.324827,-0.296573,4.78033,0.584308,8.88681,-0.0335121,-0.200048,0.0763334
0.02,3.66085,-3.89617,8.15575,0.0260631,-0.0787081,-0.047662,-1.38816,-9.16586,-5.15652,-0.22601,-0.584185,0.23496,2.37558,9.3479,-2.55157,0.161809,-0.134286,-0.041147,9.26353,0.125315,3.08813,0.0579615,-0.0572111,0.0191301,-2.52894,-10.1624,-1.21318,-0.0203489,-0.380292,0.0614881,1.08119,9.43538,-1.41079,0.0828447,0.315587,-0.291928,4.80215,0.555974,8.8731,-0.0279258,-0.200632,0.0721308
0.021,3.63386,-3.95796,8.1494,0.028485,-0.0831147,-0.0495383,-1.4051,-9.15905,-5.12974,-0.218782,-0.589217,0.241472,2.44204,9.33147,-2.61508,0.154994,-0.113429,-0.046274,9.29507,0.100053,3.06918,0.0628259,-0.0557448,0.0174962,-2.51826,-10.1395,-1.23155,-0.019784,-0.385625,0.0528718,1.21167,9.44901,-1.35512,0.0916703,0.306347,-0.287283,4.82398,0.52764,8.85939,-0.0223396,-0.201216,0.0679281
0.022,3.60686,-4.01975,8.14306,0.0309068,-0.0875212,-0.0514145,-1.42204,-9.15223,-5.10296,-0.211555,-0.594249,0.247984,2.5085,9.31504,-2.67858,0.148179,-0.0925714,-0.051401,9.32661,0.0747906,3.05024,0.0676902,-0.0542785,0.0158623,-2.50758,-10.1167,-1.24993,-0.0192191,-0.390958,0.0442556,1.34214,9.46265,-1.29946,0.100496,0.297106,-0.282638,4.8458,0.499307,8.84568,-0.0167533,-0.201801,0.0637255
0.023,3.63796,-4.0228,8.1293,0.0329696,-0.0888479,-0.0549453,-1.39549,-9.13547,-5.08254,-0.205598,-0.595734,0.253511,2.51736,9.29127,-2.76026,0.142148,-0.070723,-0.0560657,9.3331,0.0690518,3.06737,0.0714044,-0.0529029,0.015663,-2.46916,-10.0783,-1.26465,-0.0187612,-0.395405,0.0357414,1.46626,9.45781,-1.27946,0.113292,0.286391,-0.276403,4.84706,0.506759,8.84279,-0.0121381,-0.200387,0.0606058
0.024,3.68567,-4.00905,8.11343,0.0349298,-0.0892946,-0.0589488,-1.3565,-9.11586,-5.06394,-0.200004,-0.596206,0.258757,2.50976,9.26539,-2.84713,0.136341,-0.0485914,-0.0605984,9.33243,0.068891,3.09481,0.07479,-0.0515532,0.0158736,-2.42282,-10.0353,-1.27833,-0.018334,-0.399598,0.0272564,1.58857,9.4477,-1.26964,0.127223,0.275253,-0.269713,4.84243,0.524435,8.84299,-0.00780038,-0.198402,0.0577956
0.025,3.73337,-3.99531,8.09755,0.03689,-0.0897413,-0.0629523,-1.31752,-9.09625,-5.04534,-0.19441,-0.596678,0.264002,2.50217,9.23952,-2.934,0.130534,-0.0264598,-0.065131,9.33177,0.0687302,3.12225,0.0781756,-0.0502034,0.0160842,-2.37648,-9.99243,-1.29201,-0.0179067,-0.403792,0.0187714,1.71088,9.43759,-1.25983,0.141154,0.264116,-0.263024,4.83781,0.542111,8.84318,-0.00346263,-0.196418,0.0549853
0.026,3.78107,-3.98156,8.08168,0.0388502,-0.0901881,-0.0669558,-1.27854,-9.07664,-5.02674,-0.188815,-0.59715,0.269247,2.49457,9.21364,-3.02087,0.124726,-0.00432815,-0.0696636,9.3311,0.0685694,3.14968,0.0815611,-0.0488537,0.0162948,-2.33014,-9.94952,-1.30568,-0.0174795,-0.407985,0.0102864,1.83318,9.42747,-1.25002,0.155084,0.252979,-0.256334,4.83319,0.559787,8.84338,0.00087513,-0.194433,0.052175
0.027,3.84393,-3.96869,8.06216,0.0417363,-0.0918113,-0.0689746,-1.22946,-9.06478,-5.00923,-0.18321,-0.597033,0.27454,2.47001,9.19153,-3.07584,0.116885,0.020899,-0.0751871,9.33502,0.065426,3.18853,0.0847456,-0.0482794,0.0169557,-2.28451,-9.91599,-1.31274,-0.017255,-0.411984,0.00273594,1.94672,9.42494,-1.2517,0.167869,0.241904,-0.250526,4.82262,0.585695,8.84921,0.00526674,-0.193111,0.0493368
0.028,3.93708,-3.95757,8.03533,0.0464743,-0.0957875,-0.0670238,-1.1602,-9.06842,-4.99393,-0.177584,-0.595735,0.279927,2.41151,9.17692,-3.067,0.104975,0.0523171,-0.0826923,9.3481,0.0563175,3.25021,0.0875279,-0.049256,0.018517,-2.24029,-9.90122,-1.30654,-0.0174358,-0.415594,-0.00294548,2.0427,9.43757,-1.27637,0.178359,0.230956,-0.246483,4.80016,0.628066,8.86629,0.00976605,-0.193114,0.0464426
0.029,4.03023,-3.94644,8.0085,0.0512124,-0.0997638,-0.0650731,-1.09093,-9.07206,-4.97862,-0.171957,-0.594438,0.285314,2.353,9.16232,-3.05817,0.0930657,0.0837351,-0.0901976,9.36119,0.047209,3.31188,0.0903101,-0.0502326,0.0200783,-2.19606,-9.88644,-1.30033,-0.0176167,-0.419204,-0.0086269,2.13869,9.4502,-1.30103,0.18885,0.220008,-0.24244,4.7777,0.670436,8.88337,0.0142654,-0.193116,0.0435484
0.03,4.12338,-3.93531,7.98168,0.0559504,-0.10374,-0.0631223,-1.02167,-9.0757,-4.96332,-0.16633,-0.593141,0.290701,2.2945,9.14771,-3.04934,0.0811561,0.115153,-0.0977028,9.37427,0.0381005,3.37356,0.0930924,-0.0512092,0.0216396,-2.15184,-9.87167,-1.29413,-0.0177975,-0.422814,-0.0143083,2.23468,9.46283,-1.3257,0.199341,0.20906,-0.238397,4.75524,0.712807,8.90045,0.0187647,-0.193119,0.0406543
0.031,4.21653,-3.92419,7.95485,0.0606884,-0.107716,-0.0611716,-0.952407,-9.07934,-4.94801,-0.160703,-0.591843,0.296089,2.236,9.13311,-3.04051,0.0692464,0.146571,-0.105208,9.38735,0.028992,3.43523,0.0958747,-0.0521858,0.0232009,-2.10762,-9.85689,-1.28793,-0.0179784,-0.426424,-0.0199897,2.33067,9.47546,-1.35036,0.209831,0.198112,-0.234354,4.73278,0.755178,8.91753,0.023264,-0.193122,0.0377601
0.032,4.24791,-3.91893,7.98142,0.064262,-0.106784,-0.0606951,-0.860467,-9.08696,-4.91684,-0.156969,-0.588161,0.300963,2.21561,9.16625,-3.02529,0.0552646,0.177859,-0.110809,9.36575,0.0219493,3.48062,0.101819,-0.0575569,0.0230478,-2.06816,-9.83693,-1.30272,-0.0199351,-0.428471,-0.0252243,2.34121,9.45729,-1.38947,0.221984,0.191029,-0.226814,4.72709,0.781747,8.93023,0.0284966,-0.194968,0.0335662
0.033,4.27157,-3.9144,8.01466,0.0676901,-0.105239,-0.060403,-0.765693,-9.09507,-4.8837,-0.153472,-0.58418,0.305774,2.19999,9.20537,-3.00927,0.0410237,0.209131,-0.116172,9.33981,0.0151649,3.52397,0.108159,-0.0634772,0.0226804,-2.02929,-9.81632,-1.32013,-0.0221137,-0.430323,-0.0304031,2.34107,9.43527,-1.43039,0.234344,0.18443,-0.218836,4.72351,0.806342,8.94239,0.0338209,-0.197045,0.0292097
0.034,4.29523,-3.90988,8.04791,0.0711181,-0.103694,-0.0601108,-0.670919,-9.10318,-4.85055,-0.149975,-0.5802,0.310585,2.18436,9.24448,-2.99325,0.0267828,0.240402,-0.121535,9.31388,0.00838042,3.56731,0.114498,-0.0693976,0.022313,-1.99042,-9.79571,-1.33754,-0.0242924,-0.432175,-0.0355818,2.34093,9.41325,-1.47131,0.246705,0.17783,-0.210859,4.71992,0.830936,8.95454,0.0391451,-0.199122,0.0248533
0.035,4.31889,-3.90536,8.08115,0.0745462,-0.102148,-0.0598187,-0.576145,-9.11129,-4.8174,-0.146478,-0.576219,0.315396,2.16874,9.28359,-2.97724,0.0125419,0.271674,-0.126898,9.28794,0.00159599,3.61066,0.120838,-0.0753179,0.0219456,-1.95156,-9.7751,-1.35495,-0.0264711,-0.434026,-0.0407606,2.3408,9.39122,-1.51223,0.259065,0.171231,-0.202882,4.71633,0.85553,8.96669,0.0444694,-0.201199,0.0204969
0.036,4.31216,-3.87279,8.11034,0.0768976,-0.100748,-0.0601847,-0.470354,-9.12255,-4.7831,-0.142991,-0.571442,0.319317,2.15784,9.32008,-2.97783,0.000963003,0.296305,-0.130725,9.26321,0.00497639,3.6484,0.126631,-0.0802278,0.0216719,-1.9036,-9.75424,-1.36845,-0.0277251,-0.434242,-0.0460517,2.34792,9.37686,-1.54915,0.271634,0.164174,-0.195086,4.708,0.874975,8.97249,0.0502285,-0.202732,0.0164159
0.037,4.26746,-3.80517,8.13446,0.0779032,-0.0995299,-0.0613735,-0.350793,-9.13776,-4.74738,-0.139516,-0.565669,0.322126,2.15285,9.35327,-2.9992,-0.00728851,0.312636,-0.132633,9.24,0.0210628,3.67914,0.13174,-0.0838744,0.0215154,-1.84428,-9.73306,-1.37706,-0.0278233,-0.432413,-0.0514834,2.36413,9.37208,-1.58107,0.284463,0.156546,-0.187517,4.69375,0.887982,8.97034,0.0565311,-0.203586,0.0126792
0.038,4.22275,-3.73754,8.15858,0.0789087,-0.0983116,-0.0625623,-0.231232,-9.15296,-4.71165,-0.136042,-0.559897,0.324935,2.14786,9.38647,-3.02057,-0.01554,0.328967,-0.13454,9.21679,0.0371493,3.70987,0.136849,-0.087521,0.0213589,-1.78495,-9.71187,-1.38568,-0.0279216,-0.430584,-0.056915,2.38034,9.36729,-1.61299,0.297292,0.148918,-0.179949,4.6795,0.90099,8.96819,0.0628337,-0.20444,0.00894252
0.039,4.17804,-3.66992,8.18271,0.0799143,-0.0970933,-0.0637511,-0.111671,-9.16816,-4.67592,-0.132567,-0.554124,0.327744,2.14287,9.41967,-3.04194,-0.0237915,0.345298,-0.136448,9.19358,0.0532357,3.7406,0.141959,-0.0911677,0.0212024,-1.72563,-9.69069,-1.39429,-0.0280198,-0.428755,-0.0623467,2.39655,9.36251,-1.64491,0.310121,0.14129,-0.17238,4.66525,0.913997,8.96604,0.0691364,-0.205295,0.00520584
0.04,4.13334,-3.6023,8.20683,0.0809199,-0.0958751,-0.0649399,0.00789071,-9.18337,-4.6402,-0.129093,-0.548352,0.330553,2.13789,9.45287,-3.06331,-0.0320431,0.361629,-0.138356,9.17036,0.0693222,3.77133,0.147068,-0.0948143,0.0210459,-1.66631,-9.6695,-1.4029,-0.028118,-0.426926,-0.0677784,2.41276,9.35772,-1.67683,0.32295,0.133661,-0.164812,4.65099,0.927005,8.96389,0.075439,-0.206149,0.00146916
0.041,4.10876,-3.56226,8.2132,0.0854616,-0.0985167,-0.0627847,0.115763,-9.18477,-4.61362,-0.127325,-0.54043,0.331445,2.08823,9.43487,-3.058,-0.0362576,0.368593,-0.140728,9.18535,0.105301,3.80492,0.147417,-0.0973354,0.0187842,-1.63985,-9.68686,-1.41085,-0.0263119,-0.422764,-0.0723075,2.40737,9.37816,-1.6997,0.338926,0.127885,-0.160161,4.62939,0.925012,8.95993,0.0808729,-0.207991,-0.00235094
0.042,4.08419,-3.52222,8.21958,0.0900032,-0.101158,-0.0606294,0.223636,-9.18617,-4.58703,-0.125558,-0.532509,0.332337,2.03857,9.41686,-3.0527,-0.0404721,0.375557,-0.1431,9.20034,0.14128,3.83851,0.147766,-0.0998565,0.0165224,-1.61339,-9.70422,-1.41881,-0.0245057,-0.418603,-0.0768365,2.40197,9.3986,-1.72258,0.354902,0.122109,-0.155511,4.6078,0.92302,8.95596,0.0863068,-0.209834,-0.00617104
0.043,4.05961,-3.48218,8.22596,0.0945449,-0.1038,-0.0584741,0.331509,-9.18757,-4.56045,-0.12379,-0.524587,0.333228,1.98891,9.39886,-3.0474,-0.0446866,0.382522,-0.145472,9.21533,0.17726,3.8721,0.148115,-0.102378,0.0142606,-1.58694,-9.72158,-1.42676,-0.0226995,-0.414441,-0.0813656,2.39658,9.41904,-1.74546,0.370879,0.116333,-0.15086,4.5862,0.921027,8.952,0.0917407,-0.211676,-0.00999114
0.044,4.03504,-3.44213,8.23233,0.0990865,-0.106442,-0.0563188,0.439381,-9.18898,-4.53387,-0.122023,-0.516666,0.33412,1.93925,9.38085,-3.04209,-0.0489011,0.389486,-0.147844,9.23032,0.213239,3.90569,0.148464,-0.104899,0.0119988,-1.56048,-9.73894,-1.43472,-0.0208933,-0.41028,-0.0858947,2.39119,9.43948,-1.76834,0.386855,0.110557,-0.146209,4.5646,0.919035,8.94804,0.0971745,-0.213518,-0.0138112
0.045,4.06313,-3.43756,8.21682,0.0996738,-0.108659,-0.0549373,0.542533,-9.20584,-4.50346,-0.119357,-0.50784,0.336013,1.86349,9.36862,-3.04153,-0.052806,0.396569,-0.151275,9.2424,0.250354,3.93816,0.148335,-0.107604,0.0103087,-1.54051,-9.76374,-1.44666,-0.0194248,-0.405681,-0.0904287,2.36348,9.45083,-1.80649,0.399004,0.105019,-0.142921,4.55075,0.904366,8.94654,0.10207,-0.21547,-0.0179008
0.046,4.13335,-3.46135,8.1838,0.0970975,-0.110537,-0.0541749,0.641908,-9.23507,-4.47,-0.115973,-0.498291,0.338706,1.76684,9.361,-3.04477,-0.0564633,0.403746,-0.155553,9.25213,0.288377,3.96972,0.147823,-0.110456,0.00907608,-1.52573,-9.7945,-1.4618,-0.0182262,-0.400732,-0.0949667,2.31793,9.4549,-1.85685,0.40809,0.0996727,-0.140722,4.54312,0.879556,8.94702,0.106534,-0.217509,-0.0222059
0.047,4.20357,-3.48515,8.15078,0.0945213,-0.112414,-0.0534124,0.741283,-9.2643,-4.43654,-0.112588,-0.488742,0.3414,1.6702,9.35338,-3.04801,-0.0601206,0.410923,-0.159832,9.26187,0.326401,4.00128,0.147311,-0.113308,0.00784341,-1.51095,-9.82525,-1.47694,-0.0170277,-0.395782,-0.0995047,2.27237,9.45897,-1.90721,0.417177,0.094326,-0.138523,4.53549,0.854746,8.94749,0.110998,-0.219548,-0.026511
0.048,4.2738,-3.50894,8.11776,0.0919451,-0.114292,-0.0526499,0.840658,-9.29353,-4.40308,-0.109204,-0.479194,0.344094,1.57355,9.34575,-3.05124,-0.0637779,0.4181,-0.16411,9.2716,0.364424,4.03284,0.146798,-0.116161,0.00661074,-1.49616,-9.856,-1.49207,-0.0158292,-0.390833,-0.104043,2.22682,9.46305,-1.95757,0.426264,0.0889793,-0.136324,4.52785,0.829936,8.94797,0.115463,-0.221587,-0.0308161
0.049,4.34032,-3.53143,8.08957,0.0899394,-0.115765,-0.0516609,0.939416,-9.32381,-4.36729,-0.105471,-0.469406,0.346734,1.478,9.33968,-3.05045,-0.0670105,0.424802,-0.168255,9.27802,0.400377,4.06643,0.145766,-0.119068,0.00508236,-1.47945,-9.8828,-1.5077,-0.0145689,-0.385922,-0.10825,2.18264,9.46809,-2.00722,0.434585,0.0836603,-0.134117,4.52136,0.808306,8.95043,0.120079,-0.223734,-0.0349469
0.05,4.37729,-3.54346,8.10005,0.0924987,-0.114004,-0.0488595,1.03324,-9.3625,-4.31286,-0.0989479,-0.457705,0.348952,1.39126,9.34596,-3.01743,-0.0668455,0.4277,-0.171331,9.25786,0.419765,4.11634,0.140573,-0.122419,0.00118833,-1.44732,-9.87797,-1.52725,-0.0128142,-0.381315,-0.109812,2.14945,9.48085,-2.05121,0.436782,0.0785627,-0.131853,4.52403,0.81211,8.96873,0.125916,-0.22675,-0.0376836
0.051,4.41425,-3.5555,8.11053,0.0950579,-0.112244,-0.0460581,1.12707,-9.4012,-4.25844,-0.0924246,-0.446004,0.351169,1.30452,9.35225,-2.9844,-0.0666805,0.430598,-0.174406,9.23771,0.439152,4.16625,0.13538,-0.12577,-0.0027057,-1.41519,-9.87314,-1.5468,-0.0110595,-0.376709,-0.111375,2.11627,9.49361,-2.0952,0.438979,0.073465,-0.129589,4.5267,0.815914,8.98703,0.131752,-0.229765,-0.0404203
0.052,4.45121,-3.56753,8.121,0.0976171,-0.110483,-0.0432567,1.22089,-9.43989,-4.20402,-0.0859014,-0.434303,0.353387,1.21777,9.35853,-2.95138,-0.0665155,0.433496,-0.177482,9.21755,0.45854,4.21616,0.130187,-0.12912,-0.00659972,-1.38306,-9.86832,-1.56635,-0.00930473,-0.372103,-0.112937,2.08308,9.50637,-2.13919,0.441176,0.0683674,-0.127325,4.52937,0.819718,9.00532,0.137588,-0.232781,-0.0431571
0.053,4.48818,-3.57957,8.13148,0.100176,-0.108722,-0.0404552,1.31471,-9.47858,-4.14959,-0.0793782,-0.422602,0.355604,1.13103,9.36482,-2.91835,-0.0663505,0.436394,-0.180558,9.1974,0.477927,4.26606,0.124994,-0.132471,-0.0104938,-1.35094,-9.86349,-1.5859,-0.00755,-0.367497,-0.114499,2.0499,9.51913,-2.18318,0.443373,0.0632697,-0.125061,4.53204,0.823522,9.02362,0.143425,-0.235796,-0.0458938
